reference,position,error
9,36977,-36968
7,36935,-36928
6,36891,-36885
4,36844,-36840
3,36799,-36796
2,36754,-36752
1,36708,-36707
1,36664,-36663
0,36616,-36616
0,36569,-36569
0,36519,-36519
0,36471,-36471
1,36424,-36423
2,36378,-36376
3,36332,-36329
4,36287,-36283
5,36244,-36239
7,36198,-36191
9,36153,-36144
11,36111,-36100
13,36069,-36056
16,36030,-36014
19,35990,-35971
22,35950,-35928
25,35908,-35883
28,35870,-35842
32,35829,-35797
36,35788,-35752
40,35749,-35709
44,35709,-35665
49,35669,-35620
54,35631,-35577
59,35592,-35533
64,35552,-35488
69,35511,-35442
75,35471,-35396
81,35431,-35350
87,35391,-35304
94,35350,-35256
100,35309,-35209
107,35268,-35161
114,35229,-35115
121,35187,-35066
129,35149,-35020
136,35109,-34973
144,35070,-34926
153,35033,-34880
161,34996,-34835
170,34959,-34789
178,34921,-34743
187,34880,-34693
197,34838,-34641
206,34795,-34589
216,34752,-34536
226,34708,-34482
236,34663,-34427
246,34617,-34371
257,34570,-34313
268,34524,-34256
279,34477,-34198
290,34433,-34143
302,34390,-34088
313,34345,-34032
325,34302,-33977
338,34258,-33920
350,34215,-33865
363,34173,-33810
375,34130,-33755
388,34083,-33695
402,34039,-33637
415,33992,-33577
429,33947,-33518
443,33906,-33463
457,33865,-33408
471,33824,-33353
486,33785,-33299
501,33746,-33245
516,33708,-33192
531,33669,-33138
547,33628,-33081
562,33588,-33026
578,33548,-32970
595,33510,-32915
611,33474,-32863
627,33435,-32808
644,33396,-32752
661,33359,-32698
679,33319,-32640
696,33280,-32584
714,33239,-32525
732,33197,-32465
750,33150,-32400
768,33102,-32334
787,33051,-32264
805,32998,-32193
824,32943,-32119
844,32886,-32042
863,32830,-31967
883,32769,-31886
903,32709,-31806
923,32650,-31727
943,32594,-31651
963,32535,-31572
984,32475,-31491
1005,32416,-31411
1026,32357,-31331
1048,32301,-31253
1069,32249,-31180
1091,32197,-31106
1113,32144,-31031
1135,32092,-30957
1158,32044,-30886
1180,31998,-30818
1203,31950,-30747
1226,31903,-30677
1250,31857,-30607
1273,31812,-30539
1297,31770,-30473
1321,31728,-30407
1345,31689,-30344
1369,31647,-30278
1394,31609,-30215
1419,31571,-30152
1444,31534,-30090
1469,31495,-30026
1494,31459,-29965
1520,31419,-29899
1546,31380,-29834
1572,31341,-29769
1598,31304,-29706
1625,31261,-29636
1652,31219,-29567
1678,31176,-29498
1706,31134,-29428
1733,31090,-29357
1760,31046,-29286
1788,31003,-29215
1816,30963,-29147
1844,30924,-29080
1873,30884,-29011
1901,30843,-28942
1930,30804,-28874
1959,30762,-28803
1988,30719,-28731
2018,30675,-28657
2047,30633,-28586
2077,30590,-28513
2107,30551,-28444
2137,30515,-28378
2168,30477,-28309
2199,30441,-28242
2229,30403,-28174
2260,30364,-28104
2292,30328,-28036
2323,30294,-27971
2355,30255,-27900
2387,30214,-27827
2419,30176,-27757
2451,30137,-27686
2484,30101,-27617
2516,30066,-27550
2549,30030,-27481
2582,29994,-27412
2616,29956,-27340
2649,29920,-27271
2683,29885,-27202
2717,29848,-27131
2751,29810,-27059
2785,29772,-26987
2820,29734,-26914
2854,29699,-26845
2889,29665,-26776
2924,29630,-26706
2960,29595,-26635
2995,29562,-26567
3031,29527,-26496
3067,29492,-26425
3103,29456,-26353
3139,29419,-26280
3176,29382,-26206
3212,29343,-26131
3249,29304,-26055
3286,29265,-25979
3323,29228,-25905
3361,29188,-25827
3399,29150,-25751
3436,29110,-25674
3474,29069,-25595
3513,29027,-25514
3551,28986,-25435
3590,28947,-25357
3629,28905,-25276
3668,28862,-25194
3707,28820,-25113
3746,28777,-25031
3786,28735,-24949
3825,28692,-24867
3865,28646,-24781
3906,28602,-24696
3946,28556,-24610
3987,28511,-24524
4027,28466,-24439
4068,28421,-24353
4109,28374,-24265
4151,28327,-24176
4192,28280,-24088
4234,28233,-23999
4276,28190,-23914
4318,28145,-23827
4360,28102,-23742
4402,28059,-23657
4445,28016,-23571
4488,27975,-23487
4531,27933,-23402
4574,27892,-23318
4617,27852,-23235
4661,27813,-23152
4704,27774,-23070
4748,27738,-22990
4792,27701,-22909
4836,27666,-22830
4881,27631,-22750
4925,27595,-22670
4970,27559,-22589
5015,27523,-22508
5060,27490,-22430
5106,27455,-22349
5151,27422,-22271
5197,27390,-22193
5243,27358,-22115
5289,27324,-22035
5335,27294,-21959
5381,27261,-21880
5428,27229,-21801
5475,27196,-21721
5522,27164,-21642
5569,27130,-21561
5616,27097,-21481
5664,27067,-21403
5711,27036,-21325
5759,27004,-21245
5807,26973,-21166
5855,26941,-21086
5903,26908,-21005
5952,26877,-20925
6001,26845,-20844
6049,26811,-20762
6098,26779,-20681
6148,26745,-20597
6197,26711,-20514
6246,26679,-20433
6296,26648,-20352
6346,26616,-20270
6396,26585,-20189
6446,26553,-20107
6496,26522,-20026
6547,26491,-19944
6598,26462,-19864
6649,26430,-19781
6700,26399,-19699
6751,26367,-19616
6802,26334,-19532
6854,26302,-19448
6905,26271,-19366
6957,26240,-19283
7009,26208,-19199
7061,26177,-19116
7114,26147,-19033
7166,26117,-18951
7219,26086,-18867
7271,26053,-18782
7324,26021,-18697
7378,25991,-18613
7431,25963,-18532
7484,25933,-18449
7538,25902,-18364
7592,25874,-18282
7646,25847,-18201
7700,25821,-18121
7754,25795,-18041
7808,25769,-17961
7863,25742,-17879
7917,25715,-17798
7972,25689,-17717
8027,25663,-17636
8082,25637,-17555
8138,25610,-17472
8193,25582,-17389
8249,25556,-17307
8304,25531,-17227
8360,25506,-17146
8416,25480,-17064
8473,25452,-16979
8529,25427,-16898
8585,25402,-16817
8642,25376,-16734
8699,25350,-16651
8756,25325,-16569
8813,25299,-16486
8870,25275,-16405
8927,25249,-16322
8985,25225,-16240
9043,25202,-16159
9100,25177,-16077
9158,25152,-15994
9217,25129,-15912
9275,25106,-15831
9333,25083,-15750
9392,25061,-15669
9450,25037,-15587
9509,25014,-15505
9568,24990,-15422
9627,24968,-15341
9686,24942,-15256
9746,24918,-15172
9805,24893,-15088
9865,24868,-15003
9925,24841,-14916
9984,24815,-14831
10044,24790,-14746
10105,24764,-14659
10165,24736,-14571
10225,24707,-14482
10286,24681,-14395
10347,24654,-14307
10407,24627,-14220
10468,24603,-14135
10530,24577,-14047
10591,24551,-13960
10652,24524,-13872
10714,24496,-13782
10775,24467,-13692
10837,24436,-13599
10899,24407,-13508
10961,24378,-13417
11023,24347,-13324
11085,24315,-13230
11148,24282,-13134
11210,24248,-13038
11273,24214,-12941
11335,24182,-12847
11398,24147,-12749
11461,24113,-12652
11524,24080,-12556
11588,24047,-12459
11651,24015,-12364
11714,23983,-12269
11778,23952,-12174
11842,23919,-12077
11906,23885,-11979
11970,23853,-11883
12034,23820,-11786
12098,23787,-11689
12162,23756,-11594
12226,23728,-11502
12291,23698,-11407
12356,23670,-11314
12420,23642,-11222
12485,23613,-11128
12550,23583,-11033
12615,23554,-10939
12681,23526,-10845
12746,23501,-10755
12811,23471,-10660
12877,23444,-10567
12942,23419,-10477
13008,23396,-10388
13074,23372,-10298
13140,23347,-10207
13206,23324,-10118
13272,23301,-10029
13339,23278,-9939
13405,23255,-9850
13472,23233,-9761
13538,23214,-9676
13605,23192,-9587
13672,23172,-9500
13739,23152,-9413
13806,23131,-9325
13873,23108,-9235
13940,23085,-9145
14007,23062,-9055
14075,23041,-8966
14142,23021,-8879
14210,23000,-8790
14277,22981,-8704
14345,22962,-8617
14413,22943,-8530
14481,22923,-8442
14549,22902,-8353
14617,22882,-8265
14686,22862,-8176
14754,22841,-8087
14822,22821,-7999
14891,22800,-7909
14960,22777,-7817
15028,22756,-7728
15097,22734,-7637
15166,22713,-7547
15235,22693,-7458
15304,22672,-7368
15373,22650,-7277
15443,22629,-7186
15512,22607,-7095
15581,22586,-7005
15651,22564,-6913
15721,22542,-6821
15790,22522,-6732
15860,22499,-6639
15930,22476,-6546
16000,22452,-6452
16070,22429,-6359
16140,22405,-6265
16210,22383,-6173
16280,22360,-6080
16351,22337,-5986
16421,22314,-5893
16491,22291,-5800
16562,22269,-5707
16633,22247,-5614
16703,22226,-5523
16774,22204,-5430
16845,22184,-5339
16916,22164,-5248
16987,22145,-5158
17058,22125,-5067
17129,22106,-4977
17200,22086,-4886
17272,22068,-4796
17343,22049,-4706
17415,22030,-4615
17486,22011,-4525
17558,21990,-4432
17629,21969,-4340
17701,21948,-4247
17773,21927,-4154
17845,21906,-4061
17916,21885,-3969
17988,21863,-3875
18060,21843,-3783
18132,21821,-3689
18205,21802,-3597
18277,21783,-3506
18349,21765,-3416
18421,21745,-3324
18494,21726,-3232
18566,21706,-3140
18639,21687,-3048
18711,21669,-2958
18784,21650,-2866
18857,21632,-2775
18929,21613,-2684
19002,21596,-2594
19075,21579,-2504
19148,21561,-2413
19221,21545,-2324
19294,21528,-2234
19367,21512,-2145
19440,21495,-2055
19513,21477,-1964
19586,21461,-1875
19660,21443,-1783
19733,21425,-1692
19806,21408,-1602
19880,21391,-1511
19953,21374,-1421
20026,21358,-1332
20100,21342,-1242
20174,21326,-1152
20247,21310,-1063
20321,21294,-973
20394,21279,-885
20468,21263,-795
20542,21248,-706
20616,21233,-617
20690,21217,-527
20764,21201,-437
20838,21186,-348
20911,21170,-259
20985,21155,-170
21060,21139,-79
21134,21123,11
21208,21107,101
21282,21090,192
21356,21073,283
21430,21057,373
21505,21040,465
21579,21025,554
21653,21012,641
21727,21000,727
21802,20988,814
21876,20980,896
21951,20972,979
22025,20966,1059
22100,20960,1140
22174,20955,1219
22249,20950,1299
22323,20947,1376
22398,20944,1454
22472,20941,1531
22547,20938,1609
22622,20935,1687
22696,20933,1763
22771,20931,1840
22846,20929,1917
22920,20926,1994
22995,20925,2070
23070,20924,2146
23145,20923,2222
23220,20921,2299
23294,20919,2375
23369,20919,2450
23444,20918,2526
23519,20917,2602
23594,20917,2677
23669,20917,2752
23744,20917,2827
23818,20917,2901
23893,20916,2977
23968,20915,3053
24043,20917,3126
24118,20917,3201
24193,20918,3275
24268,20918,3350
24343,20919,3424
24418,20921,3497
24493,20922,3571
24568,20924,3644
24643,20926,3717
24718,20929,3789
24793,20933,3860
24868,20938,3930
24943,20943,4000
25018,20948,4070
25093,20953,4140
25168,20960,4208
25243,20967,4276
25318,20974,4344
25393,20982,4411
25468,20990,4478
25543,21001,4542
25618,21012,4606
25693,21023,4670
25768,21035,4733
25843,21049,4794
25918,21063,4855
25993,21083,4910
26068,21106,4962
26143,21147,4996
26218,21212,5006
26292,21308,4984
26367,21442,4925
26442,21633,4809
26517,21884,4633
26592,22195,4397
26667,22527,4140
26742,22877,3865
26816,23200,3616
26891,23505,3386
26966,23818,3148
27041,24125,2916
27115,24400,2715
27190,24663,2527
27265,24881,2384
27340,25075,2265
27414,25249,2165
27489,25406,2083
27564,25560,2004
27638,25710,1928
27713,25870,1843
27787,26031,1756
27862,26196,1666
27936,26369,1567
28011,26540,1471
28085,26694,1391
28160,26846,1314
28234,26984,1250
28308,27118,1190
28383,27236,1147
28457,27346,1111
28531,27448,1083
28605,27551,1054
28680,27648,1032
28754,27748,1006
28828,27851,977
28902,27960,942
28976,28073,903
29050,28189,861
29124,28311,813
29198,28433,765
29272,28559,713
29346,28680,666
29420,28795,625
29493,28897,596
29567,29003,564
29641,29102,539
29715,29196,519
29788,29291,497
29862,29385,477
29935,29468,467
30009,29554,455
30082,29640,442
30156,29722,434
30229,29803,426
30302,29880,422
30376,29958,418
30449,30031,418
30522,30104,418
30595,30178,417
30668,30253,415
30741,30325,416
30814,30398,416
30887,30475,412
30960,30548,412
31033,30614,419
31106,30680,426
31178,30745,433
31251,30810,441
31324,30871,453
31396,30930,466
31469,30991,478
31541,31049,492
31613,31101,512
31686,31161,525
31758,31233,525
31830,31302,528
31902,31373,529
31974,31449,525
32046,31528,518
32118,31609,509
32190,31688,502
32262,31765,497
32334,31844,490
32405,31920,485
32477,31990,487
32548,32067,481
32620,32143,477
32691,32221,470
32763,32304,459
32834,32383,451
32905,32456,449
32976,32534,442
33047,32610,437
33118,32681,437
33189,32750,439
33260,32819,441
33331,32885,446
33401,32955,446
33472,33027,445
33542,33098,444
33613,33173,440
33683,33243,440
33754,33310,444
33824,33377,447
33894,33448,446
33964,33521,443
34034,33591,443
34104,33663,441
34174,33735,439
34243,33814,429
34313,33899,414
34383,33982,401
34452,34065,387
34521,34145,376
34591,34221,370
34660,34302,358
34729,34388,341
34798,34469,329
34867,34544,323
34936,34619,317
35005,34696,309
35073,34769,304
35142,34832,310
35210,34893,317
35279,34950,329
35347,35009,338
35415,35066,349
35484,35122,362
35552,35177,375
35620,35228,392
35687,35278,409
35755,35331,424
35823,35382,441
35890,35429,461
35958,35477,481
36025,35526,499
36092,35576,516
36160,35624,536
36227,35673,554
36294,35722,572
36361,35774,587
36427,35828,599
36494,35886,608
36560,35945,615
36627,36011,616
36693,36083,610
36759,36160,599
36826,36236,590
36892,36316,576
36958,36393,565
37023,36473,550
37089,36555,534
37155,36632,523
37220,36709,511
37286,36783,503
37351,36851,500
37416,36921,495
37481,36990,491
37546,37057,489
37611,37122,489
37675,37185,490
37740,37246,494
37805,37304,501
37869,37356,513
37933,37407,526
37997,37457,540
38061,37509,552
38125,37556,569
38189,37606,583
38253,37659,594
38316,37709,607
38380,37759,621
38443,37810,633
38506,37859,647
38569,37912,657
38632,37962,670
38695,38015,680
38757,38066,691
38820,38119,701
38882,38178,704
38945,38239,706
39007,38297,710
39069,38358,711
39131,38419,712
39193,38481,712
39254,38549,705
39316,38617,699
39377,38684,693
39439,38754,685
39500,38828,672
39561,38895,666
39622,38964,658
39683,39035,648
39743,39101,642
39804,39165,639
39864,39224,640
39924,39275,649
39984,39327,657
40044,39377,667
40104,39426,678
40164,39472,692
40223,39513,710
40283,39554,729
40342,39598,744
40401,39639,762
40460,39678,782
40519,39720,799
40578,39756,822
40637,39795,842
40695,39833,862
40753,39873,880
40811,39916,895
40869,39961,908
40927,40005,922
40985,40054,931
41043,40105,938
41100,40156,944
41157,40209,948
41215,40267,948
41272,40321,951
41328,40381,947
41385,40444,941
41442,40510,932
41498,40579,919
41554,40645,909
41611,40712,899
41667,40781,886
41722,40854,868
41778,40922,856
41834,40987,847
41889,41052,837
41944,41121,823
41999,41181,818
42054,41238,816
42109,41293,816
42164,41342,822
42218,41388,830
42272,41433,839
42326,41478,848
42380,41522,858
42434,41564,870
42488,41604,884
42541,41645,896
42595,41682,913
42648,41723,925
42701,41757,944
42754,41791,963
42807,41825,982
42859,41862,997
42912,41897,1015
42964,41935,1029
43016,41974,1042
43068,42012,1056
43120,42050,1070
43171,42090,1081
43223,42129,1094
43274,42167,1107
43325,42205,1120
43376,42248,1128
43427,42291,1136
43477,42334,1143
43528,42378,1150
43578,42421,1157
43628,42466,1162
43678,42510,1168
43728,42551,1177
43777,42594,1183
43827,42639,1188
43876,42679,1197
43925,42724,1201
43974,42764,1210
44023,42808,1215
44071,42850,1221
44120,42892,1228
44168,42931,1237
44216,42968,1248
44264,43007,1257
44312,43045,1267
44359,43083,1276
44407,43122,1285
44454,43163,1291
44501,43203,1298
44548,43247,1301
44594,43288,1306
44641,43328,1313
44687,43368,1319
44733,43408,1325
44779,43447,1332
44825,43487,1338
44871,43526,1345
44916,43560,1356
44961,43594,1367
45006,43622,1384
45051,43653,1398
45096,43684,1412
45141,43712,1429
45185,43741,1444
45229,43770,1459
45273,43798,1475
45317,43825,1492
45360,43853,1507
45404,43878,1526
45447,43903,1544
45490,43926,1564
45533,43946,1587
45576,43970,1606
45618,43993,1625
45661,44019,1642
45703,44044,1659
45745,44072,1673
45786,44104,1682
45828,44131,1697
45869,44161,1708
45911,44189,1722
45952,44219,1733
45992,44248,1744
46033,44277,1756
46073,44310,1763
46114,44346,1768
46154,44382,1772
46194,44418,1776
46233,44456,1777
46273,44499,1774
46312,44543,1769
46351,44587,1764
46390,44637,1753
46429,44690,1739
46467,44746,1721
46506,44800,1706
46544,44851,1693
46582,44904,1678
46620,44957,1663
46657,45009,1648
46695,45053,1642
46732,45098,1634
46769,45139,1630
46805,45184,1621
46842,45230,1612
46878,45273,1605
46915,45320,1595
46951,45364,1587
46986,45408,1578
47022,45451,1571
47057,45493,1564
47093,45534,1559
47128,45573,1555
47162,45609,1553
47197,45647,1550
47231,45684,1547
47266,45720,1546
47300,45758,1542
47333,45796,1537
47367,45840,1527
47400,45882,1518
47434,45925,1509
47467,45973,1494
47499,46020,1479
47532,46068,1464
47564,46115,1449
47597,46157,1440
47629,46201,1428
47660,46243,1417
47692,46282,1410
47723,46324,1399
47755,46364,1391
47785,46400,1385
47816,46442,1374
47847,46479,1368
47877,46518,1359
47907,46559,1348
47937,46603,1334
47967,46645,1322
47996,46689,1307
48026,46727,1299
48055,46767,1288
48084,46806,1278
48112,46844,1268
48141,46882,1259
48169,46915,1254
48197,46949,1248
48225,46986,1239
48253,47020,1233
48280,47051,1229
48308,47082,1226
48335,47115,1220
48361,47147,1214
48388,47179,1209
48414,47209,1205
48441,47241,1200
48466,47272,1194
48492,47301,1191
48518,47332,1186
48543,47363,1180
48568,47394,1174
48593,47424,1169
48618,47456,1162
48642,47487,1155
48667,47515,1152
48691,47545,1146
48715,47576,1139
48738,47606,1132
48762,47635,1127
48785,47669,1116
48808,47700,1108
48831,47732,1099
48853,47762,1091
48875,47790,1085
48898,47816,1082
48920,47842,1078
48941,47871,1070
48963,47896,1067
48984,47925,1059
49005,47957,1048
49026,47986,1040
49046,48018,1028
49067,48051,1016
49087,48086,1001
49107,48116,991
49127,48150,977
49146,48177,969
49166,48205,961
49185,48236,949
49204,48263,941
49222,48289,933
49241,48315,926
49259,48341,918
49277,48373,904
49295,48397,898
49312,48426,886
49330,48449,881
49347,48472,875
49364,48498,866
49381,48525,856
49397,48544,853
49413,48568,845
49429,48589,840
49445,48611,834
49461,48631,830
49476,48652,824
49491,48669,822
49506,48688,818
49521,48705,816
49535,48723,812
49550,48737,813
49564,48755,809
49578,48772,806
49591,48787,804
49605,48806,799
49618,48825,793
49631,48845,786
49644,48863,781
49656,48881,775
49668,48900,768
49680,48921,759
49692,48940,752
49704,48959,745
49715,48978,737
49726,48992,734
49737,49016,721
49748,49034,714
49759,49063,696
49769,49092,677
49779,49117,662
49789,49142,647
49798,49166,632
49808,49186,622
49817,49206,611
49826,49223,603
49835,49234,601
49843,49250,593
49851,49264,587
49859,49275,584
49867,49286,581
49875,49298,577
49882,49310,572
49889,49320,569
49896,49333,563
49903,49347,556
49910,49357,553
49916,49367,549
49922,49382,540
49928,49390,538
49933,49404,529
49939,49416,523
49944,49427,517
49949,49440,509
49953,49454,499
49958,49470,488
49962,49489,473
49966,49498,468
49970,49512,458
49973,49524,449
49977,49535,442
49980,49547,433
49983,49561,422
49985,49575,410
49988,49584,404
49990,49594,396
49992,49603,389
49994,49613,381
49995,49627,368
49997,49632,365
49998,49640,358
49999,49648,351
49999,49657,342
50000,49667,333
50000,49674,326
50000,49682,318
50000,49691,309
49999,49697,302
49999,49705,294
49998,49711,287
49996,49721,275
49995,49726,269
49993,49730,263
49992,49739,253
49990,49743,247
49987,49747,240
49985,49753,232
49982,49757,225
49979,49766,213
49976,49771,205
49972,49777,195
49969,49780,189
49965,49785,180
49961,49789,172
49957,49790,167
49952,49794,158
49947,49802,145
49942,49805,137
49937,49810,127
49932,49812,120
49926,49813,113
49920,49821,99
49914,49825,89
49908,49826,82
49901,49830,71
49894,49833,61
49887,49836,51
49880,49837,43
49873,49842,31
49865,49845,20
49857,49845,12
49849,49849,0
49841,49850,-9
49832,49853,-21
49823,49857,-34
49814,49859,-45
49805,49861,-56
49796,49863,-67
49786,49867,-81
49776,49865,-89
49766,49869,-103
49756,49873,-117
49745,49875,-130
49734,49874,-140
49723,49876,-153
49712,49879,-167
49701,49879,-178
49689,49882,-193
49677,49883,-206
49665,49885,-220
49653,49884,-231
49640,49886,-246
49627,49890,-263
49614,49890,-276
49601,49890,-289
49587,49890,-303
49574,49892,-318
49560,49894,-334
49546,49896,-350
49531,49896,-365
49517,49898,-381
49502,49898,-396
49487,49899,-412
49472,49901,-429
49456,49901,-445
49441,49901,-460
49425,49902,-477
49409,49903,-494
49392,49903,-511
49376,49904,-528
49359,49906,-547
49342,49906,-564
49325,49905,-580
49307,49907,-600
49290,49908,-618
49272,49909,-637
49254,49912,-658
49236,49907,-671
49217,49910,-693
49198,49910,-712
49179,49909,-730
49160,49911,-751
49141,49911,-770
49121,49911,-790
49101,49912,-811
49081,49910,-829
49061,49912,-851
49041,49911,-870
49020,49912,-892
48999,49914,-915
48978,49912,-934
48957,49911,-954
48935,49911,-976
48913,49912,-999
48891,49914,-1023
48869,49913,-1044
48847,49912,-1065
48824,49915,-1091
48801,49914,-1113
48778,49912,-1134
48755,49915,-1160
48731,49914,-1183
48708,49913,-1205
48684,49914,-1230
48660,49916,-1256
48635,49913,-1278
48611,49913,-1302
48586,49916,-1330
48561,49913,-1352
48536,49913,-1377
48511,49914,-1403
48485,49916,-1431
48459,49915,-1456
48433,49917,-1484
48407,49915,-1508
48380,49915,-1535
48354,49916,-1562
48327,49916,-1589
48300,49916,-1616
48273,49917,-1644
48245,49916,-1671
48217,49916,-1699
48189,49916,-1727
48161,49917,-1756
48133,49916,-1783
48104,49918,-1814
48076,49916,-1840
48047,49915,-1868
48018,49915,-1897
47988,49918,-1930
47959,49915,-1956
47929,49914,-1985
47899,49913,-2014
47869,49915,-2046
47838,49915,-2077
47808,49915,-2107
47777,49915,-2138
47746,49915,-2169
47714,49915,-2201
47683,49916,-2233
47651,49916,-2265
47620,49916,-2296
47588,49914,-2326
47555,49915,-2360
47523,49913,-2390
47490,49913,-2423
47457,49911,-2454
47424,49913,-2489
47391,49913,-2522
47358,49915,-2557
47324,49914,-2590
47290,49914,-2624
47256,49913,-2657
47222,49914,-2692
47187,49915,-2728
47153,49914,-2761
47118,49913,-2795
47083,49913,-2830
47047,49913,-2866
47012,49911,-2899
46976,49912,-2936
46940,49913,-2973
46904,49914,-3010
46868,49911,-3043
46832,49912,-3080
46795,49912,-3117
46758,49908,-3150
46721,49911,-3190
46684,49910,-3226
46647,49909,-3262
46609,49910,-3301
46571,49910,-3339
46533,49909,-3376
46495,49910,-3415
46457,49908,-3451
46418,49908,-3490
46379,49910,-3531
46340,49906,-3566
46301,49908,-3607
46262,49907,-3645
46222,49907,-3685
46182,49905,-3723
46142,49903,-3761
46102,49905,-3803
46062,49907,-3845
46022,49905,-3883
45981,49904,-3923
45940,49903,-3963
45899,49905,-4006
45858,49901,-4043
45816,49902,-4086
45775,49901,-4126
45733,49901,-4168
45691,49899,-4208
45649,49902,-4253
45606,49900,-4294
45564,49901,-4337
45521,49901,-4380
45478,49900,-4422
45435,49899,-4464
45392,49899,-4507
45348,49900,-4552
45304,49897,-4593
45261,49899,-4638
45217,49897,-4680
45172,49896,-4724
45128,49896,-4768
45083,49895,-4812
45039,49895,-4856
44994,49893,-4899
44949,49893,-4944
44903,49892,-4989
44858,49894,-5036
44812,49891,-5079
44766,49893,-5127
44720,49891,-5171
44674,49895,-5221
44628,49892,-5264
44581,49892,-5311
44534,49890,-5356
44488,49889,-5401
44441,49890,-5450
44393,49888,-5495
44346,49887,-5541
44298,49888,-5590
44250,49886,-5636
44203,49890,-5687
44154,49885,-5731
44106,49886,-5780
44058,49885,-5827
44009,49883,-5874
43960,49883,-5923
43911,49883,-5972
43862,49882,-6020
43813,49883,-6070
43763,49882,-6119
43714,49881,-6167
43664,49880,-6216
43614,49882,-6268
43564,49881,-6317
43513,49879,-6366
43463,49879,-6416
43412,49878,-6466
43362,49879,-6517
43311,49877,-6566
43259,49876,-6617
43208,49878,-6670
43157,49876,-6719
43105,49876,-6771
43053,49873,-6820
43001,49874,-6873
42949,49874,-6925
42897,49876,-6979
42844,49871,-7027
42792,49870,-7078
42739,49871,-7132
42686,49870,-7184
42633,49869,-7236
42580,49868,-7288
42526,49871,-7345
42473,49868,-7395
42419,49865,-7446
42365,49867,-7502
42311,49867,-7556
42257,49865,-7608
42203,49864,-7661
42148,49864,-7716
42093,49863,-7770
42039,49863,-7824
41984,49862,-7878
41929,49864,-7935
41873,49861,-7988
41818,49861,-8043
41762,49858,-8096
41707,49857,-8150
41651,49856,-8205
41595,49859,-8264
41539,49856,-8317
41482,49855,-8373
41426,49854,-8428
41369,49858,-8489
41312,49854,-8542
41255,49853,-8598
41198,49853,-8655
41141,49852,-8711
41084,49851,-8767
41026,49849,-8823
40969,49848,-8879
40911,49848,-8937
40853,49846,-8993
40795,49845,-9050
40737,49847,-9110
40678,49850,-9172
40620,49845,-9225
40561,49844,-9283
40503,49844,-9341
40444,49844,-9400
40385,49841,-9456
40325,49842,-9517
40266,49841,-9575
40207,49841,-9634
40147,49839,-9692
40087,49838,-9751
40027,49837,-9810
39967,49836,-9869
39907,49835,-9928
39847,49834,-9987
39787,49835,-10048
39726,49833,-10107
39665,49833,-10168
39605,49833,-10228
39544,49831,-10287
39483,49830,-10347
39421,49830,-10409
39360,49828,-10468
39299,49829,-10530
39237,49828,-10591
39175,49827,-10652
39113,49828,-10715
39051,49826,-10775
38989,49821,-10832
38927,49822,-10895
38865,49823,-10958
38802,49821,-11019
38740,49820,-11080
38677,49821,-11144
38614,49820,-11206
38551,49817,-11266
38488,49816,-11328
38425,49816,-11391
38362,49817,-11455
38298,49816,-11518
38235,49814,-11579
38171,49814,-11643
38107,49811,-11704
38043,49809,-11766
37979,49812,-11833
37915,49810,-11895
37851,49808,-11957
37786,49808,-12022
37722,49806,-12084
37657,49805,-12148
37592,49808,-12216
37528,49803,-12275
37463,49801,-12338
37398,49800,-12402
37332,49801,-12469
37267,49800,-12533
37202,49801,-12599
37136,49797,-12661
37070,49799,-12729
37005,49797,-12792
36939,49797,-12858
36873,49792,-12919
36807,49796,-12989
36741,49794,-13053
36674,49792,-13118
36608,49791,-13183
36542,49792,-13250
36475,49789,-13314
36408,49790,-13382
36342,49786,-13444
36275,49787,-13512
36208,49784,-13576
36141,49783,-13642
36073,49783,-13710
36006,49781,-13775
35939,49781,-13842
35871,49781,-13910
35804,49782,-13978
35736,49781,-14045
35668,49778,-14110
35600,49778,-14178
35532,49773,-14241
35464,49774,-14310
35396,49773,-14377
35328,49776,-14448
35260,49771,-14511
35191,49769,-14578
35123,49770,-14647
35054,49766,-14712
34985,49766,-14781
34916,49766,-14850
34848,49762,-14914
34779,49765,-14986
34709,49764,-15055
34640,49760,-15120
34571,49759,-15188
34502,49761,-15259
34432,49759,-15327
34363,49759,-15396
34293,49756,-15463
34224,49755,-15531
34154,49752,-15598
34084,49752,-15668
34014,49751,-15737
33944,49750,-15806
33874,49752,-15878
33804,49747,-15943
33734,49745,-16011
33663,49740,-16077
33593,49739,-16146
33522,49737,-16215
33452,49736,-16284
33381,49733,-16352
33311,49734,-16423
33240,49730,-16490
33169,49729,-16560
33098,49726,-16628
33027,49727,-16700
32956,49724,-16768
32885,49718,-16833
32814,49717,-16903
32742,49715,-16973
32671,49711,-17040
32600,49708,-17108
32528,49704,-17176
32457,49702,-17245
32385,49700,-17315
32313,49694,-17381
32241,49686,-17445
32170,49681,-17511
32098,49669,-17571
32026,49663,-17637
31954,49659,-17705
31882,49648,-17766
31810,49641,-17831
31737,49632,-17895
31665,49618,-17953
31593,49610,-18017
31520,49600,-18080
31448,49593,-18145
31376,49576,-18200
31303,49564,-18261
31230,49554,-18324
31158,49543,-18385
31085,49531,-18446
31012,49515,-18503
30939,49504,-18565
30867,49493,-18626
30794,49482,-18688
30721,49469,-18748
30648,49458,-18810
30575,49445,-18870
30501,49431,-18930
30428,49419,-18991
30355,49406,-19051
30282,49391,-19109
30208,49380,-19172
30135,49368,-19233
30062,49354,-19292
