reference,position,error
4537,69,4468
4595,74,4521
4653,80,4573
4711,85,4626
4770,91,4679
4829,98,4731
4888,105,4783
4948,112,4836
5007,121,4886
5068,130,4938
5128,141,4987
5189,154,5035
5250,169,5081
5312,194,5118
5373,249,5124
5436,381,5055
5498,589,4909
5561,840,4721
5624,1150,4474
5687,1523,4164
5751,1911,3840
5815,2304,3511
5879,2648,3231
5944,2942,3002
6008,3172,2836
6074,3363,2711
6139,3497,2642
6205,3618,2587
6271,3717,2554
6337,3812,2525
6404,3913,2491
6471,4025,2446
6538,4164,2374
6606,4321,2285
6674,4498,2176
6742,4675,2067
6810,4857,1953
6879,5048,1831
6948,5246,1702
7017,5421,1596
7087,5588,1499
7157,5736,1421
7227,5867,1360
7298,5979,1319
7368,6076,1292
7439,6160,1279
7511,6234,1277
7582,6311,1271
7654,6400,1254
7726,6494,1232
7799,6592,1207
7871,6704,1167
7944,6820,1124
8018,6949,1069
8091,7072,1019
8165,7210,955
8239,7346,893
8313,7481,832
8388,7612,776
8463,7744,719
8538,7863,675
8613,7972,641
8689,8062,627
8765,8140,625
8841,8210,631
8918,8277,641
8994,8338,656
9071,8392,679
9148,8447,701
9226,8500,726
9304,8558,746
9382,8616,766
9460,8674,786
9538,8729,809
9617,8788,829
9696,8853,843
9775,8922,853
9854,8994,860
9934,9069,865
10014,9147,867
10094,9224,870
10175,9308,867
10255,9400,855
10336,9496,840
10417,9593,824
10499,9692,807
10580,9798,782
10662,9907,755
10744,10013,731
10826,10114,712
10909,10216,693
10991,10310,681
11074,10403,671
11158,10490,668
11241,10575,666
11325,10652,673
11408,10727,681
11492,10803,689
11577,10881,696
11661,10954,707
11746,11025,721
11831,11099,732
11916,11172,744
12001,11253,748
12087,11328,759
12172,11404,768
12258,11485,773
12344,11573,771
12431,11661,770
12517,11752,765
12604,11851,753
12691,11956,735
12778,12061,717
12866,12173,693
12953,12289,664
13041,12404,637
13129,12515,614
13217,12625,592
13305,12737,568
13394,12828,566
13482,12915,567
13571,13000,571
13660,13076,584
13749,13150,599
13839,13215,624
13928,13282,646
14018,13345,673
14108,13415,693
14198,13486,712
14288,13554,734
14379,13626,753
14469,13708,761
14560,13790,770
14651,13882,769
14742,13980,762
14833,14080,753
14925,14196,729
15017,14313,704
15108,14433,675
15200,14545,655
15292,14654,638
15384,14757,627
15477,14861,616
15569,14960,609
15662,15051,611
15755,15135,620
15848,15222,626
15941,15307,634
16034,15396,638
16128,15484,644
16221,15568,653
16315,15660,655
16409,15756,653
16503,15851,652
16597,15949,648
16691,16049,642
16786,16154,632
16880,16249,631
16975,16346,629
17070,16446,624
17164,16537,627
17259,16631,628
17355,16720,635
17450,16812,638
17545,16902,643
17641,16985,656
17736,17076,660
17832,17165,667
17928,17253,675
18024,17344,680
18120,17436,684
18216,17535,681
18313,17636,677
18409,17740,669
18505,17847,658
18602,17955,647
18699,18073,626
18796,18191,605
18893,18303,590
18990,18415,575
19087,18515,572
19184,18610,574
19281,18701,580
19379,18786,593
19476,18865,611
19574,18947,627
19671,19033,638
19769,19120,649
19867,19216,651
19965,19317,648
20063,19424,639
20161,19537,624
20259,19656,603
20357,19786,571
20456,19914,542
20554,20056,498
20652,20190,462
20751,20313,438
20849,20428,421
20948,20539,409
21047,20638,409
21146,20726,420
21244,20810,434
21343,20886,457
21442,20958,484
21541,21028,513
21640,21099,541
21739,21168,571
21839,21237,602
21938,21310,628
22037,21381,656
22136,21460,676
22236,21545,691
22335,21634,701
22435,21730,705
22534,21838,696
22634,21950,684
22733,22071,662
22833,22201,632
22932,22334,598
23032,22456,576
23132,22571,561
23232,22684,548
23331,22782,549
23431,22877,554
23531,22965,566
23631,23042,589
23731,23121,610
23831,23199,632
23930,23283,647
24030,23369,661
24130,23456,674
24230,23554,676
24330,23662,668
24430,23779,651
24530,23906,624
24630,24046,584
24730,24190,540
24830,24339,491
24930,24488,442
25030,24626,404
25130,24751,379
25230,24863,367
25330,24964,366
25430,25051,379
25530,25128,402
25630,25200,430
25730,25268,462
25830,25336,494
25930,25401,529
26030,25474,556
26130,25554,576
26230,25640,590
26329,25729,600
26429,25823,606
26529,25929,600
26629,26042,587
26729,26157,572
26828,26264,564
26928,26380,548
27028,26494,534
27128,26605,523
27227,26708,519
27327,26800,527
27426,26889,537
27526,26979,547
27625,27064,561
27725,27143,582
27824,27224,600
27923,27306,617
28023,27390,633
28122,27474,648
28221,27562,659
28320,27652,668
28419,27746,673
28518,27846,672
28617,27955,662
28716,28068,648
28815,28189,626
28914,28315,599
29013,28441,572
29111,28567,544
29210,28687,523
29308,28799,509
29407,28902,505
29505,29002,503
29604,29101,503
29702,29200,502
29800,29293,507
29898,29387,511
29996,29483,513
30094,29584,510
30192,29683,509
30290,29775,515
30387,29876,511
30485,29981,504
30583,30086,497
30680,30187,493
30777,30290,487
30875,30393,482
30972,30488,484
31069,30580,489
31166,30675,491
31263,30762,501
31359,30849,510
31456,30932,524
31553,31017,536
31649,31098,551
31745,31178,567
31842,31258,584
31938,31343,595
32034,31428,606
32130,31517,613
32226,31610,616
32321,31708,613
32417,31817,600
32512,31931,581
32608,32051,557
32703,32165,538
32798,32285,513
32893,32412,481
32988,32534,454
33082,32644,438
33177,32746,431
33271,32846,425
33366,32934,432
33460,33018,442
33554,33099,455
33648,33176,472
33741,33248,493
33835,33321,514
33928,33392,536
34022,33472,550
34115,33550,565
34208,33635,573
34301,33720,581
34394,33811,583
34486,33912,574
34579,34024,555
34671,34134,537
34763,34256,507
34855,34376,479
34947,34494,453
35039,34606,433
35130,34705,425
35221,34801,420
35313,34894,419
35404,34976,428
35495,35049,446
35585,35120,465
35676,35189,487
35766,35259,507
35856,35325,531
35946,35393,553
36036,35460,576
36126,35528,598
36215,35597,618
36304,35679,625
36394,35767,627
36482,35859,623
36571,35952,619
36660,36048,612
36748,36155,593
36836,36262,574
36924,36373,551
37012,36483,529
37100,36597,503
37187,36711,476
37274,36820,454
37361,36924,437
37448,37022,426
37535,37114,421
37621,37197,424
37707,37272,435
37793,37347,446
37879,37415,464
37965,37481,484
38050,37545,505
38135,37610,525
38220,37679,541
38305,37748,557
38390,37824,566
38474,37896,578
38558,37975,583
38642,38059,583
38726,38140,586
38809,38218,591
38892,38305,587
38976,38396,580
39058,38491,567
39141,38585,556
39223,38685,538
39305,38783,522
39387,38883,504
39469,38970,499
39550,39061,489
39632,39148,484
39713,39227,486
39793,39297,496
39874,39370,504
39954,39440,514
40034,39507,527
40114,39569,545
40193,39627,566
40273,39684,589
40352,39744,608
40430,39811,619
40509,39876,633
40587,39943,644
40665,40008,657
40743,40071,672
40821,40134,687
40898,40201,697
40975,40274,701
41052,40353,699
41128,40435,693
41205,40534,671
41281,40636,645
41357,40737,620
41432,40828,604
41507,40902,605
41582,41014,568
41657,41151,506
41731,41242,489
41806,41288,518
41879,41333,546
41953,41394,559
42026,41450,576
42099,41493,606
42172,41549,623
42245,41600,645
42317,41648,669
42389,41700,689
42461,41765,696
42532,41820,712
42603,41871,732
42674,41926,748
42745,41990,755
42815,42045,770
42885,42096,789
42955,42183,772
43024,42299,725
43093,42394,699
43162,42459,703
43231,42525,706
43299,42594,705
43367,42656,711
43435,42713,722
43502,42784,718
43569,42857,712
43636,42923,713
43703,42988,715
43769,43060,709
43835,43127,708
43900,43184,716
43966,43242,724
44031,43310,721
44095,43364,731
44160,43423,737
44224,43491,733
44288,43564,724
44351,43622,729
44414,43681,733
44477,43745,732
44540,43807,733
44602,43864,738
44664,43917,747
44725,43976,749
44787,44032,755
44848,44090,758
44908,44147,761
44969,44209,760
45029,44271,758
45088,44333,755
45148,44400,748
45207,44474,733
45265,44541,724
45324,44610,714
45382,44682,700
45440,44752,688
45497,44826,671
45554,44898,656
45611,44968,643
45667,45031,636
45723,45097,626
45779,45157,622
45835,45209,626
45890,45255,635
45944,45298,646
45999,45346,653
46053,45394,659
46107,45433,674
46160,45475,685
46213,45519,694
46266,45566,700
46318,45603,715
46370,45646,724
46422,45688,734
46474,45729,745
46525,45770,755
46575,45812,763
46626,45853,773
46676,45896,780
46725,45938,787
46775,45981,794
46824,46029,795
46872,46072,800
46920,46122,798
46968,46166,802
47016,46219,797
47063,46268,795
47110,46319,791
47156,46369,787
47203,46415,788
47248,46464,784
47294,46510,784
47339,46558,781
47384,46603,781
47428,46653,775
47472,46700,772
47516,46734,782
47559,46771,788
47602,46811,791
47644,46854,790
47687,46897,790
47728,46943,785
47770,46992,778
47811,47028,783
47852,47062,790
47892,47095,797
47932,47127,805
47972,47160,812
48011,47191,820
48050,47223,827
48088,47261,827
48127,47297,830
48164,47334,830
48202,47363,839
48239,47398,841
48276,47428,848
48312,47455,857
48348,47487,861
48383,47516,867
48419,47550,869
48453,47583,870
48488,47612,876
48522,47643,879
48556,47667,889
48589,47690,899
48622,47712,910
48654,47740,914
48687,47771,916
48718,47802,916
48750,47838,912
48781,47873,908
48811,47908,903
48842,47947,895
48872,47982,890
48901,48018,883
48930,48053,877
48959,48088,871
48987,48125,862
49015,48163,852
49043,48195,848
49070,48227,843
49097,48260,837
49123,48293,830
49149,48322,827
49175,48354,821
49200,48387,813
49225,48415,810
49250,48446,804
49274,48477,797
49298,48510,788
49321,48539,782
49344,48569,775
49367,48598,769
49389,48630,759
49411,48656,755
49432,48686,746
49453,48713,740
49474,48736,738
49494,48763,731
49514,48790,724
49533,48812,721
49552,48837,715
49571,48860,711
49589,48887,702
49607,48913,694
49624,48935,689
49641,48959,682
49658,48981,677
49674,49005,669
49690,49026,664
49706,49046,660
49721,49069,652
49736,49090,646
49750,49111,639
49764,49133,631
49777,49151,626
49790,49176,614
49803,49195,608
49815,49212,603
49827,49231,596
49839,49249,590
49850,49263,587
49861,49280,581
49871,49298,573
49881,49312,569
49891,49330,561
49900,49343,557
49908,49362,546
49917,49377,540
49925,49397,528
49932,49416,516
49939,49430,509
49946,49449,497
49953,49466,487
49959,49482,477
49964,49498,466
49969,49513,456
49974,49526,448
49978,49543,435
49982,49559,423
49986,49570,416
49989,49582,407
49992,49595,397
49994,49605,389
49996,49620,376
49998,49634,364
49999,49646,353
50000,49660,340
50000,49672,328
50000,49683,317
49999,49695,304
49999,49706,293
49997,49717,280
49996,49726,270
49994,49736,258
49991,49746,245
49988,49755,233
49985,49762,223
49982,49772,210
49978,49777,201
49973,49784,189
49968,49789,179
49963,49800,163
49957,49803,154
49951,49814,137
49945,49815,130
49938,49820,118
49931,49826,105
49923,49830,93
49915,49836,79
49907,49841,66
49898,49846,52
49889,49850,39
49879,49853,26
49869,49858,11
49859,49861,-2
49848,49865,-17
49837,49866,-29
49825,49871,-46
49813,49870,-57
49801,49877,-76
49788,49880,-92
49775,49880,-105
49761,49881,-120
49747,49888,-141
49733,49890,-157
49718,49891,-173
49703,49892,-189
49687,49893,-206
49671,49897,-226
49655,49895,-240
49638,49898,-260
49621,49900,-279
49603,49899,-296
49585,49904,-319
49567,49904,-337
49548,49905,-357
49529,49908,-379
49510,49910,-400
49490,49914,-424
49469,49911,-442
49449,49912,-463
49428,49914,-486
49406,49915,-509
49384,49916,-532
49362,49919,-557
49339,49917,-578
49316,49917,-601
49293,49922,-629
49269,49920,-651
49245,49921,-676
49220,49921,-701
49195,49924,-729
49170,49924,-754
49144,49922,-778
49118,49924,-806
49092,49924,-832
49065,49923,-858
49037,49926,-889
49010,49926,-916
48982,49927,-945
48953,49927,-974
48924,49926,-1002
48895,49928,-1033
48866,49929,-1063
48836,49929,-1093
48805,49926,-1121
48774,49927,-1153
48743,49931,-1188
48712,49929,-1217
48680,49929,-1249
48648,49927,-1279
48615,49928,-1313
48582,49929,-1347
48549,49929,-1380
48515,49932,-1417
48481,49932,-1451
48446,49929,-1483
48411,49929,-1518
48376,49931,-1555
48341,49935,-1594
48305,49932,-1628
48268,49933,-1665
48231,49936,-1705
48194,49929,-1735
48157,49929,-1772
48119,49932,-1813
48081,49932,-1851
48042,49934,-1892
48003,49932,-1929
47964,49932,-1968
47924,49932,-2008
47884,49932,-2048
47843,49933,-2090
47803,49930,-2127
47761,49934,-2173
47720,49932,-2212
47678,49930,-2252
47636,49934,-2298
47593,49933,-2340
47550,49932,-2382
47507,49931,-2424
47463,49932,-2469
47419,49933,-2514
47375,49931,-2556
47330,49934,-2604
47285,49929,-2644
47239,49932,-2693
47193,49931,-2738
47147,49934,-2787
47100,49932,-2832
47054,49932,-2878
47006,49931,-2925
46959,49931,-2972
46911,49929,-3018
46862,49932,-3070
46814,49929,-3115
46765,49931,-3166
46715,49932,-3217
46666,49929,-3263
46615,49929,-3314
46565,49929,-3364
46514,49930,-3416
46463,49931,-3468
46412,49930,-3518
46360,49928,-3568
46308,49931,-3623
46255,49930,-3675
46203,49928,-3726
46149,49928,-3779
46096,49929,-3833
46042,49929,-3887
45988,49925,-3937
45933,49927,-3994
45879,49929,-4050
45823,49926,-4103
45768,49927,-4159
45712,49923,-4211
45656,49926,-4270
45599,49929,-4330
45543,49925,-4382
45485,49925,-4440
45428,49924,-4496
45370,49925,-4555
45312,49922,-4610
45253,49924,-4671
45195,49922,-4727
45136,49921,-4785
45076,49924,-4848
45016,49918,-4902
44956,49919,-4963
44896,49922,-5026
44835,49918,-5083
44774,49917,-5143
44713,49919,-5206
44651,49922,-5271
44589,49915,-5326
44527,49917,-5390
44464,49916,-5452
44401,49916,-5515
44338,49914,-5576
44275,49914,-5639
44211,49915,-5704
44147,49913,-5766
44082,49914,-5832
44017,49912,-5895
43952,49912,-5960
43887,49910,-6023
43821,49910,-6089
43755,49907,-6152
43689,49909,-6220
43623,49907,-6284
43556,49905,-6349
43489,49907,-6418
43421,49907,-6486
43353,49905,-6552
43285,49905,-6620
43217,49902,-6685
43148,49904,-6756
43079,49903,-6824
43010,49905,-6895
42941,49901,-6960
42871,49900,-7029
42801,49902,-7101
42730,49900,-7170
42660,49900,-7240
42589,49900,-7311
42518,49898,-7380
42446,49896,-7450
42374,49897,-7523
42302,49897,-7595
42230,49891,-7661
42157,49894,-7737
42085,49892,-7807
42011,49894,-7883
41938,49890,-7952
41864,49891,-8027
41790,49890,-8100
41716,49893,-8177
41642,49889,-8247
41567,49886,-8319
41492,49886,-8394
41417,49885,-8468
41341,49886,-8545
41265,49883,-8618
41189,49885,-8696
41113,49881,-8768
41036,49881,-8845
40959,49880,-8921
40882,49878,-8996
40805,49874,-9069
40727,49876,-9149
40650,49876,-9226
40571,49875,-9304
40493,49872,-9379
40414,49873,-9459
40336,49871,-9535
40257,49872,-9615
40177,49870,-9693
40098,49869,-9771
40018,49867,-9849
39938,49863,-9925
39857,49862,-10005
39777,49864,-10087
39696,49861,-10165
39615,49863,-10248
39534,49859,-10325
39452,49857,-10405
39371,49857,-10486
39289,49857,-10568
39206,49856,-10650
39124,49856,-10732
39041,49854,-10813
38959,49849,-10890
38876,49853,-10977
38792,49849,-11057
38709,49849,-11140
38625,49846,-11221
38541,49845,-11304
38457,49845,-11388
38372,49843,-11471
38288,49840,-11552
38203,49843,-11640
38118,49837,-11719
38033,49834,-11801
37947,49838,-11891
37862,49836,-11974
37776,49835,-12059
37690,49832,-12142
37604,49835,-12231
37517,49830,-12313
37430,49828,-12398
37344,49829,-12485
37257,49829,-12572
37169,49822,-12653
37082,49824,-12742
36994,49821,-12827
36906,49821,-12915
36818,49819,-13001
36730,49818,-13088
36642,49815,-13173
36553,49815,-13262
36464,49813,-13349
36375,49810,-13435
36286,49812,-13526
36197,49811,-13614
36107,49809,-13702
36018,49810,-13792
35928,49805,-13877
35838,49803,-13965
35748,49801,-14053
35657,49799,-14142
35567,49796,-14229
35476,49794,-14318
35385,49791,-14406
35294,49791,-14497
35203,49787,-14584
35112,49784,-14672
35020,49781,-14761
34928,49781,-14853
34836,49777,-14941
34744,49772,-15028
34652,49770,-15118
34560,49767,-15207
34467,49769,-15302
34375,49765,-15390
34282,49760,-15478
34189,49759,-15570
34096,49753,-15657
34003,49756,-15753
33909,49754,-15845
33816,49748,-15932
33722,49747,-16025
33629,49746,-16117
33535,49743,-16208
33441,49741,-16300
33346,49737,-16391
33252,49736,-16484
33158,49733,-16575
33063,49729,-16666
32968,49727,-16759
32873,49728,-16855
32778,49725,-16947
32683,49721,-17038
32588,49721,-17133
32493,49716,-17223
32397,49714,-17317
32302,49715,-17413
32206,49710,-17504
32110,49705,-17595
32014,49705,-17691
31918,49702,-17784
31822,49698,-17876
31726,49691,-17965
31629,49688,-18059
31533,49683,-18150
31436,49676,-18240
31340,49672,-18332
31243,49665,-18422
31146,49658,-18512
31049,49651,-18602
30952,49642,-18690
30855,49632,-18777
30758,49621,-18863
30660,49616,-18956
30563,49602,-19039
30465,49587,-19122
30368,49575,-19207
30270,49564,-19294
30172,49554,-19382
30074,49539,-19465
29976,49525,-19549
29878,49510,-19632
29780,49494,-19714
29682,49477,-19795
29584,49460,-19876
29485,49443,-19958
29387,49430,-20043
29288,49415,-20127
29190,49400,-20210
29091,49382,-20291
28993,49369,-20376
28894,49354,-20460
28795,49338,-20543
28696,49323,-20627
28597,49310,-20713
28498,49293,-20795
28399,49275,-20876
28300,49263,-20963
28201,49240,-21039
28102,49229,-21127
28002,49211,-21209
27903,49192,-21289
27804,49177,-21373
27704,49161,-21457
27605,49144,-21539
27506,49122,-21616
27406,49109,-21703
27306,49091,-21785
27207,49076,-21869
27107,49063,-21956
27008,49042,-22034
26908,49028,-22120
26808,49008,-22200
26708,48995,-22287
26609,48972,-22363
26509,48960,-22451
26409,48946,-22537
26309,48932,-22623
26209,48913,-22704
26109,48894,-22785
26009,48881,-22872
25910,48862,-22952
25810,48846,-23036
25710,48834,-23124
25610,48819,-23209
25510,48799,-23289
25410,48785,-23375
25310,48769,-23459
25210,48756,-23546
25110,48740,-23630
25010,48727,-23717
24910,48710,-23800
24810,48694,-23884
24710,48677,-23967
24610,48662,-24052
24510,48647,-24137
24410,48633,-24223
24310,48618,-24308
24210,48599,-24389
24110,48585,-24475
24010,48570,-24560
23910,48555,-24645
23810,48537,-24727
23710,48521,-24811
23610,48506,-24896
23511,48487,-24976
23411,48476,-25065
23311,48460,-25149
23211,48443,-25232
23112,48431,-25319
23012,48414,-25402
22912,48397,-25485
22813,48382,-25569
22713,48368,-25655
22613,48354,-25741
22514,48342,-25828
22414,48322,-25908
22315,48310,-25995
22216,48295,-26079
22116,48279,-26163
22017,48264,-26247
21918,48249,-26331
21818,48237,-26419
21719,48223,-26504
21620,48205,-26585
21521,48190,-26669
21422,48176,-26754
21323,48163,-26840
21224,48147,-26923
21125,48133,-27008
21027,48117,-27090
20928,48103,-27175
20829,48090,-27261
20731,48075,-27344
20632,48061,-27429
20534,48043,-27509
20435,48031,-27596
20337,48015,-27678
20239,48001,-27762
20141,47985,-27844
20043,47971,-27928
19945,47958,-28013
19847,47944,-28097
19749,47927,-28178
19651,47912,-28261
19554,47898,-28344
19456,47886,-28430
19359,47870,-28511
19261,47856,-28595
19164,47844,-28680
19067,47829,-28762
18970,47815,-28845
18873,47801,-28928
18776,47787,-29011
18679,47775,-29096
18582,47760,-29178
18486,47745,-29259
18389,47731,-29342
18293,47715,-29422
18197,47701,-29504
18100,47685,-29585
18004,47667,-29663
17908,47652,-29744
17813,47635,-29822
17717,47617,-29900
17621,47602,-29981
17526,47586,-30060
17430,47570,-30140
17335,47557,-30222
17240,47541,-30301
17145,47528,-30383
17050,47510,-30460
16955,47497,-30542
16861,47487,-30626
16766,47472,-30706
16672,47455,-30783
16578,47440,-30862
16484,47427,-30943
16390,47410,-31020
16296,47395,-31099
16202,47380,-31178
16109,47363,-31254
16015,47345,-31330
15922,47333,-31411
15829,47311,-31482
15736,47296,-31560
15643,47278,-31635
15551,47264,-31713
15458,47248,-31790
15366,47233,-31867
15273,47215,-31942
15181,47200,-32019
15090,47185,-32095
14998,47169,-32171
14906,47151,-32245
14815,47131,-32316
14724,47116,-32392
14633,47098,-32465
14542,47077,-32535
14451,47060,-32609
14360,47043,-32683
14270,47025,-32755
14180,47008,-32828
14090,46987,-32897
14000,46970,-32970
13910,46954,-33044
13820,46931,-33111
13731,46916,-33185
13642,46897,-33255
13553,46880,-33327
13464,46863,-33399
13376,46847,-33471
13287,46829,-33542
13199,46811,-33612
13111,46790,-33679
13023,46773,-33750
12935,46756,-33821
12848,46736,-33888
12760,46716,-33956
12673,46696,-34023
12586,46678,-34092
12500,46661,-34161
12413,46640,-34227
12327,46622,-34295
12241,46598,-34357
12155,46577,-34422
12069,46556,-34487
11984,46535,-34551
11899,46514,-34616
11813,46496,-34683
11729,46476,-34747
11644,46457,-34813
11560,46436,-34876
11475,46415,-34940
11391,46395,-35004
11308,46377,-35069
11224,46359,-35135
11141,46338,-35197
11058,46317,-35259
10975,46298,-35323
10892,46280,-35388
10810,46258,-35448
10727,46237,-35510
10645,46217,-35572
10564,46197,-35633
10482,46174,-35692
10401,46154,-35753
10320,46135,-35815
10239,46110,-35871
10158,46090,-35932
10078,46067,-35989
9998,46047,-36049
9918,46026,-36108
9838,46007,-36169
9759,45984,-36225
9680,45964,-36284
9601,45944,-36343
9522,45921,-36399
9444,45901,-36457
9366,45880,-36514
9288,45856,-36568
9210,45836,-36626
9133,45813,-36680
9056,45794,-36738
8979,45774,-36795
8902,45754,-36852
8826,45733,-36907
8749,45713,-36964
8674,45691,-37017
8598,45670,-37072
8523,45650,-37127
8448,45629,-37181
8373,45609,-37236
8298,45588,-37290
8224,45567,-37343
8150,45543,-37393
8076,45522,-37446
8003,45500,-37497
7930,45479,-37549
7857,45459,-37602
7784,45439,-37655
7712,45417,-37705
7640,45396,-37756
7568,45372,-37804
7496,45348,-37852
7425,45322,-37897
7354,45298,-37944
7283,45273,-37990
7213,45246,-38033
7143,45222,-38079
7073,45195,-38122
7003,45172,-38169
6934,45142,-38208
6865,45113,-38248
6796,45086,-38290
6728,45060,-38332
6660,45032,-38372
6592,45001,-38409
6525,44976,-38451
6457,44946,-38489
6390,44919,-38529
6324,44893,-38569
6257,44864,-38607
6191,44838,-38647
6126,44806,-38680
6060,44777,-38717
5995,44749,-38754
5930,44721,-38791
5866,44693,-38827
5802,44660,-38858
5738,44629,-38891
5674,44595,-38921
5611,44568,-38957
5548,44540,-38992
5485,44509,-39024
5423,44485,-39062
5361,44455,-39094
5299,44426,-39127
5238,44399,-39161
5177,44372,-39195
5116,44341,-39225
5055,44315,-39260
4995,44287,-39292
4935,44258,-39323
4876,44228,-39352
4817,44205,-39388
4758,44178,-39420
4699,44151,-39452
4641,44124,-39483
4583,44097,-39514
4526,44072,-39546
4469,44042,-39573
4412,44017,-39605
4355,43987,-39632
4299,43962,-39663
4243,43935,-39692
4187,43908,-39721
4132,43880,-39748
4077,43857,-39780
4023,43829,-39806
3968,43802,-39834
3915,43773,-39858
3861,43743,-39882
3808,43718,-39910
3755,43688,-39933
3702,43661,-39959
3650,43636,-39986
3598,43610,-40012
3547,43584,-40037
3496,43557,-40061
3445,43529,-40084
3394,43504,-40110
3344,43477,-40133
3294,43448,-40154
3245,43421,-40176
3196,43395,-40199
3147,43367,-40220
3099,43336,-40237
3051,43310,-40259
3003,43277,-40274
2956,43247,-40291
2909,43215,-40306
2862,43183,-40321
2816,43150,-40334
2770,43116,-40346
2724,43081,-40357
2679,43045,-40366
2634,43009,-40375
2590,42974,-40384
2546,42939,-40393
2502,42903,-40401
2458,42866,-40408
2415,42832,-40417
2373,42800,-40427
2330,42765,-40435
2288,42734,-40446
2247,42702,-40455
2205,42674,-40469
2164,42640,-40476
2124,42608,-40484
2084,42576,-40492
2044,42546,-40502
2005,42514,-40509
1966,42486,-40520
1927,42453,-40526
1889,42423,-40534
1851,42391,-40540
1813,42358,-40545
1776,42327,-40551
1739,42291,-40552
1703,42262,-40559
1666,42228,-40562
1631,42198,-40567
1595,42167,-40572
1560,42135,-40575
1526,42104,-40578
1492,42073,-40581
1458,42042,-40584
1424,42009,-40585
1391,41981,-40590
1359,41949,-40590
1326,41920,-40594
1294,41890,-40596
1263,41862,-40599
1232,41832,-40600
1201,41803,-40602
1170,41774,-40604
1140,41745,-40605
1111,41718,-40607
1081,41686,-40605
1052,41657,-40605
1024,41628,-40604
996,41597,-40601
968,41564,-40596
941,41533,-40592
914,41498,-40584
887,41464,-40577
861,41428,-40567
835,41393,-40558
810,41354,-40544
785,41318,-40533
760,41280,-40520
736,41243,-40507
712,41206,-40494
688,41170,-40482
665,41134,-40469
642,41098,-40456
620,41061,-40441
598,41022,-40424
577,40983,-40406
555,40942,-40387
535,40900,-40365
514,40855,-40341
494,40812,-40318
475,40766,-40291
456,40724,-40268
437,40680,-40243
418,40639,-40221
400,40600,-40200
383,40558,-40175
365,40518,-40153
349,40479,-40130
332,40438,-40106
316,40394,-40078
300,40355,-40055
285,40314,-40029
270,40274,-40004
256,40234,-39978
242,40193,-39951
228,40153,-39925
215,40114,-39899
202,40077,-39875
189,40042,-39853
177,40005,-39828
166,39969,-39803
154,39935,-39781
143,39902,-39759
133,39868,-39735
123,39836,-39713
113,39804,-39691
104,39772,-39668
95,39741,-39646
86,39708,-39622
78,39676,-39598
71,39642,-39571
63,39611,-39548
56,39578,-39522
50,39544,-39494
44,39509,-39465
38,39474,-39436
33,39440,-39407
28,39405,-39377
23,39367,-39344
19,39332,-39313
15,39297,-39282
12,39265,-39253
9,39229,-39220
7,39191,-39184
5,39154,-39149
3,39116,-39113
2,39080,-39078
1,39039,-39038
0,38997,-38997
0,38955,-38955
0,38914,-38914
1,38869,-38868
2,38824,-38822
4,38779,-38775
5,38733,-38728
8,38686,-38678
10,38638,-38628
13,38590,-38577
17,38540,-38523
21,38492,-38471
