control
1
0
0
0
0
0
0
2
0
0
0
0
0
0
1
0
2
0
1
0
0
1
0
0
0
0
4
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
22
39
57
15
8
8
7
7
7
7
6
6
5
8
6
6
7
5
7
6
7
8
8
11
10
12
13
13
15
20
16
16
19
16
10
9
8
10
9
8
8
7
0
3
5
7
6
