control
9
8
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19
40
61
75
20
8
10
9
8
8
8
11
4
8
8
7
9
7
10
8
12
12
15
15
17
19
18
20
18
18
17
17
17
18
16
14
13
13
12
11
9
