control
8
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
26
44
18
6
4
5
5
4
5
4
4
5
4
5
2
3
5
4
5
5
5
5
5
6
6
6
8
7
10
7
9
9
10
11
11
12
11
11
12
12
11
11
11
10
9
9
7
