reference,position,error
17766,13543,4223
17814,13563,4251
17862,13586,4276
17910,13625,4285
17958,13691,4267
18006,13780,4226
18054,13893,4161
18102,14046,4056
18150,14228,3922
18198,14456,3742
18247,14700,3547
18295,14934,3361
18343,15179,3164
18391,15438,2953
18439,15715,2724
18488,15986,2502
18536,16259,2277
18584,16504,2080
18632,16713,1919
18681,16903,1778
18729,17051,1678
18778,17184,1594
18826,17306,1520
18875,17422,1453
18923,17529,1394
18972,17635,1337
19020,17739,1281
19069,17849,1220
19117,17969,1148
19166,18076,1090
19214,18188,1026
19263,18292,971
19312,18398,914
19361,18503,858
19409,18594,815
19458,18682,776
19507,18765,742
19556,18841,715
19604,18910,694
19653,18978,675
19702,19047,655
19751,19113,638
19800,19177,623
19849,19235,614
19898,19295,603
19947,19354,593
19996,19414,582
20045,19471,574
20094,19533,561
20143,19599,544
20192,19665,527
20241,19731,510
20290,19794,496
20339,19862,477
20388,19930,458
20437,19997,440
20486,20059,427
20536,20120,416
20585,20181,404
20634,20244,390
20683,20302,381
20733,20358,375
20782,20411,371
20831,20462,369
20880,20518,362
20930,20572,358
20979,20624,355
21028,20675,353
21078,20722,356
21127,20767,360
21177,20806,371
21226,20847,379
21275,20890,385
21325,20931,394
21374,20970,404
21424,21010,414
21473,21053,420
21523,21097,426
21572,21140,432
21622,21182,440
21671,21222,449
21721,21263,458
21771,21304,467
21820,21344,476
21870,21383,487
21919,21426,493
21969,21472,497
22019,21515,504
22068,21559,509
22118,21600,518
22168,21646,522
22217,21693,524
22267,21737,530
22317,21781,536
22366,21824,542
22416,21871,545
22466,21916,550
22516,21962,554
22565,22009,556
22615,22059,556
22665,22110,555
22715,22161,554
22765,22212,553
22814,22264,550
22864,22317,547
22914,22371,543
22964,22426,538
23014,22476,538
23064,22531,533
23113,22587,526
23163,22643,520
23213,22695,518
23263,22752,511
23313,22809,504
23363,22870,493
23413,22931,482
23463,22992,471
23512,23054,458
23562,23116,446
23612,23182,430
23662,23252,410
23712,23319,393
23762,23387,375
23812,23454,358
23862,23517,345
23912,23580,332
23962,23642,320
24012,23707,305
24062,23771,291
24112,23834,278
24162,23895,267
24212,23953,259
24262,24017,245
24312,24075,237
24362,24133,229
24412,24185,227
24462,24242,220
24512,24298,214
24562,24356,206
24612,24407,205
24662,24454,208
24712,24499,213
24762,24546,216
24812,24592,220
24862,24639,223
24912,24682,230
24962,24725,237
25012,24766,246
25062,24807,255
25112,24847,265
25162,24887,275
25212,24926,286
25262,24964,298
25312,25004,308
25362,25041,321
25412,25080,332
25462,25120,342
25512,25160,352
25562,25200,362
25612,25241,371
25661,25281,380
25711,25322,389
25761,25364,397
25811,25406,405
25861,25450,411
25911,25496,415
25961,25543,418
26011,25589,422
26061,25635,426
26111,25682,429
26161,25732,429
26211,25784,427
26261,25836,425
26311,25889,422
26361,25944,417
26411,25998,413
26461,26055,406
26511,26113,398
26561,26170,391
26610,26230,380
26660,26287,373
26710,26340,370
26760,26393,367
26810,26447,363
26860,26501,359
26910,26553,357
26960,26606,354
27009,26656,353
27059,26707,352
27109,26760,349
27159,26811,348
27209,26860,349
27258,26907,351
27308,26952,356
27358,26996,362
27408,27043,365
27458,27086,372
27507,27130,377
27557,27174,383
27607,27215,392
27657,27255,402
27706,27299,407
27756,27341,415
27806,27380,426
27855,27418,437
27905,27458,447
27955,27498,457
28004,27540,464
28054,27582,472
28104,27623,481
28153,27668,485
28203,27713,490
28252,27759,493
28302,27805,497
28351,27851,500
28401,27899,502
28451,27948,503
28500,28001,499
28550,28054,496
28599,28109,490
28648,28166,482
28698,28226,472
28747,28286,461
28797,28351,446
28846,28419,427
28896,28489,407
28945,28557,388
28994,28627,367
29044,28699,345
29093,28771,322
29142,28841,301
29192,28905,287
29241,28971,270
29290,29037,253
29339,29102,237
29389,29166,223
29438,29225,213
29487,29282,205
29536,29337,199
29585,29390,195
29635,29440,195
29684,29490,194
29733,29539,194
29782,29584,198
29831,29626,205
29880,29668,212
29929,29707,222
29978,29746,232
30027,29784,243
30076,29822,254
30125,29859,266
30174,29896,278
30223,29936,287
30272,29972,300
30321,30010,311
30369,30051,318
30418,30091,327
30467,30131,336
30516,30173,343
30565,30216,349
30613,30261,352
30662,30305,357
30711,30351,360
30759,30398,361
30808,30447,361
30857,30495,362
30905,30544,361
30954,30594,360
31002,30644,358
31051,30692,359
31099,30739,360
31148,30787,361
31196,30835,361
31245,30883,362
31293,30931,362
31342,30981,361
31390,31031,359
31438,31082,356
31486,31130,356
31535,31180,355
31583,31228,355
31631,31275,356
31679,31322,357
31728,31366,362
31776,31411,365
31824,31457,367
31872,31504,368
31920,31549,371
31968,31596,372
32016,31643,373
32064,31691,373
32112,31739,373
32160,31786,374
32208,31832,376
32256,31879,377
32303,31924,379
32351,31970,381
32399,32018,381
32447,32064,383
32495,32107,388
32542,32153,389
32590,32196,394
32637,32243,394
32685,32292,393
32733,32339,394
32780,32391,389
32828,32445,383
32875,32502,373
32923,32556,367
32970,32614,356
33017,32673,344
33065,32733,332
33112,32791,321
33159,32847,312
33207,32898,309
33254,32948,306
33301,32995,306
33348,33043,305
33395,33089,306
33442,33130,312
33489,33170,319
33536,33212,324
33583,33255,328
33630,33297,333
33677,33336,341
33724,33375,349
33771,33416,355
33818,33458,360
33864,33498,366
33911,33538,373
33958,33581,377
34005,33624,381
34051,33667,384
34098,33711,387
34144,33755,389
34191,33801,390
34237,33847,390
34284,33897,387
34330,33945,385
34377,33994,383
34423,34044,379
34469,34097,372
34515,34149,366
34562,34202,360
34608,34253,355
34654,34309,345
34700,34363,337
34746,34418,328
34792,34471,321
34838,34524,314
34884,34579,305
34930,34634,296
34976,34683,293
35022,34733,289
35067,34781,286
35113,34829,284
35159,34871,288
35205,34913,292
35250,34954,296
35296,34993,303
35341,35026,315
35387,35061,326
35432,35097,335
35478,35133,345
35523,35169,354
35568,35200,368
35614,35231,383
35659,35265,394
35704,35299,405
35749,35329,420
35794,35362,432
35840,35393,447
35885,35424,461
35930,35457,473
35974,35487,487
36019,35518,501
36064,35552,512
36109,35587,522
36154,35622,532
36199,35658,541
36243,35697,546
36288,35738,550
36332,35780,552
36377,35826,551
36422,35872,550
36466,35917,549
36510,35966,544
36555,36017,538
36599,36073,526
36643,36126,517
36688,36183,505
36732,36242,490
36776,36301,475
36820,36357,463
36864,36414,450
36908,36473,435
36952,36526,426
36996,36575,421
37040,36624,416
37083,36673,410
37127,36717,410
37171,36759,412
37215,36799,416
37258,36841,417
37302,36884,418
37345,36926,419
37389,36967,422
37432,37006,426
37475,37044,431
37519,37082,437
37562,37122,440
37605,37162,443
37648,37203,445
37691,37241,450
37734,37279,455
37777,37319,458
37820,37358,462
37863,37396,467
37906,37434,472
37949,37471,478
37992,37507,485
38034,37541,493
38077,37576,501
38120,37612,508
38162,37647,515
38205,37681,524
38247,37718,529
38289,37753,536
38332,37788,544
38374,37820,554
38416,37856,560
38458,37894,564
38501,37934,567
38543,37967,576
38585,38005,580
38627,38045,582
38668,38084,584
38710,38125,585
38752,38167,585
38794,38209,585
38835,38256,579
38877,38303,574
38919,38348,571
38960,38396,564
39002,38444,558
39043,38489,554
39084,38540,544
39126,38590,536
39167,38641,526
39208,38688,520
39249,38734,515
39290,38783,507
39331,38829,502
39372,38875,497
39413,38918,495
39454,38959,495
39495,38998,497
39535,39036,499
39576,39075,501
39617,39116,501
39657,39159,498
39698,39196,502
39738,39234,504
39778,39272,506
39819,39307,512
39859,39337,522
39899,39371,528
39939,39398,541
39979,39425,554
40019,39453,566
40059,39480,579
40099,39507,592
40139,39533,606
40179,39561,618
40218,39589,629
40258,39617,641
40298,39647,651
40337,39677,660
40377,39706,671
40416,39736,680
40455,39766,689
40495,39796,699
40534,39826,708
40573,39858,715
40612,39893,719
40651,39926,725
40690,39955,735
40729,39989,740
40768,40021,747
40806,40056,750
40845,40089,756
40884,40125,759
40922,40163,759
40961,40202,759
40999,40241,758
41038,40281,757
41076,40324,752
41114,40364,750
41152,40402,750
41191,40443,748
41229,40487,742
41267,40530,737
41305,40578,727
41342,40624,718
41380,40672,708
41418,40719,699
41456,40766,690
41493,40817,676
41531,40869,662
41568,40917,651
41606,40960,646
41643,41000,643
41680,41040,640
41718,41078,640
41755,41110,645
41792,41148,644
41829,41182,647
41866,41217,649
41903,41249,654
41939,41280,659
41976,41315,661
42013,41350,663
42049,41383,666
42086,41417,669
42122,41449,673
42159,41477,682
42195,41505,690
42231,41533,698
42268,41562,706
42304,41586,718
42340,41613,727
42376,41639,737
42412,41666,746
42448,41694,754
42483,41721,762
42519,41749,770
42555,41776,779
42590,41806,784
42626,41835,791
42661,41864,797
42696,41897,799
42732,41929,803
42767,41960,807
42802,41992,810
42837,42027,810
42872,42060,812
42907,42094,813
42942,42129,813
42977,42166,811
43011,42204,807
43046,42239,807
43081,42277,804
43115,42317,798
43150,42357,793
43184,42395,789
43218,42435,783
43252,42471,781
43287,42513,774
43321,42552,769
43355,42590,765
43388,42633,755
43422,42670,752
43456,42709,747
43490,42748,742
43523,42788,735
43557,42824,733
43590,42859,731
43624,42894,730
43657,42927,730
43690,42962,728
43724,42997,727
43757,43027,730
43790,43060,730
43823,43092,731
43855,43124,731
43888,43150,738
43921,43179,742
43954,43207,747
43986,43237,749
44019,43264,755
44051,43292,759
44083,43321,762
44116,43349,767
44148,43379,769
44180,43405,775
44212,43434,778
44244,43464,780
44276,43494,782
44308,43523,785
44339,43551,788
44371,43582,789
44403,43607,796
44434,43632,802
44465,43659,806
44497,43688,809
44528,43717,811
44559,43744,815
44590,43775,815
44621,43802,819
44652,43832,820
44683,43864,819
44714,43895,819
44745,43924,821
44775,43955,820
44806,43982,824
44836,44011,825
44867,44038,829
44897,44062,835
44927,44088,839
44957,44115,842
44988,44139,849
45017,44164,853
45047,44187,860
45077,44210,867
45107,44236,871
45137,44257,880
45166,44283,883
45196,44306,890
45225,44332,893
45255,44355,900
45284,44382,902
45313,44408,905
45342,44437,905
45371,44467,904
45400,44497,903
45429,44529,900
45458,44563,895
45486,44597,889
45515,44633,882
45544,44673,871
45572,44708,864
45600,44744,856
45629,44779,850
45657,44814,843
45685,44846,839
45713,44882,831
45741,44913,828
45769,44942,827
45797,44972,825
45824,45003,821
45852,45033,819
45880,45062,818
45907,45095,812
45934,45124,810
45962,45150,812
45989,45179,810
46016,45208,808
46043,45237,806
46070,45260,810
46097,45284,813
46124,45313,811
46150,45337,813
46177,45362,815
46203,45383,820
46230,45406,824
46256,45432,824
46283,45456,827
46309,45481,828
46335,45507,828
46361,45532,829
46387,45555,832
46413,45582,831
46438,45609,829
46464,45634,830
46490,45660,830
46515,45684,831
46541,45711,830
46566,45733,833
46591,45761,830
46616,45781,835
46641,45804,837
46666,45826,840
46691,45848,843
46716,45868,848
46741,45892,849
46766,45911,855
46790,45933,857
46815,45952,863
46839,45973,866
46863,45994,869
46887,46016,871
46912,46038,874
46936,46058,878
46960,46083,877
46983,46106,877
47007,46129,878
47031,46153,878
47054,46180,874
47078,46203,875
47101,46231,870
47125,46254,871
47148,46280,868
47171,46302,869
47194,46327,867
47217,46353,864
47240,46375,865
47263,46399,864
47285,46418,867
47308,46441,867
47331,46463,868
47353,46486,867
47375,46504,871
47398,46527,871
47420,46549,871
47442,46570,872
47464,46592,872
47486,46610,876
47508,46627,881
47529,46647,882
47551,46666,885
47572,46688,884
47594,46707,887
47615,46730,885
47637,46750,887
47658,46775,883
47679,46795,884
47700,46815,885
47721,46834,887
47741,46856,885
47762,46877,885
47783,46899,884
47803,46918,885
47824,46937,887
47844,46952,892
47864,46969,895
47885,46985,900
47905,47001,904
47925,47014,911
47945,47029,916
47964,47043,921
47984,47061,923
48004,47076,928
48023,47089,934
48043,47104,939
48062,47117,945
48081,47131,950
48100,47146,954
48120,47163,957
48139,47175,964
48157,47191,966
48176,47206,970
48195,47220,975
48214,47238,976
48232,47251,981
48250,47266,984
48269,47281,988
48287,47296,991
48305,47314,991
48323,47330,993
48341,47345,996
48359,47360,999
48377,47376,1001
48394,47391,1003
48412,47409,1003
48430,47427,1003
48447,47443,1004
48464,47457,1007
48481,47474,1007
48499,47492,1007
48516,47504,1012
48533,47519,1014
48549,47534,1015
48566,47549,1017
48583,47565,1018
48599,47583,1016
48616,47597,1019
48632,47611,1021
48648,47623,1025
48665,47635,1030
48681,47649,1032
48697,47662,1035
48712,47674,1038
48728,47691,1037
48744,47704,1040
48760,47717,1043
48775,47728,1047
48790,47741,1049
48806,47753,1053
48821,47765,1056
48836,47779,1057
48851,47793,1058
48866,47806,1060
48881,47822,1059
48896,47839,1057
48910,47853,1057
48925,47868,1057
48939,47880,1059
48954,47895,1059
48968,47912,1056
48982,47926,1056
48996,47942,1054
49010,47955,1055
49024,47970,1054
49038,47984,1054
49052,47999,1053
49065,48011,1054
49079,48025,1054
49092,48040,1052
49105,48057,1048
49119,48075,1044
49132,48089,1043
49145,48103,1042
49158,48120,1038
49170,48128,1042
49183,48144,1039
49196,48156,1040
49208,48168,1040
49221,48182,1039
49233,48193,1040
49245,48208,1037
49257,48219,1038
49270,48230,1040
49281,48241,1040
49293,48252,1041
49305,48265,1040
49317,48277,1040
49328,48290,1038
49340,48301,1039
49351,48316,1035
49362,48328,1034
49374,48342,1032
49385,48352,1033
49396,48370,1026
49406,48383,1023
49417,48398,1019
49428,48413,1015
49439,48429,1010
49449,48443,1006
49459,48458,1001
49470,48472,998
49480,48485,995
49490,48500,990
49500,48516,984
49510,48530,980
49520,48544,976
49529,48559,970
49539,48568,971
49549,48580,969
49558,48593,965
49567,48603,964
49576,48614,962
49586,48627,959
49595,48640,955
49604,48650,954
49612,48660,952
49621,48671,950
49630,48679,951
49638,48688,950
49647,48700,947
49655,48707,948
49663,48716,947
49671,48726,945
49679,48735,944
49687,48744,943
49695,48752,943
49703,48763,940
49710,48772,938
49718,48783,935
49725,48791,934
49733,48802,931
49740,48811,929
49747,48820,927
49754,48834,920
49761,48842,919
49768,48855,913
49775,48864,911
49781,48873,908
49788,48884,904
49794,48892,902
49801,48900,901
49807,48908,899
49813,48919,894
49819,48925,894
49825,48934,891
49831,48943,888
49837,48951,886
49842,48960,882
49848,48967,881
49853,48974,879
49859,48984,875
49864,48992,872
49869,48996,873
49874,49009,865
49879,49014,865
49884,49020,864
49889,49030,859
49894,49037,857
49898,49043,855
49903,49054,849
49907,49059,848
49911,49068,843
49915,49072,843
49919,49083,836
49923,49091,832
49927,49098,829
49931,49107,824
49935,49113,822
49938,49122,816
49942,49131,811
49945,49140,805
49948,49147,801
49951,49154,797
49955,49162,793
49957,49173,784
49960,49181,779
49963,49194,769
49966,49200,766
49968,49205,763
49971,49214,757
49973,49221,752
49975,49229,746
49978,49239,739
49980,49248,732
49982,49254,728
49984,49261,723
49985,49269,716
49987,49272,715
49989,49279,710
49990,49287,703
49991,49291,700
49993,49299,694
49994,49303,691
49995,49312,683
49996,49319,677
49997,49321,676
49997,49327,670
49998,49334,664
49999,49340,659
49999,49343,656
50000,49349,651
50000,49357,643
50000,49364,636
50000,49367,633
50000,49373,627
50000,49379,621
50000,49382,618
49999,49389,610
49999,49391,608
49998,49397,601
49998,49400,598
49997,49405,592
49996,49410,586
49995,49414,581
49994,49416,578
49993,49422,571
49992,49426,566
49990,49432,558
49989,49436,553
49987,49440,547
49986,49444,542
49984,49450,534
49982,49452,530
49980,49455,525
49978,49460,518
49976,49462,514
49974,49470,504
49972,49470,502
49969,49477,492
49967,49483,484
49964,49485,479
49961,49491,470
49958,49497,461
49956,49497,459
49952,49506,446
49949,49511,438
49946,49513,433
49943,49518,425
49939,49523,416
49936,49529,407
49932,49534,398
49928,49538,390
49925,49541,384
49921,49544,377
49917,49551,366
49913,49553,360
49908,49557,351
49904,49566,338
49900,49568,332
49895,49569,326
49890,49575,315
49886,49581,305
49881,49580,301
49876,49582,294
49871,49587,284
49866,49591,275
49861,49594,267
49855,49596,259
49850,49600,250
49844,49603,241
49839,49604,235
49833,49607,226
49827,49612,215
49821,49614,207
49815,49615,200
49809,49619,190
49803,49621,182
49797,49622,175
49790,49625,165
49784,49625,159
49777,49628,149
49770,49631,139
49763,49634,129
49757,49636,121
49750,49637,113
49742,49639,103
49735,49640,95
49728,49641,87
49721,49645,76
49713,49646,67
49705,49647,58
49698,49648,50
49690,49649,41
49682,49652,30
49674,49654,20
49666,49654,12
49658,49657,1
49649,49657,-8
49641,49661,-20
49633,49660,-27
49624,49660,-36
49615,49661,-46
49606,49664,-58
49598,49666,-68
49589,49667,-78
49580,49665,-85
49570,49667,-97
49561,49668,-107
49552,49668,-116
49542,49668,-126
49533,49669,-136
49523,49674,-151
49513,49673,-160
49503,49674,-171
49493,49675,-182
49483,49675,-192
49473,49678,-205
49463,49677,-214
49453,49678,-225
49442,49681,-239
49432,49678,-246
49421,49678,-257
49410,49681,-271
49399,49682,-283
49388,49685,-297
49377,49682,-305
49366,49687,-321
49355,49685,-330
49344,49685,-341
49332,49685,-353
49321,49685,-364
49309,49686,-377
49297,49687,-390
49285,49688,-403
49274,49689,-415
49262,49689,-428
49249,49689,-440
49237,49692,-455
49225,49693,-468
49212,49692,-480
49200,49693,-493
49187,49693,-506
49175,49694,-519
49162,49694,-532
49149,49692,-543
49136,49693,-557
49123,49697,-574
49110,49694,-584
49096,49695,-599
49083,49694,-611
49070,49698,-628
49056,49695,-639
49042,49697,-655
49029,49696,-667
49015,49699,-684
49001,49699,-698
48987,49698,-711
48973,49702,-729
48958,49700,-742
48944,49700,-756
48930,49701,-771
48915,49700,-785
48901,49701,-800
48886,49701,-815
48871,49701,-830
48856,49703,-847
48841,49702,-861
48826,49703,-877
48811,49700,-889
48796,49703,-907
48780,49703,-923
48765,49704,-939
48749,49704,-955
48734,49704,-970
48718,49705,-987
48702,49705,-1003
48686,49706,-1020
48670,49702,-1032
48654,49707,-1053
48638,49709,-1071
48621,49706,-1085
48605,49705,-1100
48588,49707,-1119
48572,49704,-1132
48555,49706,-1151
48538,49708,-1170
48521,49705,-1184
48504,49705,-1201
48487,49707,-1220
48470,49707,-1237
48453,49708,-1255
48435,49707,-1272
48418,49706,-1288
48400,49706,-1306
48383,49706,-1323
48365,49705,-1340
48347,49706,-1359
48329,49707,-1378
48311,49707,-1396
48293,49706,-1413
48275,49708,-1433
48257,49706,-1449
48238,49707,-1469
48220,49708,-1488
48201,49711,-1510
48182,49709,-1527
48164,49709,-1545
48145,49706,-1561
48126,49707,-1581
48107,49705,-1598
48088,49708,-1620
48069,49708,-1640
48049,49710,-1661
48030,49707,-1677
48010,49708,-1698
47991,49708,-1717
47971,49710,-1739
47951,49709,-1758
47931,49708,-1777
47911,49709,-1798
47891,49710,-1819
47871,49708,-1837
47851,49709,-1858
47831,49709,-1878
47810,49709,-1899
47790,49709,-1919
47769,49710,-1941
47748,49710,-1962
47728,49712,-1984
47707,49709,-2002
47686,49709,-2023
47665,49709,-2044
47644,49710,-2066
47622,49708,-2086
47601,49709,-2108
47580,49709,-2129
47558,49711,-2153
47536,49708,-2172
47515,49705,-2190
47493,49706,-2213
47471,49709,-2238
47449,49710,-2261
47427,49707,-2280
47405,49710,-2305
47383,49709,-2326
47360,49708,-2348
47338,49706,-2368
47316,49711,-2395
47293,49709,-2416
47270,49709,-2439
47248,49710,-2462
47225,49707,-2482
47202,49707,-2505
47179,49708,-2529
47156,49710,-2554
47132,49710,-2578
47109,49707,-2598
47086,49706,-2620
47062,49706,-2644
47039,49704,-2665
47015,49708,-2693
46991,49706,-2715
46967,49707,-2740
46944,49707,-2763
46920,49706,-2786
46895,49705,-2810
46871,49707,-2836
46847,49706,-2859
46823,49706,-2883
46798,49705,-2907
46774,49705,-2931
46749,49705,-2956
46724,49704,-2980
46700,49705,-3005
46675,49707,-3032
46650,49706,-3056
46625,49705,-3080
46600,49702,-3102
46574,49703,-3129
46549,49701,-3152
46524,49703,-3179
46498,49703,-3205
46473,49702,-3229
46447,49703,-3256
46421,49702,-3281
46395,49705,-3310
46370,49700,-3330
46344,49701,-3357
46317,49701,-3384
46291,49700,-3409
46265,49699,-3434
46239,49700,-3461
46212,49700,-3488
46186,49700,-3514
46159,49698,-3539
46133,49699,-3566
46106,49700,-3594
46079,49699,-3620
46052,49696,-3644
46025,49696,-3671
45998,49699,-3701
45971,49698,-3727
45943,49700,-3757
45916,49698,-3782
45889,49695,-3806
45861,49698,-3837
45834,49695,-3861
45806,49698,-3892
45778,49695,-3917
45750,49694,-3944
45722,49698,-3976
45694,49695,-4001
45666,49695,-4029
45638,49695,-4057
45610,49692,-4082
45582,49694,-4113
45553,49692,-4139
45525,49693,-4168
45496,49693,-4197
45467,49690,-4223
45439,49690,-4251
45410,49690,-4280
45381,49689,-4308
45352,49690,-4338
45323,49690,-4367
45294,49689,-4395
45264,49688,-4424
45235,49689,-4454
45206,49689,-4483
45176,49688,-4512
45147,49685,-4538
45117,49685,-4568
45087,49689,-4602
45057,49685,-4628
45027,49685,-4658
44998,49684,-4686
44967,49684,-4717
44937,49682,-4745
44907,49682,-4775
44877,49681,-4804
44846,49684,-4838
44816,49682,-4866
44786,49681,-4895
44755,49682,-4927
44724,49677,-4953
44693,49678,-4985
44663,49681,-5018
44632,49678,-5046
44601,49678,-5077
44570,49677,-5107
44538,49676,-5138
44507,49676,-5169
44476,49676,-5200
44445,49674,-5229
44413,49675,-5262
44382,49672,-5290
44350,49672,-5322
44318,49672,-5354
44286,49672,-5386
44255,49669,-5414
44223,49669,-5446
44191,49668,-5477
44159,49668,-5509
44126,49668,-5542
44094,49669,-5575
44062,49666,-5604
44029,49667,-5638
43997,49666,-5669
43964,49666,-5702
43932,49665,-5733
43899,49665,-5766
43866,49663,-5797
43834,49665,-5831
43801,49663,-5862
43768,49659,-5891
43735,49661,-5926
43701,49662,-5961
43668,49661,-5993
43635,49659,-6024
43602,49658,-6056
43568,49659,-6091
43535,49657,-6122
43501,49657,-6156
43467,49658,-6191
43434,49656,-6222
43400,49654,-6254
43366,49654,-6288
43332,49653,-6321
43298,49652,-6354
43264,49650,-6386
43230,49652,-6422
43195,49650,-6455
43161,49648,-6487
43127,49649,-6522
43092,49649,-6557
43058,49647,-6589
43023,49648,-6625
42988,49646,-6658
42954,49648,-6694
42919,49644,-6725
42884,49643,-6759
42849,49643,-6794
42814,49641,-6827
42779,49641,-6862
42744,49643,-6899
42708,49638,-6930
42673,49639,-6966
42638,49638,-7000
42602,49639,-7037
42567,49634,-7067
42531,49636,-7105
42495,49635,-7140
42459,49633,-7174
42424,49634,-7210
42388,49632,-7244
42352,49631,-7279
42316,49631,-7315
42280,49630,-7350
42244,49629,-7385
42207,49628,-7421
42171,49627,-7456
42135,49627,-7492
42098,49624,-7526
42062,49625,-7563
42025,49625,-7600
41988,49622,-7634
41952,49620,-7668
41915,49618,-7703
41878,49618,-7740
41841,49619,-7778
41804,49618,-7814
41767,49617,-7850
41730,49616,-7886
41693,49614,-7921
41656,49612,-7956
41618,49612,-7994
41581,49612,-8031
41543,49611,-8068
41506,49610,-8104
41468,49609,-8141
41431,49607,-8176
41393,49607,-8214
41355,49603,-8248
41317,49605,-8288
41279,49603,-8324
41241,49603,-8362
41203,49603,-8400
41165,49600,-8435
41127,49599,-8472
41089,49599,-8510
41051,49596,-8545
41012,49597,-8585
40974,49595,-8621
40935,49594,-8659
40897,49592,-8695
40858,49592,-8734
40819,49590,-8771
40781,49591,-8810
40742,49588,-8846
40703,49589,-8886
40664,49584,-8920
40625,49586,-8961
40586,49586,-9000
40547,49583,-9036
40508,49584,-9076
40468,49579,-9111
40429,49582,-9153
40390,49580,-9190
40350,49578,-9228
40311,49578,-9267
40271,49578,-9307
40232,49576,-9344
40192,49572,-9380
40152,49571,-9419
40112,49570,-9458
40072,49571,-9499
40033,49571,-9538
39993,49568,-9575
39953,49568,-9615
39912,49565,-9653
39872,49565,-9693
39832,49565,-9733
39792,49563,-9771
39751,49563,-9812
39711,49562,-9851
39671,49562,-9891
39630,49559,-9929
39589,49557,-9968
39549,49559,-10010
39508,49555,-10047
39467,49555,-10088
39427,49554,-10127
39386,49552,-10166
39345,49549,-10204
39304,49551,-10247
39263,49547,-10284
39222,49548,-10326
39181,49549,-10368
39139,49546,-10407
39098,49548,-10450
39057,49546,-10489
39015,49543,-10528
38974,49542,-10568
38932,49541,-10609
38891,49540,-10649
38849,49538,-10689
38808,49540,-10732
38766,49536,-10770
38724,49536,-10812
38682,49536,-10854
38641,49534,-10893
38599,49533,-10934
38557,49531,-10974
38515,49529,-11014
38472,49527,-11055
38430,49530,-11100
38388,49529,-11141
38346,49526,-11180
38304,49526,-11222
38261,49523,-11262
38219,49523,-11304
38176,49523,-11347
38134,49522,-11388
38091,49520,-11429
38049,49518,-11469
38006,49520,-11514
37963,49516,-11553
37920,49515,-11595
37878,49514,-11636
37835,49512,-11677
37792,49512,-11720
37749,49512,-11763
37706,49511,-11805
37663,49511,-11848
37620,49507,-11887
37576,49508,-11932
37533,49506,-11973
37490,49505,-12015
37447,49508,-12061
37403,49503,-12100
37360,49504,-12144
37316,49502,-12186
37273,49501,-12228
37229,49500,-12271
37185,49497,-12312
37142,49496,-12354
37098,49496,-12398
37054,49496,-12442
37010,49495,-12485
36967,49493,-12526
36923,49490,-12567
36879,49492,-12613
36835,49489,-12654
36791,49492,-12701
36746,49487,-12741
36702,49487,-12785
36658,49485,-12827
36614,49486,-12872
36570,49483,-12913
36525,49483,-12958
36481,49483,-13002
36436,49482,-13046
36392,49479,-13087
36347,49479,-13132
36303,49477,-13174
36258,49477,-13219
36213,49475,-13262
36169,49474,-13305
36124,49473,-13349
36079,49471,-13392
36034,49469,-13435
35989,49468,-13479
35945,49467,-13522
35900,49467,-13567
35855,49464,-13609
35809,49466,-13657
35764,49462,-13698
35719,49462,-13743
35674,49462,-13788
35629,49460,-13831
35584,49457,-13873
35538,49457,-13919
35493,49454,-13961
35447,49454,-14007
35402,49451,-14049
35357,49450,-14093
35311,49449,-14138
35265,49446,-14181
35220,49444,-14224
35174,49442,-14268
35128,49441,-14313
35083,49437,-14354
35037,49435,-14398
34991,49433,-14442
34945,49430,-14485
34899,49426,-14527
34853,49423,-14570
34807,49419,-14612
34761,49417,-14656
34715,49410,-14695
34669,49405,-14736
34623,49402,-14779
34577,49396,-14819
34531,49388,-14857
34485,49380,-14895
34438,49375,-14937
34392,49367,-14975
34346,49357,-15011
34299,49350,-15051
34253,49340,-15087
34206,49336,-15130
34160,49325,-15165
34113,49314,-15201
34067,49303,-15236
34020,49295,-15275
33973,49283,-15310
33927,49271,-15344
33880,49262,-15382
33833,49255,-15422
33787,49245,-15459
33740,49236,-15496
33693,49224,-15531
33646,49217,-15571
33599,49206,-15607
33552,49197,-15645
33505,49187,-15682
33458,49177,-15719
33411,49169,-15758
33364,49158,-15794
33317,49150,-15833
33270,49139,-15869
33222,49132,-15910
33175,49122,-15947
33128,49113,-15985
33081,49100,-16020
33033,49092,-16059
32986,49081,-16095
32938,49074,-16136
32891,49064,-16173
32844,49051,-16207
32796,49039,-16243
32749,49029,-16280
32701,49020,-16319
32653,49009,-16356
32606,48997,-16391
32558,48984,-16426
32510,48975,-16465
32463,48964,-16501
32415,48957,-16542
32367,48942,-16575
32319,48932,-16613
32272,48922,-16650
32224,48911,-16687
32176,48903,-16727
32128,48891,-16763
32080,48883,-16803
32032,48874,-16842
31984,48863,-16879
31936,48853,-16917
31888,48844,-16956
31840,48834,-16994
31792,48824,-17032
31744,48817,-17073
31696,48806,-17110
31647,48796,-17149
31599,48787,-17188
31551,48778,-17227
31503,48770,-17267
31454,48762,-17308
31406,48748,-17342
31358,48741,-17383
31309,48731,-17422
31261,48725,-17464
31212,48715,-17503
31164,48703,-17539
31116,48694,-17578
31067,48685,-17618
31019,48675,-17656
30970,48666,-17696
30921,48654,-17733
