reference,position,error
31379,30820,559
31452,30872,580
31524,30923,601
31596,30978,618
31669,31035,634
31741,31091,650
31813,31148,665
31885,31206,679
31957,31266,691
32029,31326,703
32101,31384,717
32173,31442,731
32245,31500,745
32317,31562,755
32388,31626,762
32460,31691,769
32532,31759,773
32603,31826,777
32675,31899,776
32746,31969,777
32817,32039,778
32888,32114,774
32959,32195,764
33031,32277,754
33102,32355,747
33172,32435,737
33243,32517,726
33314,32604,710
33385,32695,690
33455,32783,672
33526,32868,658
33596,32944,652
33667,33025,642
33737,33099,638
33807,33169,638
33877,33234,643
33948,33296,652
34018,33357,661
34087,33413,674
34157,33470,687
34227,33523,704
34297,33578,719
34366,33634,732
34436,33690,746
34505,33745,760
34574,33799,775
34644,33855,789
34713,33913,800
34782,33973,809
34851,34038,813
34920,34104,816
34989,34172,817
35057,34245,812
35126,34322,804
35194,34398,796
35263,34484,779
35331,34573,758
35399,34666,733
35468,34755,713
35536,34839,697
35604,34925,679
35672,35007,665
35739,35086,653
35807,35157,650
35875,35221,654
35942,35282,660
36009,35342,667
36077,35397,680
36144,35448,696
36211,35497,714
36278,35540,738
36345,35582,763
36412,35623,789
36478,35664,814
36545,35705,840
36611,35747,864
36678,35791,887
36744,35837,907
36810,35883,927
36876,35935,941
36942,35989,953
37008,36046,962
37074,36104,970
37139,36168,971
37205,36234,971
37270,36304,966
37336,36377,959
37401,36452,949
37466,36531,935
37531,36610,921
37596,36691,905
37660,36777,883
37725,36860,865
37789,36939,850
37854,37015,839
37918,37085,833
37982,37150,832
38046,37220,826
38110,37286,824
38174,37350,824
38238,37410,828
38301,37465,836
38365,37522,843
38428,37577,851
38491,37628,863
38554,37683,871
38617,37733,884
38680,37783,897
38743,37834,909
38805,37886,919
38868,37940,928
38930,37996,934
38992,38054,938
39054,38113,941
39116,38172,944
39178,38234,944
39240,38299,941
39302,38363,939
39363,38425,938
39424,38489,935
39486,38550,936
39547,38614,933
39608,38678,930
39668,38747,921
39729,38815,914
39790,38886,904
39850,38962,888
39910,39036,874
39970,39111,859
40030,39181,849
40090,39255,835
40150,39328,822
40210,39399,811
40269,39464,805
40328,39522,806
40387,39577,810
40447,39629,818
40505,39678,827
40564,39726,838
40623,39773,850
40681,39818,863
40740,39861,879
40798,39904,894
40856,39944,912
40914,39987,927
40972,40027,945
41029,40068,961
41087,40113,974
41144,40156,988
41201,40202,999
41258,40249,1009
41315,40298,1017
41372,40348,1024
41429,40397,1032
41485,40449,1036
41541,40503,1038
41597,40559,1038
41653,40612,1041
41709,40667,1042
41765,40724,1041
41821,40787,1034
41876,40849,1027
41931,40907,1024
41986,40969,1017
42041,41030,1011
42096,41090,1006
42151,41150,1001
42205,41204,1001
42260,41257,1003
42314,41313,1001
42368,41367,1001
42422,41419,1003
42475,41470,1005
42529,41523,1006
42582,41572,1010
42636,41620,1016
42689,41667,1022
42742,41718,1024
42794,41771,1023
42847,41820,1027
42899,41868,1031
42952,41919,1033
43004,41973,1031
43056,42028,1028
43107,42085,1022
43159,42136,1023
43211,42190,1021
43262,42241,1021
43313,42291,1022
43364,42340,1024
43415,42385,1030
43465,42433,1032
43516,42481,1035
43566,42531,1035
43616,42579,1037
43666,42629,1037
43716,42682,1034
43766,42732,1034
43815,42783,1032
43865,42831,1034
43914,42882,1032
43963,42929,1034
44011,42978,1033
44060,43024,1036
44109,43069,1040
44157,43117,1040
44205,43162,1043
44253,43205,1048
44301,43247,1054
44348,43293,1055
44396,43337,1059
44443,43378,1065
44490,43418,1072
44537,43455,1082
44583,43492,1091
44630,43530,1100
44676,43571,1105
44723,43610,1113
44769,43653,1116
44814,43694,1120
44860,43738,1122
44905,43783,1122
44951,43829,1122
44996,43875,1121
45041,43922,1119
45086,43970,1116
45130,44015,1115
45174,44061,1113
45219,44106,1113
45263,44145,1118
45307,44183,1124
45350,44221,1129
45394,44261,1133
45437,44301,1136
45480,44341,1139
45523,44378,1145
45566,44413,1153
45608,44450,1158
45651,44484,1167
45693,44521,1172
45735,44559,1176
45777,44596,1181
45818,44630,1188
45860,44668,1192
45901,44707,1194
45942,44744,1198
45983,44785,1198
46024,44828,1196
46064,44870,1194
46104,44914,1190
46144,44960,1184
46184,45004,1180
46224,45053,1171
46264,45098,1166
46303,45143,1160
46342,45187,1155
46381,45232,1149
46420,45273,1147
46458,45318,1140
46497,45357,1140
46535,45397,1138
46573,45437,1136
46611,45475,1136
46648,45513,1135
46686,45556,1130
46723,45597,1126
46760,45636,1124
46797,45677,1120
46834,45717,1117
46870,45754,1116
46906,45791,1115
46942,45831,1111
46978,45869,1109
47014,45907,1107
47049,45944,1105
47084,45981,1103
47119,46018,1101
47154,46055,1099
47189,46094,1095
47223,46129,1094
47258,46162,1096
47292,46196,1096
47326,46231,1095
47359,46264,1095
47393,46297,1096
47426,46328,1098
47459,46359,1100
47492,46398,1094
47524,46429,1095
47557,46460,1097
47589,46494,1095
47621,46526,1095
47653,46555,1098
47685,46585,1100
47716,46618,1098
47747,46653,1094
47778,46682,1096
47809,46713,1096
47840,46744,1096
47870,46776,1094
47900,46807,1093
47930,46832,1098
47960,46859,1101
47990,46888,1102
48019,46916,1103
48048,46948,1100
48077,46977,1100
48106,47007,1099
48134,47039,1095
48163,47068,1095
48191,47098,1093
48219,47126,1093
48246,47152,1094
48274,47178,1096
48301,47203,1098
48328,47225,1103
48355,47247,1108
48382,47273,1109
48408,47295,1113
48434,47316,1118
48460,47335,1125
48486,47357,1129
48512,47376,1136
48537,47398,1139
48562,47420,1142
48587,47440,1147
48612,47460,1152
48637,47477,1160
48661,47499,1162
48685,47517,1168
48709,47537,1172
48733,47559,1174
48756,47576,1180
48779,47593,1186
48802,47615,1187
48825,47631,1194
48848,47644,1204
48870,47664,1206
48892,47682,1210
48914,47695,1219
48936,47714,1222
48958,47731,1227
48979,47749,1230
49000,47764,1236
49021,47783,1238
49042,47800,1242
49062,47817,1245
49082,47833,1249
49102,47852,1250
49122,47870,1252
49142,47887,1255
49161,47902,1259
49180,47917,1263
49199,47930,1269
49218,47948,1270
49236,47963,1273
49255,47978,1277
49273,47995,1278
49291,48010,1281
49308,48028,1280
49326,48047,1279
49343,48060,1283
49360,48075,1285
49377,48091,1286
49393,48112,1281
49410,48130,1280
49426,48149,1277
49441,48165,1276
49457,48184,1273
49473,48203,1270
49488,48221,1267
49503,48242,1261
49518,48259,1259
49532,48277,1255
49546,48293,1253
49561,48313,1248
49574,48328,1246
49588,48346,1242
49602,48364,1238
49615,48381,1234
49628,48399,1229
49641,48416,1225
49653,48435,1218
49665,48456,1209
49678,48472,1206
49689,48490,1199
49701,48509,1192
49713,48523,1190
49724,48544,1180
49735,48559,1176
49746,48575,1171
49756,48592,1164
49767,48608,1159
49777,48628,1149
49787,48644,1143
49796,48659,1137
49806,48678,1128
49815,48692,1123
49824,48708,1116
49833,48722,1111
49841,48737,1104
49850,48750,1100
49858,48767,1091
49865,48782,1083
49873,48797,1076
49881,48809,1072
49888,48825,1063
49895,48839,1056
49902,48857,1045
49908,48865,1043
49914,48883,1031
49920,48896,1024
49926,48910,1016
49932,48926,1006
49937,48941,996
49943,48956,987
49948,48970,978
49952,48982,970
49957,48993,964
49961,49002,959
49965,49011,954
49969,49023,946
49973,49036,937
49976,49043,933
49979,49058,921
49982,49067,915
49985,49077,908
49987,49084,903
49990,49095,895
49992,49102,890
49994,49112,882
49995,49119,876
49996,49132,864
49998,49140,858
49999,49146,853
49999,49153,846
50000,49163,837
50000,49168,832
50000,49175,825
50000,49180,820
49999,49190,809
49999,49197,802
49998,49204,794
49997,49211,786
49995,49219,776
49994,49221,773
49992,49228,764
49990,49234,756
49988,49238,750
49985,49249,736
49983,49253,730
49980,49257,723
49977,49264,713
49973,49269,704
49970,49279,691
49966,49281,685
49962,49287,675
49958,49291,667
49953,49297,656
49948,49299,649
49944,49308,636
49938,49315,623
49933,49314,619
49927,49321,606
49922,49327,595
49916,49333,583
49909,49337,572
49903,49343,560
49896,49349,547
49889,49350,539
49882,49355,527
49875,49360,515
49867,49368,499
49859,49367,492
49851,49374,477
49843,49375,468
49834,49379,455
49825,49386,439
49817,49390,427
49807,49394,413
49798,49396,402
49788,49399,389
49778,49406,372
49768,49408,360
49758,49412,346
49748,49414,334
49737,49420,317
49726,49424,302
49715,49425,290
49703,49428,275
49692,49432,260
49680,49433,247
49668,49436,232
49655,49436,219
49643,49441,202
49630,49444,186
49617,49448,169
49604,49448,156
49591,49452,139
49577,49453,124
49563,49456,107
49549,49455,94
49535,49459,76
49520,49462,58
49506,49465,41
49491,49468,23
49475,49467,8
49460,49468,-8
49444,49469,-25
49429,49475,-46
49412,49474,-62
49396,49476,-80
49380,49476,-96
49363,49478,-115
49346,49481,-135
49329,49482,-153
49312,49483,-171
49294,49482,-188
49276,49484,-208
49258,49486,-228
49240,49487,-247
49221,49489,-268
49203,49489,-286
49184,49490,-306
49165,49494,-329
49145,49492,-347
49126,49494,-368
49106,49494,-388
49086,49494,-408
49066,49493,-427
49045,49498,-453
49025,49497,-472
49004,49501,-497
48983,49502,-519
48962,49500,-538
48940,49498,-558
48918,49502,-584
48897,49503,-606
48874,49505,-631
48852,49504,-652
48829,49506,-677
48807,49506,-699
48784,49507,-723
48760,49507,-747
48737,49505,-768
48713,49507,-794
48689,49508,-819
48665,49510,-845
48641,49510,-869
48617,49506,-889
48592,49512,-920
48567,49511,-944
48542,49510,-968
48517,49512,-995
48491,49512,-1021
48465,49514,-1049
48439,49514,-1075
48413,49515,-1102
48387,49515,-1128
48360,49515,-1155
48333,49516,-1183
48306,49517,-1211
48279,49518,-1239
48251,49518,-1267
48224,49518,-1294
48196,49518,-1322
48168,49519,-1351
48140,49518,-1378
48111,49519,-1408
48082,49519,-1437
48053,49519,-1466
48024,49520,-1496
47995,49521,-1526
47966,49521,-1555
47936,49521,-1585
47906,49521,-1615
47876,49521,-1645
47845,49520,-1675
47815,49522,-1707
47784,49523,-1739
47753,49524,-1771
47722,49522,-1800
47690,49525,-1835
47659,49525,-1866
47627,49523,-1896
47595,49525,-1930
47563,49524,-1961
47530,49522,-1992
47498,49523,-2025
47465,49523,-2058
47432,49525,-2093
47399,49526,-2127
47365,49523,-2158
47332,49525,-2193
47298,49526,-2228
47264,49526,-2262
47230,49525,-2295
47195,49524,-2329
47161,49525,-2364
47126,49526,-2400
47091,49526,-2435
47056,49527,-2471
47020,49524,-2504
46985,49525,-2540
46949,49527,-2578
46913,49526,-2613
46877,49527,-2650
46840,49525,-2685
46804,49524,-2720
46767,49526,-2759
46730,49530,-2800
46693,49528,-2835
46655,49528,-2873
46618,49525,-2907
46580,49529,-2949
46542,49527,-2985
46504,49529,-3025
46466,49527,-3061
46427,49526,-3099
46388,49526,-3138
46349,49526,-3177
46310,49525,-3215
46271,49528,-3257
46231,49527,-3296
46192,49525,-3333
46152,49528,-3376
46112,49528,-3416
46071,49525,-3454
46031,49527,-3496
45990,49526,-3536
45950,49525,-3575
45909,49526,-3617
45867,49527,-3660
45826,49525,-3699
45784,49527,-3743
45743,49527,-3784
45701,49528,-3827
45658,49528,-3870
45616,49526,-3910
45574,49523,-3949
45531,49528,-3997
45488,49527,-4039
45445,49528,-4083
45402,49527,-4125
45358,49527,-4169
45315,49527,-4212
45271,49525,-4254
45227,49526,-4299
45183,49526,-4343
45138,49527,-4389
45094,49525,-4431
45049,49526,-4477
45004,49524,-4520
44959,49524,-4565
44914,49523,-4609
44868,49526,-4658
44823,49524,-4701
44777,49525,-4748
44731,49527,-4796
44685,49525,-4840
44639,49524,-4885
44592,49525,-4933
44545,49525,-4980
44499,49522,-5023
44452,49522,-5070
44404,49522,-5118
44357,49524,-5167
44309,49523,-5214
44262,49523,-5261
44214,49523,-5309
44166,49520,-5354
44117,49520,-5403
44069,49522,-5453
44020,49521,-5501
43972,49521,-5549
43923,49520,-5597
43874,49522,-5648
43824,49521,-5697
43775,49518,-5743
43725,49520,-5795
43676,49519,-5843
43626,49519,-5893
43576,49519,-5943
43525,49519,-5994
43475,49521,-6046
43424,49519,-6095
43373,49519,-6146
43322,49515,-6193
43271,49516,-6245
43220,49514,-6294
43169,49517,-6348
43117,49514,-6397
43065,49514,-6449
43013,49514,-6501
42961,49513,-6552
42909,49516,-6607
42857,49512,-6655
42804,49514,-6710
42751,49514,-6763
42698,49513,-6815
42645,49516,-6871
42592,49511,-6919
42539,49510,-6971
42485,49510,-7025
42432,49507,-7075
42378,49507,-7129
42324,49511,-7187
42270,49506,-7236
42215,49505,-7290
42161,49504,-7343
42106,49506,-7400
42051,49504,-7453
41997,49505,-7508
41941,49503,-7562
41886,49501,-7615
41831,49501,-7670
41775,49501,-7726
41720,49501,-7781
41664,49501,-7837
41608,49502,-7894
41552,49498,-7946
41495,49496,-8001
41439,49498,-8059
41382,49490,-8108
41326,49497,-8171
41269,49493,-8224
41212,49493,-8281
41155,49491,-8336
41097,49490,-8393
41040,49489,-8449
40982,49489,-8507
40925,49490,-8566
40867,49489,-8622
40809,49486,-8677
40750,49486,-8736
40692,49484,-8792
40634,49486,-8852
40575,49484,-8909
40516,49484,-8968
40457,49483,-9026
40398,49480,-9082
40339,49479,-9140
40280,49480,-9200
40221,49480,-9259
40161,49476,-9315
40101,49477,-9376
40041,49479,-9438
39981,49477,-9496
39921,49475,-9554
39861,49475,-9614
39801,49470,-9669
39740,49472,-9732
39680,49469,-9789
39619,49470,-9851
39558,49468,-9910
39497,49466,-9969
39436,49464,-10028
39374,49463,-10089
39313,49462,-10149
39251,49460,-10209
39190,49461,-10271
39128,49458,-10330
39066,49458,-10392
39004,49458,-10454
38942,49453,-10511
38879,49452,-10573
38817,49452,-10635
38754,49453,-10699
38692,49450,-10758
38629,49448,-10819
38566,49445,-10879
38503,49449,-10946
38440,49442,-11002
38376,49441,-11065
38313,49441,-11128
38249,49439,-11190
38186,49440,-11254
38122,49437,-11315
38058,49437,-11379
37994,49439,-11445
37930,49434,-11504
37866,49431,-11565
37801,49432,-11631
37737,49426,-11689
37672,49428,-11756
37608,49428,-11820
37543,49429,-11886
37478,49421,-11943
37413,49421,-12008
37348,49423,-12075
37282,49420,-12138
37217,49418,-12201
37151,49419,-12268
37086,49419,-12333
37020,49414,-12394
36954,49413,-12459
36888,49411,-12523
36822,49408,-12586
36756,49410,-12654
36690,49411,-12721
36624,49407,-12783
36557,49406,-12849
36491,49406,-12915
36424,49406,-12982
36357,49404,-13047
36290,49399,-13109
36223,49399,-13176
36156,49398,-13242
36089,49397,-13308
36022,49395,-13373
35955,49392,-13437
35887,49394,-13507
35820,49389,-13570
35752,49386,-13634
35684,49388,-13704
35616,49384,-13768
35548,49385,-13837
35480,49382,-13902
35412,49380,-13968
35344,49381,-14037
35276,49377,-14101
35207,49376,-14169
35139,49375,-14236
35070,49375,-14305
35001,49375,-14374
34933,49371,-14438
34864,49369,-14505
34795,49367,-14572
34726,49367,-14641
34657,49363,-14706
34587,49366,-14779
34518,49364,-14846
34449,49362,-14913
34379,49362,-14983
34310,49359,-15049
34240,49357,-15117
34170,49353,-15183
34100,49354,-15254
34030,49350,-15320
33960,49350,-15390
33890,49349,-15459
33820,49348,-15528
33750,49346,-15596
33680,49346,-15666
33609,49344,-15735
33539,49341,-15802
33468,49341,-15873
33398,49337,-15939
33327,49335,-16008
33256,49334,-16078
33186,49337,-16151
33115,49330,-16215
33044,49331,-16287
32973,49331,-16358
32902,49326,-16424
32830,49324,-16494
32759,49327,-16568
32688,49324,-16636
32616,49318,-16702
32545,49318,-16773
32473,49320,-16847
32402,49315,-16913
32330,49315,-16985
32258,49314,-17056
32187,49313,-17126
32115,49312,-17197
32043,49308,-17265
31971,49308,-17337
31899,49305,-17406
31827,49307,-17480
31754,49304,-17550
31682,49301,-17619
31610,49300,-17690
31537,49300,-17763
31465,49299,-17834
31393,49300,-17907
31320,49299,-17979
31247,49297,-18050
31175,49292,-18117
31102,49293,-18191
31029,49289,-18260
30957,49288,-18331
30884,49285,-18401
30811,49284,-18473
30738,49283,-18545
30665,49283,-18618
30592,49279,-18687
30519,49279,-18760
30445,49280,-18835
30372,49277,-18905
30299,49277,-18978
30226,49274,-19048
30152,49274,-19122
30079,49271,-19192
30005,49271,-19266
29932,49269,-19337
29858,49268,-19410
29785,49263,-19478
29711,49262,-19551
29637,49259,-19622
29564,49257,-19693
29490,49258,-19768
29416,49255,-19839
29342,49255,-19913
29268,49251,-19983
29194,49251,-20057
29120,49247,-20127
29046,49245,-20199
28972,49245,-20273
28898,49243,-20345
28824,49236,-20412
28750,49235,-20485
28676,49230,-20554
28602,49229,-20627
28528,49225,-20697
28453,49220,-20767
28379,49215,-20836
28305,49210,-20905
28230,49204,-20974
28156,49196,-21040
28082,49192,-21111
28007,49183,-21176
27933,49177,-21244
27858,49169,-21311
27784,49158,-21374
27709,49149,-21440
27634,49139,-21505
27560,49128,-21568
27485,49116,-21631
27411,49107,-21696
27336,49096,-21760
27261,49082,-21821
27187,49074,-21887
27112,49061,-21949
27037,49048,-22011
26962,49039,-22077
26888,49024,-22136
26813,49012,-22199
26738,49001,-22263
26663,48987,-22324
26588,48974,-22386
26513,48961,-22448
26439,48949,-22510
26364,48937,-22573
26289,48927,-22638
26214,48910,-22696
26139,48898,-22759
26064,48883,-22819
25989,48871,-22882
25914,48855,-22941
25839,48847,-23008
25764,48832,-23068
25689,48817,-23128
25614,48804,-23190
25539,48790,-23251
25464,48777,-23313
25389,48763,-23374
25314,48748,-23434
25239,48730,-23491
25164,48719,-23555
25089,48703,-23614
25014,48686,-23672
24939,48675,-23736
24864,48658,-23794
24789,48644,-23855
24714,48631,-23917
24639,48613,-23974
24564,48602,-24038
24489,48587,-24098
24414,48574,-24160
24339,48559,-24220
24264,48545,-24281
24190,48531,-24342
24115,48517,-24402
24040,48500,-24460
23965,48485,-24520
23890,48469,-24579
23815,48458,-24643
23740,48445,-24705
23665,48428,-24763
23590,48413,-24823
23515,48397,-24882
23440,48384,-24944
23366,48369,-25003
23291,48357,-25066
23216,48339,-25123
23141,48329,-25188
23066,48309,-25243
22992,48297,-25305
22917,48282,-25365
22842,48269,-25427
22767,48255,-25488
22693,48237,-25544
22618,48224,-25606
22543,48210,-25667
22469,48194,-25725
22394,48182,-25788
22320,48166,-25846
22245,48154,-25909
22170,48140,-25970
22096,48124,-26028
22021,48112,-26091
21947,48098,-26151
21873,48083,-26210
21798,48068,-26270
21724,48054,-26330
21649,48041,-26392
21575,48026,-26451
21501,48010,-26509
21427,47993,-26566
21352,47978,-26626
21278,47961,-26683
21204,47944,-26740
21130,47931,-26801
21056,47914,-26858
20982,47899,-26917
20908,47884,-26976
20834,47869,-27035
20760,47853,-27093
20686,47841,-27155
20612,47826,-27214
20538,47814,-27276
20465,47801,-27336
20391,47787,-27396
20317,47775,-27458
20244,47762,-27518
20170,47749,-27579
20096,47736,-27640
20023,47723,-27700
19949,47709,-27760
19876,47695,-27819
19803,47684,-27881
19729,47668,-27939
19656,47656,-28000
19583,47642,-28059
19509,47625,-28116
19436,47612,-28176
19363,47599,-28236
19290,47585,-28295
19217,47570,-28353
19144,47561,-28417
19071,47545,-28474
18999,47532,-28533
18926,47518,-28592
18853,47505,-28652
18780,47492,-28712
18708,47478,-28770
18635,47465,-28830
18563,47451,-28888
18490,47438,-28948
18418,47424,-29006
18346,47411,-29065
18273,47395,-29122
18201,47383,-29182
18129,47366,-29237
18057,47354,-29297
17985,47339,-29354
17913,47325,-29412
17841,47310,-29469
17769,47291,-29522
17697,47279,-29582
17626,47268,-29642
17554,47253,-29699
17483,47236,-29753
17411,47223,-29812
17340,47209,-29869
17268,47195,-29927
17197,47183,-29986
17126,47170,-30044
17055,47157,-30102
16984,47141,-30157
16913,47125,-30212
16842,47111,-30269
16771,47095,-30324
16700,47080,-30380
16629,47066,-30437
16559,47051,-30492
16488,47036,-30548
16418,47020,-30602
16347,47006,-30659
16277,46990,-30713
16207,46976,-30769
16136,46962,-30826
16066,46945,-30879
15996,46931,-30935
15926,46918,-30992
15857,46900,-31043
15787,46885,-31098
15717,46864,-31147
15648,46849,-31201
15578,46831,-31253
15509,46812,-31303
15439,46792,-31353
15370,46773,-31403
15301,46754,-31453
15232,46735,-31503
15163,46716,-31553
15094,46697,-31603
15025,46680,-31655
14956,46659,-31703
14888,46643,-31755
14819,46625,-31806
14751,46608,-31857
14682,46591,-31909
14614,46573,-31959
14546,46555,-32009
14478,46538,-32060
14410,46518,-32108
14342,46504,-32162
14274,46486,-32212
14206,46467,-32261
14139,46447,-32308
14071,46429,-32358
14004,46412,-32408
13937,46394,-32457
13869,46376,-32507
13802,46359,-32557
13735,46343,-32608
13668,46325,-32657
13602,46307,-32705
13535,46290,-32755
13468,46272,-32804
13402,46252,-32850
13335,46235,-32900
13269,46218,-32949
13203,46199,-32996
13137,46180,-33043
13071,46161,-33090
13005,46140,-33135
12939,46119,-33180
12874,46102,-33228
12808,46081,-33273
12743,46062,-33319
12677,46040,-33363
12612,46022,-33410
12547,46003,-33456
12482,45982,-33500
12417,45965,-33548
12352,45946,-33594
12288,45930,-33642
12223,45909,-33686
12159,45890,-33731
12095,45872,-33777
12030,45850,-33820
11966,45830,-33864
11902,45810,-33908
11839,45788,-33949
11775,45769,-33994
11711,45748,-34037
11648,45724,-34076
11585,45704,-34119
11521,45684,-34163
11458,45662,-34204
11395,45640,-34245
11332,45617,-34285
11270,45595,-34325
11207,45575,-34368
11144,45558,-34414
11082,45533,-34451
11020,45512,-34492
10958,45492,-34534
10896,45466,-34570
10834,45444,-34610
10772,45423,-34651
10711,45396,-34685
10649,45375,-34726
10588,45350,-34762
10527,45327,-34800
10465,45301,-34836
10405,45275,-34870
10344,45252,-34908
10283,45226,-34943
10222,45203,-34981
10162,45175,-35013
10102,45151,-35049
10042,45127,-35085
9982,45103,-35121
9922,45079,-35157
9862,45053,-35191
9802,45028,-35226
9743,45006,-35263
9683,44980,-35297
9624,44956,-35332
9565,44933,-35368
9506,44911,-35405
9447,44890,-35443
9389,44867,-35478
9330,44844,-35514
9272,44823,-35551
9214,44797,-35583
9156,44773,-35617
9098,44751,-35653
9040,44725,-35685
8982,44702,-35720
8925,44679,-35754
8867,44655,-35788
8810,44628,-35818
8753,44606,-35853
8696,44587,-35891
8639,44564,-35925
8583,44540,-35957
8526,44519,-35993
8470,44496,-36026
8414,44474,-36060
8358,44453,-36095
8302,44431,-36129
8246,44410,-36164
8190,44389,-36199
8135,44366,-36231
8080,44346,-36266
8025,44326,-36301
7970,44304,-36334
7915,44283,-36368
7860,44262,-36402
7806,44241,-36435
7751,44220,-36469
7697,44198,-36501
7643,44177,-36534
7589,44156,-36567
7535,44137,-36602
7482,44115,-36633
7428,44094,-36666
7375,44076,-36701
7322,44055,-36733
7269,44036,-36767
7216,44014,-36798
7163,43994,-36831
7111,43975,-36864
7059,43951,-36892
7007,43932,-36925
6955,43909,-36954
6903,43887,-36984
6851,43865,-37014
6800,43843,-37043
6748,43822,-37074
6697,43799,-37102
6646,43776,-37130
6595,43754,-37159
6545,43731,-37186
6494,43710,-37216
6444,43688,-37244
6394,43668,-37274
6344,43644,-37301
6294,43622,-37328
6244,43600,-37356
6194,43576,-37382
6145,43552,-37407
6096,43531,-37435
6047,43505,-37458
5998,43480,-37482
5950,43455,-37505
5901,43428,-37527
5853,43401,-37548
5805,43375,-37570
5757,43348,-37591
5709,43322,-37613
5661,43294,-37633
5614,43266,-37652
5567,43244,-37677
5519,43218,-37699
5472,43190,-37718
5426,43162,-37736
5379,43134,-37755
5333,43110,-37777
5287,43082,-37795
5241,43056,-37815
5195,43032,-37837
5149,43005,-37856
5104,42979,-37875
5058,42955,-37897
5013,42927,-37914
4968,42902,-37934
4923,42875,-37952
4879,42849,-37970
4834,42820,-37986
4790,42792,-38002
4746,42763,-38017
4702,42734,-38032
4658,42704,-38046
4615,42675,-38060
4572,42645,-38073
4528,42618,-38090
4485,42590,-38105
4443,42562,-38119
4400,42534,-38134
4358,42507,-38149
4316,42481,-38165
4273,42457,-38184
4232,42429,-38197
4190,42401,-38211
4149,42376,-38227
4107,42347,-38240
4066,42322,-38256
4025,42294,-38269
3985,42264,-38279
3944,42237,-38293
3904,42208,-38304
3864,42180,-38316
3824,42154,-38330
3784,42126,-38342
3744,42101,-38357
3705,42076,-38371
3666,42050,-38384
3627,42022,-38395
3588,41996,-38408
3549,41969,-38420
3511,41943,-38432
3473,41913,-38440
3435,41882,-38447
3397,41856,-38459
3359,41829,-38470
3322,41799,-38477
3284,41771,-38487
3247,41739,-38492
3210,41710,-38500
3174,41680,-38506
3137,41650,-38513
3101,41619,-38518
3065,41590,-38525
3029,41559,-38530
2993,41530,-38537
2958,41500,-38542
2923,41472,-38549
2887,41444,-38557
2853,41414,-38561
2818,41385,-38567
2783,41355,-38572
2749,41326,-38577
2715,41292,-38577
2681,41258,-38577
2647,41221,-38574
2614,41185,-38571
2581,41150,-38569
2548,41114,-38566
2515,41079,-38564
2482,41042,-38560
2450,41007,-38557
2417,40971,-38554
2385,40936,-38551
2353,40902,-38549
2322,40867,-38545
2290,40835,-38545
2259,40802,-38543
2228,40767,-38539
2197,40732,-38535
2166,40697,-38531
2136,40663,-38527
2106,40629,-38523
2076,40596,-38520
2046,40567,-38521
2016,40534,-38518
1987,40501,-38514
1958,40469,-38511
1929,40438,-38509
1900,40404,-38504
1871,40373,-38502
1843,40344,-38501
1815,40311,-38496
1787,40283,-38496
1759,40255,-38496
1732,40227,-38495
1704,40198,-38494
1677,40172,-38495
1650,40144,-38494
1624,40117,-38493
1597,40089,-38492
1571,40061,-38490
1545,40034,-38489
1519,40007,-38488
1493,39981,-38488
1468,39954,-38486
1443,39928,-38485
1418,39901,-38483
1393,39874,-38481
1368,39843,-38475
1344,39814,-38470
1320,39788,-38468
1296,39761,-38465
1272,39734,-38462
1249,39706,-38457
1225,39676,-38451
1202,39646,-38444
1179,39618,-38439
1157,39590,-38433
1134,39561,-38427
1112,39531,-38419
1090,39497,-38407
1068,39467,-38399
1047,39433,-38386
1025,39395,-38370
1004,39361,-38357
983,39324,-38341
962,39290,-38328
942,39253,-38311
922,39219,-38297
902,39184,-38282
882,39148,-38266
862,39113,-38251
843,39076,-38233
823,39037,-38214
804,38995,-38191
786,38953,-38167
767,38911,-38144
749,38867,-38118
731,38824,-38093
713,38780,-38067
695,38734,-38039
678,38692,-38014
660,38647,-37987
643,38605,-37962
627,38561,-37934
610,38519,-37909
594,38477,-37883
578,38434,-37856
562,38393,-37831
546,38354,-37808
530,38313,-37783
515,38276,-37761
500,38238,-37738
485,38201,-37716
471,38165,-37694
456,38129,-37673
442,38094,-37652
428,38060,-37632
415,38023,-37608
401,37989,-37588
388,37955,-37567
375,37920,-37545
362,37887,-37525
349,37853,-37504
337,37819,-37482
325,37786,-37461
313,37753,-37440
301,37717,-37416
290,37683,-37393
278,37647,-37369
267,37613,-37346
256,37576,-37320
246,37541,-37295
236,37504,-37268
225,37467,-37242
215,37431,-37216
206,37394,-37188
196,37357,-37161
187,37320,-37133
178,37280,-37102
169,37242,-37073
160,37202,-37042
152,37161,-37009
144,37120,-36976
136,37081,-36945
128,37041,-36913
121,37001,-36880
114,36958,-36844
107,36916,-36809
100,36875,-36775
93,36835,-36742
87,36793,-36706
81,36751,-36670
75,36706,-36631
69,36658,-36589
64,36613,-36549
58,36566,-36508
53,36519,-36466
49,36471,-36422
44,36427,-36383
40,36382,-36342
36,36340,-36304
32,36298,-36266
28,36260,-36232
25,36221,-36196
21,36183,-36162
18,36144,-36126
16,36106,-36090
13,36069,-36056
11,36035,-36024
9,35995,-35986
7,35956,-35949
5,35919,-35914
4,35881,-35877
3,35847,-35844
2,35811,-35809
1,35774,-35773
0,35738,-35738
0,35701,-35701
0,35667,-35667
0,35632,-35632
1,35596,-35595
