reference,position,error
23132,22973,159
23232,23155,77
23331,23327,4
23431,23491,-60
23531,23648,-117
23631,23792,-161
23731,23917,-186
23831,24020,-189
23930,24108,-178
24030,24179,-149
24130,24221,-91
24230,24275,-45
24330,24307,23
24430,24329,101
24530,24349,181
24630,24366,264
24730,24382,348
24830,24397,433
24930,24411,519
25030,24424,606
25130,24437,693
25230,24450,780
25330,24465,865
25430,24480,950
25530,24499,1031
25630,24522,1108
25730,24551,1179
25830,24585,1245
25930,24623,1307
26030,24672,1358
26130,24737,1393
26230,24819,1411
26329,24917,1412
26429,25039,1390
26529,25178,1351
26629,25331,1298
26729,25500,1229
26828,25688,1140
26928,25891,1037
27028,26103,925
27128,26300,828
27227,26481,746
27327,26638,689
27426,26759,667
27526,26861,665
27625,26936,689
27725,26999,726
27824,27052,772
27923,27100,823
28023,27147,876
28122,27196,926
28221,27247,974
28320,27302,1018
28419,27367,1052
28518,27438,1080
28617,27522,1095
28716,27615,1101
28815,27714,1101
28914,27818,1096
29013,27947,1066
29111,28087,1024
29210,28240,970
29308,28384,924
29407,28539,868
29505,28696,809
29604,28843,761
29702,28981,721
29800,29102,698
29898,29211,687
29996,29315,681
30094,29412,682
30192,29496,696
30290,29577,713
30387,29653,734
30485,29733,752
30583,29809,774
30680,29892,788
30777,29972,805
30875,30056,819
30972,30140,832
31069,30232,837
31166,30325,841
31263,30422,841
31359,30524,835
31456,30625,831
31553,30728,825
31649,30824,825
31745,30919,826
31842,31012,830
31938,31108,830
32034,31197,837
32130,31288,842
32226,31377,849
32321,31469,852
32417,31558,859
32512,31655,857
32608,31753,855
32703,31845,858
32798,31942,856
32893,32042,851
32988,32149,839
33082,32246,836
33177,32343,834
33271,32442,829
33366,32542,824
33460,32636,824
33554,32730,824
33648,32823,825
33741,32913,828
33835,33003,832
33928,33089,839
34022,33176,846
34115,33264,851
34208,33352,856
34301,33435,866
34394,33523,871
34486,33613,873
34579,33704,875
34671,33795,876
34763,33897,866
34855,34002,853
34947,34110,837
35039,34226,813
35130,34333,797
35221,34454,767
35313,34577,736
35404,34694,710
35495,34801,694
35585,34898,687
35676,34992,684
35766,35079,687
35856,35156,700
35946,35222,724
36036,35285,751
36126,35343,783
36215,35403,812
36304,35460,844
36394,35521,873
36482,35585,897
36571,35652,919
36660,35726,934
36748,35807,941
36836,35893,943
36924,35989,935
37012,36092,920
37100,36205,895
37187,36316,871
37274,36436,838
37361,36557,804
37448,36668,780
37535,36778,757
37621,36881,740
37707,36981,726
37793,37070,723
37879,37164,715
37965,37244,721
38050,37318,732
38135,37389,746
38220,37454,766
38305,37516,789
38390,37577,813
38474,37638,836
38558,37699,859
38642,37762,880
38726,37828,898
38809,37889,920
38892,37960,932
38976,38028,948
39058,38106,952
39141,38181,960
39223,38265,958
39305,38353,952
39387,38451,936
39469,38551,918
39550,38651,899
39632,38755,877
39713,38853,860
39793,38955,838
39874,39055,819
39954,39140,814
40034,39220,814
40114,39298,816
40193,39370,823
40273,39440,833
40352,39504,848
40430,39564,866
40509,39623,886
40587,39684,903
40665,39742,923
40743,39795,948
40821,39849,972
40898,39911,987
40975,39975,1000
41052,40037,1015
41128,40104,1024
41205,40177,1028
41281,40251,1030
41357,40334,1023
41432,40429,1003
41507,40528,979
41582,40631,951
41657,40730,927
41731,40824,907
41806,40925,881
41879,41020,859
41953,41105,848
42026,41180,846
42099,41249,850
42172,41317,855
42245,41379,866
42317,41432,885
42389,41484,905
42461,41532,929
42532,41585,947
42603,41635,968
42674,41681,993
42745,41731,1014
42815,41782,1033
42885,41839,1046
42955,41897,1058
43024,41955,1069
43093,42016,1077
43162,42077,1085
43231,42144,1087
43299,42206,1093
43367,42275,1092
43435,42342,1093
43502,42416,1086
43569,42482,1087
43636,42552,1084
43703,42620,1083
43769,42685,1084
43835,42746,1089
43900,42804,1096
43966,42865,1101
44031,42922,1109
44095,42977,1118
44160,43030,1130
44224,43083,1141
44288,43134,1154
44351,43184,1167
44414,43238,1176
44477,43291,1186
44540,43344,1196
44602,43395,1207
44664,43446,1218
44725,43502,1223
44787,43557,1230
44848,43614,1234
44908,43667,1241
44969,43713,1256
45029,43765,1264
45088,43814,1274
45148,43861,1287
45207,43901,1306
45265,43944,1321
45324,43985,1339
45382,44026,1356
45440,44064,1376
45497,44106,1391
45554,44148,1406
45611,44193,1418
45667,44238,1429
45723,44288,1435
45779,44341,1438
45835,44395,1440
45890,44453,1437
45944,44508,1436
45999,44570,1429
46053,44635,1418
46107,44700,1407
46160,44763,1397
46213,44826,1387
46266,44886,1380
46318,44945,1373
46370,44997,1373
46422,45049,1373
46474,45096,1378
46525,45137,1388
46575,45180,1395
46626,45218,1408
46676,45259,1417
46725,45300,1425
46775,45338,1437
46824,45378,1446
46872,45418,1454
46920,45459,1461
46968,45498,1470
47016,45537,1479
47063,45577,1486
47110,45622,1488
47156,45661,1495
47203,45702,1501
47248,45745,1503
47294,45785,1509
47339,45824,1515
47384,45866,1518
47428,45904,1524
47472,45949,1523
47516,45987,1529
47559,46028,1531
47602,46072,1530
47644,46112,1532
47687,46153,1534
47728,46198,1530
47770,46237,1533
47811,46275,1536
47852,46317,1535
47892,46356,1536
47932,46401,1531
47972,46441,1531
48011,46481,1530
48050,46524,1526
48088,46564,1524
48127,46610,1517
48164,46653,1511
48202,46699,1503
48239,46743,1496
48276,46786,1490
48312,46832,1480
48348,46875,1473
48383,46914,1469
48419,46953,1466
48453,46995,1458
48488,47033,1455
48522,47075,1447
48556,47111,1445
48589,47146,1443
48622,47184,1438
48654,47220,1434
48687,47255,1432
48718,47290,1428
48750,47320,1430
48781,47352,1429
48811,47379,1432
48842,47408,1434
48872,47438,1434
48901,47464,1437
48930,47493,1437
48959,47519,1440
48987,47548,1439
49015,47579,1436
49043,47609,1434
49070,47636,1434
49097,47662,1435
49123,47693,1430
49149,47727,1422
49175,47749,1426
49200,47779,1421
49225,47810,1415
49250,47836,1414
49274,47859,1415
49298,47893,1405
49321,47916,1405
49344,47940,1404
49367,47966,1401
49389,47991,1398
49411,48016,1395
49432,48038,1394
49453,48063,1390
49474,48089,1385
49494,48117,1377
49514,48143,1371
49533,48171,1362
49552,48199,1353
49571,48226,1345
49589,48261,1328
49607,48287,1320
49624,48312,1312
49641,48335,1306
49658,48363,1295
49674,48387,1287
49690,48408,1282
49706,48429,1277
49721,48451,1270
49736,48472,1264
49750,48494,1256
49764,48512,1252
49777,48532,1245
49790,48548,1242
49803,48567,1236
49815,48587,1228
49827,48605,1222
49839,48623,1216
49850,48637,1213
49861,48659,1202
49871,48669,1202
49881,48690,1191
49891,48709,1182
49900,48717,1183
49908,48733,1175
49917,48754,1163
49925,48767,1158
49932,48784,1148
49939,48799,1140
49946,48818,1128
49953,48830,1123
49959,48848,1111
49964,48867,1097
49969,48882,1087
49974,48898,1076
49978,48911,1067
49982,48932,1050
49986,48943,1043
49989,48958,1031
49992,48974,1018
49994,48986,1008
49996,49001,995
49998,49016,982
49999,49028,971
50000,49042,958
50000,49050,950
50000,49063,937
49999,49072,927
49999,49086,913
49997,49096,901
49996,49102,894
49994,49115,879
49991,49126,865
49988,49136,852
49985,49148,837
49982,49153,829
49978,49164,814
49973,49169,804
49968,49182,786
49963,49190,773
49957,49193,764
49951,49205,746
49945,49210,735
49938,49220,718
49931,49227,704
49923,49237,686
49915,49242,673
49907,49247,660
49898,49255,643
49889,49261,628
49879,49264,615
49869,49277,592
49859,49282,577
49848,49286,562
49837,49296,541
49825,49297,528
49813,49303,510
49801,49308,493
49788,49313,475
49775,49317,458
49761,49324,437
49747,49325,422
49733,49334,399
49718,49338,380
49703,49342,361
49687,49347,340
49671,49352,319
49655,49353,302
49638,49360,278
49621,49365,256
49603,49372,231
49585,49372,213
49567,49377,190
49548,49382,166
49529,49386,143
49510,49383,127
49490,49395,95
49469,49392,77
49449,49395,54
49428,49400,28
49406,49402,4
49384,49404,-20
49362,49406,-44
49339,49409,-70
49316,49413,-97
49293,49414,-121
49269,49416,-147
49245,49418,-173
49220,49421,-201
49195,49420,-225
49170,49422,-252
49144,49424,-280
49118,49427,-309
49092,49429,-337
49065,49430,-365
49037,49433,-396
49010,49433,-423
48982,49431,-449
48953,49437,-484
48924,49432,-508
48895,49439,-544
48866,49441,-575
48836,49441,-605
48805,49441,-636
48774,49445,-671
48743,49442,-699
48712,49444,-732
48680,49446,-766
48648,49450,-802
48615,49449,-834
48582,49448,-866
48549,49450,-901
48515,49451,-936
48481,49453,-972
48446,49449,-1003
48411,49452,-1041
48376,49452,-1076
48341,49454,-1113
48305,49452,-1148
48268,49454,-1186
48231,49455,-1224
48194,49454,-1260
48157,49456,-1299
48119,49455,-1336
48081,49457,-1376
48042,49456,-1414
48003,49461,-1458
47964,49459,-1495
47924,49456,-1532
47884,49461,-1577
47843,49463,-1620
47803,49461,-1658
47761,49464,-1703
47720,49461,-1741
47678,49462,-1784
47636,49466,-1830
47593,49462,-1869
47550,49464,-1914
47507,49462,-1955
47463,49462,-1999
47419,49463,-2044
47375,49464,-2089
47330,49466,-2136
47285,49464,-2179
47239,49467,-2228
47193,49468,-2275
47147,49461,-2314
47100,49466,-2366
47054,49463,-2409
47006,49465,-2459
46959,49468,-2509
46911,49469,-2558
46862,49469,-2607
46814,49467,-2653
46765,49465,-2700
46715,49468,-2753
46666,49472,-2806
46615,49469,-2854
46565,49468,-2903
46514,49470,-2956
46463,49467,-3004
46412,49470,-3058
46360,49469,-3109
46308,49464,-3156
46255,49465,-3210
46203,49465,-3263
46149,49469,-3320
46096,49468,-3372
46042,49467,-3425
45988,49468,-3480
45933,49466,-3533
45879,49466,-3587
45823,49468,-3645
45768,49467,-3699
45712,49469,-3757
45656,49467,-3811
45599,49468,-3869
45543,49467,-3924
45485,49468,-3983
45428,49466,-4038
45370,49466,-4096
45312,49468,-4156
45253,49466,-4213
45195,49469,-4274
45136,49466,-4330
45076,49471,-4395
45016,49466,-4450
44956,49466,-4510
44896,49468,-4572
44835,49468,-4633
44774,49469,-4695
44713,49470,-4757
44651,49467,-4816
44589,49465,-4876
44527,49467,-4940
44464,49468,-5004
44401,49466,-5065
44338,49467,-5129
44275,49468,-5193
44211,49468,-5257
44147,49468,-5321
44082,49465,-5383
44017,49466,-5449
43952,49467,-5515
43887,49467,-5580
43821,49466,-5645
43755,49467,-5712
43689,49467,-5778
43623,49466,-5843
43556,49469,-5913
43489,49466,-5977
43421,49465,-6044
43353,49468,-6115
43285,49464,-6179
43217,49463,-6246
43148,49464,-6316
43079,49465,-6386
43010,49463,-6453
42941,49464,-6523
42871,49466,-6595
42801,49463,-6662
42730,49463,-6733
42660,49463,-6803
42589,49467,-6878
42518,49462,-6944
42446,49458,-7012
42374,49466,-7092
42302,49461,-7159
42230,49463,-7233
42157,49462,-7305
42085,49463,-7378
42011,49461,-7450
41938,49463,-7525
41864,49463,-7599
41790,49460,-7670
41716,49458,-7742
41642,49461,-7819
41567,49459,-7892
41492,49459,-7967
41417,49459,-8042
41341,49455,-8114
41265,49455,-8190
41189,49456,-8267
41113,49457,-8344
41036,49455,-8419
40959,49458,-8499
40882,49455,-8573
40805,49453,-8648
40727,49453,-8726
40650,49453,-8803
40571,49452,-8881
40493,49453,-8960
40414,49452,-9038
40336,49451,-9115
40257,49450,-9193
40177,49452,-9275
40098,49450,-9352
40018,49447,-9429
39938,49449,-9511
39857,49451,-9594
39777,49447,-9670
39696,49449,-9753
39615,49449,-9834
39534,49445,-9911
39452,49443,-9991
39371,49441,-10070
39289,49445,-10156
39206,49445,-10239
39124,49438,-10314
39041,49441,-10400
38959,49440,-10481
38876,49440,-10564
38792,49441,-10649
38709,49436,-10727
38625,49438,-10813
38541,49437,-10896
38457,49436,-10979
38372,49435,-11063
38288,49436,-11148
38203,49435,-11232
38118,49433,-11315
38033,49433,-11400
37947,49431,-11484
37862,49431,-11569
37776,49431,-11655
37690,49429,-11739
37604,49429,-11825
37517,49428,-11911
37430,49428,-11998
37344,49422,-12078
37257,49424,-12167
37169,49424,-12255
37082,49422,-12340
36994,49423,-12429
36906,49422,-12516
36818,49420,-12602
36730,49419,-12689
36642,49421,-12779
36553,49416,-12863
36464,49415,-12951
36375,49413,-13038
36286,49416,-13130
36197,49412,-13215
36107,49416,-13309
36018,49408,-13390
35928,49411,-13483
35838,49410,-13572
35748,49404,-13656
35657,49407,-13750
35567,49404,-13837
35476,49406,-13930
35385,49405,-14020
35294,49401,-14107
35203,49399,-14196
35112,49401,-14289
35020,49401,-14381
34928,49399,-14471
34836,49398,-14562
34744,49394,-14650
34652,49396,-14744
34560,49394,-14834
34467,49392,-14925
34375,49389,-15014
34282,49390,-15108
34189,49386,-15197
34096,49385,-15289
34003,49384,-15381
33909,49384,-15475
33816,49381,-15565
33722,49383,-15661
33629,49383,-15754
33535,49382,-15847
33441,49381,-15940
33346,49379,-16033
33252,49375,-16123
33158,49375,-16217
33063,49373,-16310
32968,49374,-16406
32873,49369,-16496
32778,49368,-16590
32683,49370,-16687
32588,49364,-16776
32493,49364,-16871
32397,49367,-16970
32302,49361,-17059
32206,49361,-17155
32110,49361,-17251
32014,49357,-17343
31918,49355,-17437
31822,49356,-17534
31726,49353,-17627
31629,49350,-17721
31533,49350,-17817
31436,49350,-17914
31340,49349,-18009
31243,49347,-18104
31146,49344,-18198
31049,49340,-18291
30952,49342,-18390
30855,49342,-18487
30758,49337,-18579
30660,49337,-18677
30563,49335,-18772
30465,49336,-18871
30368,49335,-18967
30270,49332,-19062
30172,49332,-19160
30074,49327,-19253
29976,49331,-19355
29878,49327,-19449
29780,49325,-19545
29682,49323,-19641
29584,49322,-19738
29485,49325,-19840
29387,49318,-19931
29288,49316,-20028
29190,49316,-20126
29091,49314,-20223
28993,49313,-20320
28894,49311,-20417
28795,49305,-20510
28696,49311,-20615
28597,49305,-20708
28498,49305,-20807
28399,49307,-20908
28300,49303,-21003
28201,49303,-21102
28102,49297,-21195
28002,49295,-21293
27903,49295,-21392
27804,49294,-21490
27704,49291,-21587
27605,49291,-21686
27506,49292,-21786
27406,49289,-21883
27306,49290,-21984
27207,49289,-22082
27107,49286,-22179
27008,49282,-22274
26908,49280,-22372
26808,49278,-22470
26708,49280,-22572
26609,49275,-22666
26509,49274,-22765
26409,49273,-22864
26309,49273,-22964
26209,49267,-23058
26109,49269,-23160
26009,49265,-23256
25910,49265,-23355
25810,49264,-23454
25710,49260,-23550
25610,49256,-23646
25510,49259,-23749
25410,49255,-23845
25310,49251,-23941
25210,49248,-24038
25110,49247,-24137
25010,49245,-24235
24910,49241,-24331
24810,49240,-24430
24710,49233,-24523
24610,49229,-24619
24510,49224,-24714
24410,49216,-24806
24310,49212,-24902
24210,49200,-24990
24110,49192,-25082
24010,49186,-25176
23910,49177,-25267
23810,49163,-25353
23710,49155,-25445
23610,49139,-25529
23511,49126,-25615
23411,49116,-25705
23311,49102,-25791
23211,49087,-25876
23112,49075,-25963
23012,49059,-26047
22912,49044,-26132
22813,49033,-26220
22713,49020,-26307
22613,49002,-26389
22514,48982,-26468
22414,48970,-26556
22315,48957,-26642
22216,48939,-26723
22116,48924,-26808
22017,48909,-26892
21918,48893,-26975
21818,48875,-27057
21719,48863,-27144
21620,48847,-27227
21521,48828,-27307
21422,48809,-27387
21323,48797,-27474
21224,48778,-27554
21125,48760,-27635
21027,48746,-27719
20928,48723,-27795
20829,48710,-27881
20731,48688,-27957
20632,48673,-28041
20534,48658,-28124
20435,48638,-28203
20337,48621,-28284
20239,48604,-28365
20141,48589,-28448
20043,48571,-28528
19945,48555,-28610
19847,48540,-28693
19749,48522,-28773
19651,48504,-28853
19554,48489,-28935
19456,48473,-29017
19359,48455,-29096
19261,48440,-29179
19164,48425,-29261
19067,48414,-29347
18970,48400,-29430
18873,48383,-29510
18776,48369,-29593
18679,48355,-29676
18582,48340,-29758
18486,48329,-29843
18389,48311,-29922
18293,48299,-30006
18197,48285,-30088
18100,48271,-30171
18004,48256,-30252
17908,48243,-30335
17813,48226,-30413
17717,48214,-30497
17621,48197,-30576
17526,48187,-30661
17430,48172,-30742
17335,48156,-30821
17240,48143,-30903
17145,48125,-30980
17050,48115,-31065
16955,48098,-31143
16861,48084,-31223
16766,48072,-31306
16672,48055,-31383
16578,48040,-31462
16484,48026,-31542
16390,48011,-31621
16296,47995,-31699
16202,47979,-31777
16109,47961,-31852
16015,47948,-31933
15922,47931,-32009
15829,47918,-32089
15736,47903,-32167
15643,47887,-32244
15551,47875,-32324
15458,47861,-32403
15366,47848,-32482
15273,47834,-32561
15181,47823,-32642
15090,47808,-32718
14998,47796,-32798
14906,47782,-32876
14815,47767,-32952
14724,47758,-33034
14633,47741,-33108
14542,47730,-33188
14451,47718,-33267
14360,47704,-33344
14270,47692,-33422
14180,47679,-33499
14090,47667,-33577
14000,47652,-33652
13910,47641,-33731
13820,47628,-33808
13731,47613,-33882
13642,47601,-33959
13553,47587,-34034
13464,47573,-34109
13376,47560,-34184
13287,47549,-34262
13199,47535,-34336
13111,47521,-34410
13023,47509,-34486
12935,47495,-34560
12848,47481,-34633
12760,47470,-34710
12673,47455,-34782
12586,47443,-34857
12500,47431,-34931
12413,47415,-35002
12327,47402,-35075
12241,47388,-35147
12155,47371,-35216
12069,47359,-35290
11984,47344,-35360
11899,47330,-35432
11813,47312,-35499
11729,47294,-35565
11644,47280,-35636
11560,47267,-35707
11475,47255,-35780
11391,47240,-35849
11308,47223,-35915
11224,47208,-35984
11141,47195,-36054
11058,47175,-36117
10975,47169,-36194
10892,47154,-36262
10810,47138,-36328
10727,47127,-36400
10645,47111,-36466
10564,47096,-36532
10482,47079,-36597
10401,47067,-36666
10320,47050,-36730
10239,47036,-36797
10158,47018,-36860
10078,47001,-36923
9998,46987,-36989
9918,46972,-37054
9838,46949,-37111
9759,46936,-37177
9680,46920,-37240
9601,46900,-37299
9522,46881,-37359
9444,46858,-37414
9366,46840,-37474
9288,46823,-37535
9210,46804,-37594
9133,46780,-37647
9056,46761,-37705
8979,46744,-37765
8902,46728,-37826
8826,46711,-37885
8749,46691,-37942
8674,46676,-38002
8598,46663,-38065
8523,46643,-38120
8448,46625,-38177
8373,46608,-38235
8298,46589,-38291
8224,46570,-38346
8150,46550,-38400
8076,46530,-38454
8003,46509,-38506
7930,46486,-38556
7857,46464,-38607
7784,46442,-38658
7712,46426,-38714
7640,46406,-38766
7568,46389,-38821
7496,46370,-38874
7425,46352,-38927
7354,46333,-38979
7283,46312,-39029
7213,46291,-39078
7143,46276,-39133
7073,46255,-39182
7003,46234,-39231
6934,46216,-39282
6865,46196,-39331
6796,46175,-39379
6728,46159,-39431
6660,46144,-39484
6592,46127,-39535
6525,46107,-39582
6457,46086,-39629
6390,46069,-39679
6324,46053,-39729
6257,46038,-39781
6191,46024,-39833
6126,46006,-39880
6060,45992,-39932
5995,45974,-39979
5930,45954,-40024
5866,45937,-40071
5802,45919,-40117
5738,45901,-40163
5674,45881,-40207
5611,45865,-40254
5548,45845,-40297
5485,45826,-40341
5423,45805,-40382
5361,45786,-40425
5299,45764,-40465
5238,45742,-40504
5177,45721,-40544
5116,45701,-40585
5055,45686,-40631
4995,45666,-40671
4935,45646,-40711
4876,45628,-40752
4817,45611,-40794
4758,45590,-40832
4699,45572,-40873
4641,45557,-40916
4583,45537,-40954
4526,45521,-40995
4469,45499,-41030
4412,45478,-41066
4355,45457,-41102
4299,45439,-41140
4243,45417,-41174
4187,45399,-41212
4132,45376,-41244
4077,45355,-41278
4023,45334,-41311
3968,45313,-41345
3915,45294,-41379
3861,45271,-41410
3808,45247,-41439
3755,45226,-41471
3702,45205,-41503
3650,45183,-41533
3598,45163,-41565
3547,45140,-41593
3496,45119,-41623
3445,45094,-41649
3394,45077,-41683
3344,45056,-41712
3294,45032,-41738
3245,45009,-41764
3196,44984,-41788
3147,44960,-41813
3099,44939,-41840
3051,44913,-41862
3003,44887,-41884
2956,44865,-41909
2909,44840,-41931
2862,44818,-41956
2816,44792,-41976
2770,44765,-41995
2724,44737,-42013
2679,44712,-42033
2634,44687,-42053
2590,44660,-42070
2546,44637,-42091
2502,44611,-42109
2458,44588,-42130
2415,44563,-42148
2373,44540,-42167
2330,44516,-42186
2288,44493,-42205
2247,44466,-42219
2205,44440,-42235
2164,44418,-42254
2124,44390,-42266
2084,44361,-42277
2044,44333,-42289
2005,44309,-42304
1966,44283,-42317
1927,44261,-42334
1889,44236,-42347
1851,44212,-42361
1813,44186,-42373
1776,44165,-42389
1739,44140,-42401
1703,44117,-42414
1666,44093,-42427
1631,44073,-42442
1595,44049,-42454
1560,44027,-42467
1526,44005,-42479
1492,43983,-42491
1458,43961,-42503
1424,43942,-42518
1391,43921,-42530
1359,43899,-42540
1326,43878,-42552
1294,43857,-42563
1263,43835,-42572
1232,43812,-42580
1201,43791,-42590
1170,43771,-42601
1140,43748,-42608
1111,43726,-42615
1081,43707,-42626
1052,43681,-42629
1024,43659,-42635
996,43635,-42639
968,43610,-42642
941,43590,-42649
914,43566,-42652
887,43544,-42657
861,43521,-42660
835,43499,-42664
810,43472,-42662
785,43450,-42665
760,43423,-42663
736,43396,-42660
712,43373,-42661
688,43344,-42656
665,43318,-42653
642,43291,-42649
620,43263,-42643
598,43232,-42634
577,43201,-42624
555,43175,-42620
535,43145,-42610
514,43113,-42599
494,43081,-42587
475,43052,-42577
456,43022,-42566
437,42993,-42556
418,42959,-42541
400,42929,-42529
383,42894,-42511
365,42861,-42496
349,42832,-42483
332,42802,-42470
316,42770,-42454
300,42739,-42439
285,42709,-42424
270,42678,-42408
256,42650,-42394
242,42618,-42376
228,42585,-42357
215,42550,-42335
