position
48985
49128
49238
49317
49378
49422
49443
49459
49472
49478
49479
49481
49484
49483
49484
49481
49481
49478
49473
49466
49459
49454
49445
49434
49424
49413
49396
49381
49367
49353
49334
49318
49306
49289
49271
49251
49217
49112
48947
48775
48605
48425
48271
48103
47939
47788
47618
47465
47329
47177
47025
46870
46692
46509
46304
46112
45928
45700
45491
45277
45042
44803
44507
44229
43996
43768
43573
43366
43106
42842
42552
42247
41977
41702
41415
41099
40734
40361
40014
39695
39400
39074
38632
38170
37790
37411
37031
36523
36051
35639
35234
34823
34327
33831
33412
32986
32488
32032
31643
31270
30919
30558
30489
30473
30514
30671
32487
36289
37981
39197
40133
41199
41939
42730
43429
44157
44817
45381
45935
46488
46993
47393
47687
48019
48314
48573
48781
48947
