position
49823
49928
49983
50006
50016
50012
50003
49990
49974
49956
49934
49912
49890
49865
49827
49576
49331
49118
48921
48738
48591
48397
48183
47976
47784
47593
47413
47247
47099
46926
46762
46586
46416
46186
45946
45670
45400
45109
44827
44533
44167
43692
43265
42848
42413
41775
41099
40449
39825
39193
38581
37785
36563
35435
34408
33365
32380
31318
30394
29626
29024
28333
27523
26649
25965
25341
24724
24192
23694
23075
22501
22089
21632
21214
20784
20466
20162
19855
19608
19360
19056
18752
18564
18406
18244
18052
17919
17720
17561
17380
17187
17122
17124
17206
19900
22628
24316
25548
26783
28170
29378
30557
31862
33024
34140
35298
36414
37423
38519
39467
40495
41292
42202
42890
43621
44438
45086
45683
46230
46738
47246
47698
48075
48488
48758
49038
49381
49627
