position
49766
49893
49957
49982
49990
49994
49993
49990
49980
49973
49958
49946
49931
49919
49907
49890
49870
49855
49822
49685
49486
49301
49120
48971
48815
48678
48511
48374
48223
48064
47906
47776
47636
47521
47400
47285
47178
47084
46971
46868
46755
46615
46461
46310
46187
46073
45959
45834
45709
45580
45461
45334
45189
45029
44862
44696
44525
44344
44118
43876
43637
43403
43178
42920
42669
42329
41984
41604
41268
40883
40451
39919
39415
38972
38550
38004
37485
36972
36438
35790
35227
34679
34173
33673
33250
32799
32096
31388
30793
30238
29652
29145
28640
28193
27657
27240
26895
26475
26228
26205
26226
26392
30156
32826
34529
35458
36654
37559
38705
39498
40511
41292
42051
42741
43381
44046
44790
45306
45883
46469
47092
47639
48185
48661
49008
49250
49524
49748
