position
49751
49855
49906
49917
49920
49906
49881
49852
49823
49797
49682
49346
49039
48695
48341
48017
47653
47253
46794
46290
45834
45314
44654
43865
43074
41840
40529
39118
37542
35743
34093
32209
30419
28860
26849
25290
24092
23046
22138
21227
20543
19877
19208
18716
18238
17802
17351
16952
16608
16212
15841
15521
15234
14958
14715
14488
14253
14046
13863
13682
13505
13348
13216
13110
13009
12923
12833
12751
12677
12613
12546
12460
12361
12281
12214
12148
12086
12003
11912
11816
11725
11640
11590
11552
11523
11505
11513
12739
15641
16911
18185
19372
20612
21877
23051
24373
25576
26797
28123
29278
30486
31657
32863
34067
35167
36363
37314
38410
39373
40404
41307
42213
43048
43776
44628
45293
45972
46619
47172
47641
48139
48535
48921
49169
49449
49602
49741
49842
