position
49761
49912
50014
50050
50062
50069
50067
50064
50060
50055
50045
50032
50022
50005
49996
49985
49968
49957
49942
49926
49908
49832
49644
49475
49322
49175
49044
48914
48776
48642
48508
48379
48231
48096
47932
47801
47672
47555
47435
47327
47227
47121
47000
46894
46803
46694
46578
46449
46311
46175
46056
45913
45792
45649
45507
45371
45227
45074
44932
44752
44567
44341
44116
43882
43649
43394
43170
42925
42673
42353
41992
41612
41306
40940
40575
40118
39617
39159
38796
38338
37838
37310
36843
36300
35766
35264
34729
34211
33613
33110
32499
31865
31243
30752
30256
29776
29273
28819
28334
27915
27835
27830
27932
30629
34074
35621
36779
37679
38771
39640
40707
41379
42243
43021
43613
44297
44902
45383
45914
46346
46881
47290
47750
48283
48812
49128
49371
49605
