position
49771
49880
49951
49978
49992
49993
49992
49990
49983
49977
49964
49951
49937
49919
49905
49889
49877
49867
49855
49839
49796
49667
49493
49344
49206
49069
48927
48764
48611
48464
48288
48134
47977
47851
47733
47629
47520
47401
47279
47169
47056
46946
46824
46689
46566
46424
46291
46138
45989
45828
45676
45504
45334
45151
44942
44689
44410
44068
43753
43452
43187
42873
42549
42122
41693
41291
40904
40383
39848
39299
38822
38258
37605
36979
36380
35700
35105
34496
33879
33299
32777
32099
31455
30843
30311
29792
29277
28826
28322
27748
27153
26743
26365
26023
25684
25353
25055
24980
24981
25047
26332
29601
31844
33293
34510
35683
36783
37801
38863
39778
40814
41624
42552
43280
44056
44823
45487
46108
46704
47196
47691
48132
48558
48867
49129
49365
49607
49780
