position
49703
49840
49915
49949
49963
49969
49965
49955
49940
49915
49891
49866
49841
49824
49791
49589
49316
49101
48882
48666
48478
48270
48062
47809
47566
47356
47146
46947
46766
46581
46404
46206
45953
45672
45360
45078
44792
44459
44106
43726
43328
43011
42719
42403
42047
41585
41029
40425
39664
38942
38277
37511
36719
35991
35126
34266
33419
32653
31733
30769
29954
29099
28383
27624
26745
25972
25250
24552
23986
23384
22660
22133
21632
21160
20703
20372
20070
19726
19418
19037
18700
18427
18217
18013
17821
17595
17389
17240
17082
16908
16726
16683
16689
16780
19930
22570
24195
25380
26588
27988
29278
30359
31704
32821
33926
35130
36249
37225
38300
39218
40301
41088
41941
42733
43499
44274
44946
45635
46209
46711
47244
47642
48065
48475
48793
49000
49205
49420
