position
49797
49948
50025
50050
50059
50060
50058
50056
50046
50037
50020
50007
49992
49973
49956
49944
49930
49918
49898
49833
49664
49479
49315
49157
49009
48870
48717
48573
48401
48239
48064
47926
47766
47640
47506
47371
47231
47088
46943
46784
46601
46411
46156
45901
45639
45359
45087
44728
44341
43876
43474
43096
42734
42278
41781
41301
40899
40400
39866
39322
38909
38396
37782
37174
36667
36061
35481
34930
34432
33887
33393
32896
32393
31829
31315
30824
30399
29938
29491
29034
28604
28115
27613
27108
26700
26332
25948
25593
25285
24992
24648
24368
24062
23779
23445
23193
23150
23154
23249
25280
28733
30829
32249
33489
34642
35663
36840
37687
38727
39536
40522
41354
42127
42834
43373
43926
44623
45418
46350
46988
47634
48185
48661
48958
49208
49423
49618
49771
