train_loss,val_loss,train_accuracy,val_accuracy,time_per_batch
1.3525164127349854,1.3389781713485718,0.265625,0.290625,11.286735534667969
1.3371217250823975,1.3327679634094238,0.25625,0.3125,11.309146881103516
1.3380672931671143,1.3394582271575928,0.278125,0.259375,11.270999908447266
1.3331998586654663,1.3441616296768188,0.271875,0.221875,11.263370513916016
1.3223941326141357,1.3361070156097412,0.3125,0.2625,11.276006698608398
1.33086359500885,1.3349400758743286,0.321875,0.2625,11.220932006835938
1.3292953968048096,1.3314443826675415,0.290625,0.3,11.275053024291992
1.3251696825027466,1.3234416246414185,0.315625,0.303125,11.270761489868164
1.2969542741775513,1.305961012840271,0.353125,0.384375,11.21973991394043
1.2894670963287354,1.2847115993499756,0.4,0.378125,11.258602142333984
1.2654019594192505,1.2586091756820679,0.421875,0.45625,11.272430419921875
1.2456809282302856,1.2516045570373535,0.3875,0.41875,11.206626892089844
1.221276044845581,1.2410902976989746,0.38125,0.4,11.259317398071289
1.2139756679534912,1.1922599077224731,0.425,0.465625,11.288642883300781
1.2078101634979248,1.2115603685379028,0.3875,0.384375,11.259794235229492
1.1880528926849365,1.1908812522888184,0.353125,0.403125,11.252164840698242
1.178971529006958,1.196474313735962,0.428125,0.4,11.26408576965332
1.1484593152999878,1.149065613746643,0.35,0.403125,11.267662048339844
1.1255017518997192,1.1457456350326538,0.3375,0.409375,11.25478744506836
1.0921781063079834,1.1157666444778442,0.35625,0.459375,11.269569396972656
1.1025632619857788,1.1002691984176636,0.390625,0.421875,11.240720748901367
1.0627106428146362,1.0701667070388794,0.39375,0.44375,11.241674423217773
1.0233609676361084,1.0288541316986084,0.490625,0.40625,11.277914047241211
1.0424283742904663,1.0320717096328735,0.409375,0.428125,11.24262809753418
0.9806033968925476,1.0147662162780762,0.396875,0.421875,11.296987533569336
0.9785649180412292,0.996485710144043,0.384375,0.40625,11.280536651611328
0.9831538200378418,0.9750558733940125,0.384375,0.4375,11.291742324829102
1.0080106258392334,0.991631805896759,0.3625,0.415625,11.178970336914062
0.9698899388313293,0.9703785181045532,0.425,0.3625,11.288166046142578
0.9785895347595215,0.9807549715042114,0.39375,0.409375,11.237859725952148
0.9710062742233276,1.0127202272415161,0.396875,0.390625,11.292219161987305
0.9457762837409973,0.9232735633850098,0.3875,0.371875,11.327505111694336
0.8877516984939575,0.8676199913024902,0.4125,0.4625,11.27171516418457
0.912319540977478,0.892204761505127,0.378125,0.371875,11.258602142333984
0.8729994893074036,0.8863353729248047,0.503125,0.48125,11.322975158691406
0.8840852975845337,0.9148901700973511,0.440625,0.50625,11.27314567565918
0.8203951120376587,0.8810936212539673,0.49375,0.43125,11.310815811157227
0.8337012529373169,0.8583431243896484,0.44375,0.45,11.246442794799805
0.8547108769416809,0.8365474939346313,0.44375,0.478125,11.282682418823242
0.8241190910339355,0.8441425561904907,0.4375,0.459375,11.265993118286133
0.8651691675186157,0.8664571642875671,0.48125,0.44375,11.315345764160156
0.8522637486457825,0.8867939710617065,0.4375,0.446875,11.250495910644531
0.8438706398010254,0.8378961682319641,0.48125,0.5125,11.323928833007812
0.8244732022285461,0.8373863101005554,0.5,0.475,11.282205581665039
0.800761878490448,0.8201467394828796,0.54375,0.4875,11.338949203491211
0.7878648042678833,0.7853959202766418,0.490625,0.515625,11.264562606811523
0.8057309985160828,0.8271285891532898,0.45625,0.49375,11.23499870300293
0.7946630120277405,0.8300577402114868,0.509375,0.4625,11.345624923706055
0.7938668131828308,0.8321608304977417,0.48125,0.484375,11.259794235229492
0.7721173763275146,0.8164560198783875,0.490625,0.5,11.296272277832031
0.7869874238967896,0.7545826435089111,0.5,0.453125,11.323690414428711
0.7614757418632507,0.7796193361282349,0.459375,0.453125,11.300086975097656
0.7655159831047058,0.7943917512893677,0.40625,0.409375,11.277198791503906
0.7537099719047546,0.8083938360214233,0.43125,0.4625,11.337757110595703
0.782636821269989,0.7944582104682922,0.4375,0.4375,11.249065399169922
0.770379900932312,0.7712486386299133,0.453125,0.446875,11.302471160888672
0.7476806640625,0.7532252073287964,0.4625,0.453125,11.266946792602539
0.7285317182540894,0.7576879262924194,0.428125,0.475,11.278152465820312
0.7035109400749207,0.7407215237617493,0.509375,0.40625,11.313199996948242
0.7036260962486267,0.7230580449104309,0.49375,0.49375,11.282920837402344
0.7145347595214844,0.7119031548500061,0.434375,0.475,11.26408576965332
0.7101706862449646,0.7395154237747192,0.425,0.4125,11.299610137939453
0.7222954630851746,0.7020582556724548,0.49375,0.421875,11.357784271240234
0.7048042416572571,0.7211732864379883,0.48125,0.43125,11.181831359863281
0.700859010219574,0.7199737429618835,0.471875,0.459375,11.25025749206543
0.7029789686203003,0.7267600297927856,0.49375,0.43125,11.272192001342773
0.6860781908035278,0.7174646258354187,0.446875,0.446875,11.294126510620117
0.7113205194473267,0.7057909369468689,0.415625,0.39375,12.296676635742188
0.7103462219238281,0.7029167413711548,0.471875,0.4625,11.313915252685547
0.6925405859947205,0.7080701589584351,0.45,0.475,11.32345199584961
0.6752141714096069,0.6826832890510559,0.509375,0.45,11.336088180541992
0.7328450083732605,0.6728411912918091,0.4625,0.50625,11.31129264831543
0.7028873562812805,0.6881130933761597,0.471875,0.49375,11.25645637512207
0.6526916027069092,0.6928775310516357,0.509375,0.465625,12.170076370239258
0.6516935229301453,0.6577025651931763,0.453125,0.48125,11.366844177246094
0.6776717901229858,0.6606864929199219,0.4,0.434375,11.24882698059082
0.6855502128601074,0.6993816494941711,0.453125,0.421875,11.286258697509766
0.7036662101745605,0.70594722032547,0.415625,0.421875,11.303186416625977
0.692194938659668,0.7299860119819641,0.4375,0.38125,11.328458786010742
0.6817846298217773,0.7291398048400879,0.440625,0.40625,11.279821395874023
0.707510232925415,0.7373145818710327,0.459375,0.35,11.317014694213867
0.6543412208557129,0.7102500796318054,0.4125,0.403125,11.293411254882812
0.6614500284194946,0.7032422423362732,0.3875,0.38125,11.291027069091797
0.6621780395507812,0.664411187171936,0.415625,0.390625,11.221170425415039
0.623600423336029,0.6476868391036987,0.440625,0.45625,11.235713958740234
0.6485897302627563,0.6562768220901489,0.45625,0.440625,11.325597763061523
0.6773041486740112,0.6615787744522095,0.478125,0.46875,11.276483535766602
0.6925145983695984,0.6812792420387268,0.434375,0.446875,11.310577392578125
0.6689770817756653,0.6525479555130005,0.46875,0.453125,11.270523071289062
0.6694172620773315,0.6642202138900757,0.475,0.5,11.171817779541016
0.6641343235969543,0.6318718791007996,0.421875,0.478125,11.23356819152832
0.6217696666717529,0.6544681191444397,0.428125,0.46875,11.308908462524414
0.6178186535835266,0.6374810934066772,0.440625,0.44375,11.281251907348633
0.6417970061302185,0.6339703798294067,0.4625,0.453125,11.246681213378906
0.6041991710662842,0.6371006369590759,0.478125,0.45,11.278629302978516
0.593192458152771,0.6437109708786011,0.5,0.471875,11.317253112792969
0.6419605016708374,0.6446263194084167,0.41875,0.39375,11.324167251586914
0.6515366435050964,0.6439989805221558,0.471875,0.440625,11.316299438476562
0.5973228216171265,0.6068084239959717,0.421875,0.46875,11.302709579467773
0.600663959980011,0.5963932275772095,0.4875,0.515625,11.316061019897461
0.5939251184463501,0.5958573222160339,0.446875,0.53125,11.293888092041016
0.6137067675590515,0.6217652559280396,0.44375,0.44375,11.312723159790039
0.5959118008613586,0.6119642853736877,0.459375,0.4625,11.281013488769531
0.6319332122802734,0.6310129165649414,0.44375,0.428125,11.320114135742188
0.6016039848327637,0.6248964071273804,0.465625,0.409375,11.274099349975586
0.6138049364089966,0.6190668344497681,0.465625,0.44375,11.340141296386719
0.6198028326034546,0.6090109348297119,0.40625,0.459375,11.283397674560547
0.5997613668441772,0.5983110666275024,0.44375,0.45625,11.259794235229492
0.586591362953186,0.6136835813522339,0.471875,0.434375,11.301517486572266
0.6211122870445251,0.5925800204277039,0.478125,0.48125,11.297464370727539
0.5721396207809448,0.5952051877975464,0.4375,0.446875,11.350870132446289
0.5895929336547852,0.5881048440933228,0.4375,0.49375,11.346817016601562
0.58463054895401,0.6137351393699646,0.475,0.434375,11.342763900756836
0.5816449522972107,0.597621500492096,0.46875,0.4625,11.29603385925293
0.5839219689369202,0.5726875066757202,0.46875,0.45625,11.328935623168945
0.5672879219055176,0.5779017806053162,0.4375,0.4875,11.343002319335938
0.5742479562759399,0.6058390140533447,0.425,0.453125,11.339426040649414
0.6558175086975098,0.6242527961730957,0.421875,0.41875,11.342287063598633
0.603205680847168,0.6146589517593384,0.459375,0.425,11.30533218383789
0.5952566862106323,0.652449905872345,0.421875,0.4125,11.297464370727539
0.6218814253807068,0.6549230813980103,0.415625,0.359375,11.286735534667969
0.5711196660995483,0.6382293105125427,0.45,0.409375,11.345863342285156
0.5772325396537781,0.5732463002204895,0.471875,0.453125,11.264324188232422
0.5642870664596558,0.5916503667831421,0.43125,0.434375,11.289596557617188
0.5684231519699097,0.5654519200325012,0.38125,0.421875,11.315345764160156
0.5926723480224609,0.5816876888275146,0.38125,0.428125,11.313199996948242
0.5915468335151672,0.6322008371353149,0.4625,0.45,11.406421661376953
0.6173902750015259,0.6031044125556946,0.428125,0.440625,11.321783065795898
0.6067267656326294,0.616314172744751,0.49375,0.4375,11.291742324829102
0.5710451006889343,0.5717865228652954,0.4625,0.509375,11.26551628112793
0.5783876180648804,0.5744531750679016,0.465625,0.44375,11.270284652709961
0.5840973258018494,0.5630396604537964,0.45,0.44375,11.321783065795898
0.5690480470657349,0.5641785860061646,0.4875,0.45625,11.262893676757812
0.5552712678909302,0.5650743246078491,0.478125,0.48125,11.260747909545898
0.5704962015151978,0.5678479671478271,0.43125,0.440625,11.257171630859375
0.5622461438179016,0.5680927038192749,0.4375,0.46875,11.237382888793945
0.5703853964805603,0.5627925395965576,0.390625,0.4,11.355161666870117
0.589614748954773,0.5867381691932678,0.459375,0.38125,11.371850967407227
0.5849073529243469,0.5821995139122009,0.40625,0.415625,11.37399673461914
0.609880805015564,0.5870847702026367,0.45625,0.509375,11.365175247192383
0.54921555519104,0.6049696207046509,0.440625,0.41875,11.23952865600586
0.5712951421737671,0.5626729726791382,0.403125,0.4125,11.294364929199219
0.5614618062973022,0.5604362487792969,0.459375,0.446875,11.284589767456055
0.5500070452690125,0.5552072525024414,0.4375,0.44375,11.268854141235352
0.5413766503334045,0.5361241102218628,0.446875,0.446875,11.285781860351562
0.5564638376235962,0.5341686010360718,0.425,0.575,11.387109756469727
0.5361489653587341,0.5378826856613159,0.5125,0.45625,11.25478744506836
0.5483173727989197,0.5544270277023315,0.45625,0.509375,11.242389678955078
0.5620495676994324,0.5480236411094666,0.434375,0.4875,11.259317398071289
0.5499612092971802,0.5611559152603149,0.478125,0.4875,11.265039443969727
0.5460919737815857,0.5476972460746765,0.5,0.49375,11.270761489868164
0.5313845872879028,0.5545381307601929,0.503125,0.471875,11.302471160888672
0.5450960397720337,0.5451486110687256,0.459375,0.4875,11.376380920410156
0.5406924486160278,0.5393939018249512,0.471875,0.471875,11.289358139038086
0.529249906539917,0.5404409170150757,0.5125,0.403125,11.2457275390625
0.5599098205566406,0.5473931431770325,0.45625,0.4625,11.264324188232422
0.5339928269386292,0.5451595187187195,0.4875,0.409375,11.267662048339844
0.5538106560707092,0.5354923009872437,0.428125,0.478125,11.368274688720703
0.5278135538101196,0.5371767282485962,0.49375,0.41875,11.263370513916016
0.5243716835975647,0.5323124527931213,0.515625,0.521875,11.263132095336914
0.5170910358428955,0.5320090055465698,0.515625,0.496875,11.332988739013672
0.540843665599823,0.529328465461731,0.475,0.45,11.298179626464844
0.5002504587173462,0.5413299202919006,0.5125,0.4375,11.345863342285156
0.5356586575508118,0.5500539541244507,0.4125,0.4375,11.403083801269531
0.530768096446991,0.5143117308616638,0.45625,0.509375,11.357784271240234
0.5095263719558716,0.49590784311294556,0.475,0.45,11.449337005615234
0.5000582933425903,0.5196618437767029,0.490625,0.478125,11.321783065795898
0.5261918902397156,0.5422267317771912,0.5,0.48125,11.406898498535156
0.5282617807388306,0.5658137202262878,0.515625,0.503125,11.230230331420898
0.5528608560562134,0.529240608215332,0.484375,0.5,11.237382888793945
0.5765200853347778,0.5585429072380066,0.45625,0.459375,11.277914047241211
0.5430610775947571,0.5632822513580322,0.459375,0.409375,11.263132095336914
0.5431087017059326,0.5067567825317383,0.44375,0.475,11.245012283325195
0.49664759635925293,0.5140445828437805,0.49375,0.49375,11.257648468017578
0.499464750289917,0.5009163618087769,0.534375,0.440625,11.292457580566406
0.5112965106964111,0.4966406226158142,0.515625,0.521875,11.282205581665039
0.5033146142959595,0.5098075866699219,0.496875,0.4875,11.296272277832031
0.5294719338417053,0.4879157543182373,0.459375,0.49375,11.320829391479492
0.4918949604034424,0.5041056871414185,0.553125,0.490625,11.29150390625
0.521416962146759,0.5094894170761108,0.528125,0.5,11.276483535766602
0.4959718585014343,0.4905965328216553,0.49375,0.5375,11.237621307373047
0.4875739514827728,0.47631901502609253,0.475,0.534375,11.228084564208984
0.47731512784957886,0.4944275915622711,0.475,0.46875,11.255264282226562
0.4844469130039215,0.4887130856513977,0.475,0.540625,11.242151260375977
0.4683440327644348,0.47844934463500977,0.584375,0.60625,11.232137680053711
0.4889106750488281,0.479398638010025,0.484375,0.515625,11.30533218383789
0.47518038749694824,0.48737525939941406,0.565625,0.525,11.327028274536133
0.4725522994995117,0.4845922887325287,0.525,0.50625,11.27171516418457
0.46448221802711487,0.4688785970211029,0.5125,0.540625,11.281251907348633
0.47544020414352417,0.45866212248802185,0.534375,0.4875,11.25478744506836
0.4672245383262634,0.4712000787258148,0.5,0.5125,11.313199996948242
0.4888586103916168,0.46452564001083374,0.528125,0.50625,13.899564743041992
0.46879658102989197,0.47897833585739136,0.521875,0.515625,11.42120361328125
0.47744259238243103,0.46188321709632874,0.490625,0.51875,11.330842971801758
0.4666324555873871,0.47732576727867126,0.503125,0.48125,11.284351348876953
0.473015695810318,0.4807019829750061,0.53125,0.49375,11.281490325927734
0.4838732182979584,0.49469250440597534,0.475,0.490625,11.572837829589844
0.49519363045692444,0.5025567412376404,0.55625,0.49375,11.415958404541016
0.461249977350235,0.465829998254776,0.53125,0.521875,11.33584976196289
0.4574831426143646,0.4730704426765442,0.575,0.53125,11.315584182739258
0.44906482100486755,0.4441452920436859,0.575,0.615625,11.321544647216797
0.4497408866882324,0.4444235861301422,0.55625,0.590625,11.344671249389648
0.4543922543525696,0.46259188652038574,0.60625,0.5375,11.38448715209961
0.4460863471031189,0.44382157921791077,0.58125,0.596875,11.380910873413086
0.4289979934692383,0.4230898916721344,0.6125,0.571875,11.304855346679688
0.41406601667404175,0.4169521927833557,0.653125,0.6625,11.316776275634766
0.4106596112251282,0.43199682235717773,0.6125,0.609375,11.326313018798828
0.43631163239479065,0.45257455110549927,0.5625,0.56875,11.329174041748047
0.4452173113822937,0.44840654730796814,0.5375,0.55625,11.268377304077148
0.45395055413246155,0.4540039002895355,0.58125,0.54375,11.347770690917969
0.4301872253417969,0.42941173911094666,0.615625,0.61875,11.336565017700195
0.41598090529441833,0.4074234962463379,0.58125,0.61875,11.292219161987305
0.4083981513977051,0.4136982560157776,0.603125,0.615625,11.37995719909668
0.4126618802547455,0.417924165725708,0.578125,0.6,11.328935623168945
0.42357510328292847,0.4275299608707428,0.6375,0.590625,11.339664459228516
0.43030792474746704,0.43500322103500366,0.578125,0.596875,11.33418083190918
0.4392455518245697,0.4254930913448334,0.60625,0.596875,11.31749153137207
0.41063517332077026,0.43689924478530884,0.61875,0.54375,11.333227157592773
0.408963143825531,0.42481398582458496,0.60625,0.659375,11.284828186035156
0.38343575596809387,0.4093340337276459,0.6625,0.625,11.333703994750977
0.4149618148803711,0.4063079357147217,0.64375,0.634375,11.447429656982422
0.38638004660606384,0.39929676055908203,0.653125,0.584375,11.365890502929688
0.3790650963783264,0.3780316710472107,0.696875,0.671875,11.367559432983398
0.36888498067855835,0.3707440495491028,0.65625,0.6875,11.422872543334961
0.3688039183616638,0.38097888231277466,0.65625,0.6875,11.355876922607422
0.3993736505508423,0.3903047442436218,0.74375,0.71875,11.385202407836914
0.37715405225753784,0.38817328214645386,0.759375,0.696875,11.348724365234375
0.3789137005805969,0.37102025747299194,0.734375,0.68125,11.355876922607422
0.39380210638046265,0.36636772751808167,0.6875,0.690625,11.31439208984375
0.35398727655410767,0.3530450761318207,0.73125,0.675,11.33418083190918
0.35435250401496887,0.3472414016723633,0.7125,0.715625,11.295318603515625
0.35303497314453125,0.3630986213684082,0.6875,0.703125,11.331796646118164
0.37181800603866577,0.36175400018692017,0.709375,0.74375,11.342287063598633
0.35496729612350464,0.3600180447101593,0.6875,0.6375,11.409521102905273
0.35439759492874146,0.36088207364082336,0.628125,0.7125,11.335611343383789
0.33540067076683044,0.34592878818511963,0.684375,0.69375,11.328458786010742
0.3411466181278229,0.35295814275741577,0.7125,0.7125,11.261224746704102
0.3302064538002014,0.33104878664016724,0.734375,0.7125,11.339664459228516
0.3516909182071686,0.3361915349960327,0.759375,0.778125,11.362314224243164
0.3396156132221222,0.3332323431968689,0.709375,0.728125,11.344671249389648
0.3633185625076294,0.3579476773738861,0.684375,0.665625,11.325836181640625
0.37790924310684204,0.3878635764122009,0.628125,0.578125,11.363983154296875
0.36198630928993225,0.34108322858810425,0.603125,0.6625,11.458396911621094
0.3311230540275574,0.3492555022239685,0.66875,0.63125,11.418342590332031
0.30313771963119507,0.3088650405406952,0.746875,0.75625,11.425971984863281
0.31497567892074585,0.3240590989589691,0.7375,0.7125,11.417865753173828
0.3498651385307312,0.3292568325996399,0.734375,0.703125,11.406660079956055
0.3293803334236145,0.3531650900840759,0.73125,0.696875,11.420249938964844
0.3289528489112854,0.3273293972015381,0.7125,0.75,11.316776275634766
0.2999519109725952,0.29811516404151917,0.76875,0.725,11.342525482177734
0.3002611994743347,0.2821553349494934,0.74375,0.771875,11.369943618774414
0.2784811854362488,0.2902669906616211,0.775,0.790625,11.434793472290039
0.2873562276363373,0.28427284955978394,0.809375,0.734375,11.354446411132812
0.2745060324668884,0.30236828327178955,0.725,0.74375,11.424779891967773
0.2696533799171448,0.26869112253189087,0.771875,0.74375,11.395454406738281
0.2611407935619354,0.27351564168930054,0.765625,0.753125,11.424541473388672
0.2568160891532898,0.2601923644542694,0.8125,0.7375,11.444091796875
0.25830066204071045,0.2667067050933838,0.790625,0.8125,11.363983154296875
0.25705960392951965,0.2706969678401947,0.809375,0.790625,11.325359344482422
0.2585303485393524,0.259321928024292,0.765625,0.7875,11.40141487121582
0.25942060351371765,0.23618681728839874,0.7875,0.778125,11.407136917114258
0.26962998509407043,0.27280816435813904,0.746875,0.784375,11.379480361938477
0.26562967896461487,0.25914764404296875,0.740625,0.725,11.405229568481445
0.2472699135541916,0.24645297229290009,0.809375,0.8,11.431455612182617
0.22742803394794464,0.24866056442260742,0.803125,0.75625,11.34800910949707
0.22902138531208038,0.22286291420459747,0.790625,0.778125,11.368036270141602
0.22171565890312195,0.24547068774700165,0.778125,0.771875,11.377811431884766
0.22886225581169128,0.23812487721443176,0.796875,0.790625,11.481046676635742
0.22526273131370544,0.2299460470676422,0.8375,0.821875,11.446952819824219
0.2497463971376419,0.25576698780059814,0.825,0.840625,11.444807052612305
0.22402024269104004,0.23958754539489746,0.80625,0.778125,11.358499526977539
0.21985575556755066,0.22362637519836426,0.753125,0.8125,11.389970779418945
0.22724297642707825,0.19870735704898834,0.846875,0.834375,11.419296264648438
0.23846206068992615,0.22989435493946075,0.8375,0.809375,11.425971984863281
0.2304401695728302,0.2322695255279541,0.815625,0.79375,11.433839797973633
0.2190852165222168,0.22537100315093994,0.8375,0.80625,11.359214782714844
0.1986154168844223,0.20689010620117188,0.84375,0.8375,11.466741561889648
0.19127017259597778,0.20395298302173615,0.85625,0.803125,11.348724365234375
0.21743187308311462,0.21972019970417023,0.78125,0.803125,11.43193244934082
0.21434319019317627,0.21779367327690125,0.8,0.8,11.388540267944336
0.22574062645435333,0.2160828411579132,0.78125,0.809375,11.391401290893555
0.20566706359386444,0.22349517047405243,0.75625,0.78125,11.348485946655273
0.20078997313976288,0.18953856825828552,0.834375,0.85,11.362791061401367
0.18923254311084747,0.196856290102005,0.815625,0.809375,11.375188827514648
0.18711349368095398,0.18528100848197937,0.840625,0.85,11.347532272338867
0.20360152423381805,0.19640889763832092,0.815625,0.840625,11.431455612182617
0.2052147388458252,0.23143458366394043,0.803125,0.790625,11.44862174987793
0.20759865641593933,0.21553432941436768,0.834375,0.825,11.441707611083984
0.19387869536876678,0.20287485420703888,0.8,0.8125,11.450529098510742
0.17398414015769958,0.1928516924381256,0.846875,0.78125,11.412858963012695
0.18995127081871033,0.18744130432605743,0.84375,0.809375,11.386394500732422
0.17736871540546417,0.1762498915195465,0.859375,0.8375,11.405229568481445
0.1898895800113678,0.18627555668354034,0.84375,0.825,11.365413665771484
0.17698995769023895,0.17991255223751068,0.821875,0.85,11.349201202392578
0.16770091652870178,0.17319735884666443,0.8125,0.81875,11.382341384887695
0.17045465111732483,0.1712064892053604,0.828125,0.8375,11.307001113891602
0.18050113320350647,0.16500620543956757,0.846875,0.8375,11.358261108398438
0.17767275869846344,0.17834630608558655,0.84375,0.859375,11.379241943359375
0.18691197037696838,0.1683032512664795,0.840625,0.825,11.347532272338867
0.16474437713623047,0.1787080615758896,0.828125,0.85,11.427640914916992
0.16167375445365906,0.16255252063274384,0.825,0.853125,11.419296264648438
0.15643790364265442,0.16533732414245605,0.85,0.81875,11.43956184387207
0.1674690544605255,0.1634836047887802,0.85,0.85625,11.371374130249023
0.15871983766555786,0.1616653949022293,0.865625,0.85,11.345148086547852
0.1661076843738556,0.14490745961666107,0.85,0.85625,11.352300643920898
0.1418549120426178,0.1725578010082245,0.821875,0.853125,11.302709579467773
0.14625540375709534,0.15626725554466248,0.85625,0.83125,11.30366325378418
0.14888857305049896,0.14723506569862366,0.8375,0.865625,11.305093765258789
0.15576179325580597,0.15429595112800598,0.8875,0.8375,11.344194412231445
0.13900409638881683,0.14274512231349945,0.859375,0.834375,11.313915252685547
0.13952529430389404,0.1406913846731186,0.8875,0.88125,11.370420455932617
0.1451890766620636,0.1475827395915985,0.88125,0.85625,11.398792266845703
0.14259454607963562,0.13955357670783997,0.853125,0.85,11.30056381225586
0.1374119520187378,0.13487395644187927,0.89375,0.878125,11.413097381591797
0.13294287025928497,0.13533136248588562,0.840625,0.8125,11.330604553222656
0.13518600165843964,0.13961583375930786,0.834375,0.86875,11.29770278930664
0.12928231060504913,0.1243155375123024,0.81875,0.853125,11.284589767456055
0.1422157883644104,0.13188286125659943,0.8625,0.884375,11.370182037353516
0.13848741352558136,0.13519306480884552,0.846875,0.86875,11.38925552368164
0.13101889193058014,0.12652310729026794,0.88125,0.88125,11.360645294189453
0.12677925825119019,0.12019946426153183,0.9,0.86875,11.429548263549805
0.12406065315008163,0.12330768257379532,0.865625,0.88125,11.46697998046875
0.1306859850883484,0.12195990979671478,0.853125,0.871875,11.462926864624023
0.11955523490905762,0.12883317470550537,0.878125,0.86875,11.421918869018555
0.14021503925323486,0.12845568358898163,0.878125,0.865625,11.353492736816406
0.13471433520317078,0.13115735352039337,0.88125,0.88125,11.515617370605469
0.12962910532951355,0.12573949992656708,0.8625,0.90625,11.457681655883789
0.1255856603384018,0.12180137634277344,0.85,0.865625,11.406898498535156
0.12675698101520538,0.1286628693342209,0.875,0.846875,11.399984359741211
0.12411049753427505,0.1340150088071823,0.884375,0.878125,11.448860168457031
0.1283198446035385,0.125710591673851,0.884375,0.90625,11.413335800170898
0.12358014285564423,0.12209151685237885,0.89375,0.875,11.47770881652832
0.11948750913143158,0.12275664508342743,0.875,0.875,11.490821838378906
0.12841221690177917,0.13535545766353607,0.83125,0.88125,11.447429656982422
0.14162783324718475,0.13341526687145233,0.871875,0.875,11.481761932373047
0.13308776915073395,0.14163580536842346,0.9125,0.85625,11.506795883178711
0.12126167863607407,0.1311652958393097,0.928125,0.9125,11.407613754272461
0.11582095921039581,0.11940084397792816,0.9125,0.890625,11.523723602294922
0.12201503664255142,0.1329982578754425,0.853125,0.896875,11.34037971496582
0.12734101712703705,0.12131957709789276,0.896875,0.90625,11.413335800170898
0.14944107830524445,0.14525605738162994,0.871875,0.88125,11.42263412475586
0.1254795640707016,0.125656858086586,0.884375,0.86875,11.480093002319336
0.12824085354804993,0.12389753758907318,0.884375,0.884375,11.459589004516602
0.11131267249584198,0.11855747550725937,0.903125,0.909375,11.537790298461914
0.11364629119634628,0.11312176287174225,0.88125,0.91875,11.524677276611328
0.11662159860134125,0.11013662815093994,0.896875,0.884375,11.49749755859375
0.1166427955031395,0.12526284158229828,0.915625,0.925,11.41047477722168
0.11224597692489624,0.12499674409627914,0.909375,0.875,11.41500473022461
0.11426153033971786,0.11217992007732391,0.928125,0.9,11.418581008911133
0.10737621784210205,0.10806234180927277,0.90625,0.9125,11.440515518188477
0.10836359113454819,0.10153762251138687,0.9,0.903125,11.449098587036133
0.117519810795784,0.10739873349666595,0.878125,0.921875,11.457204818725586
0.11361636221408844,0.1157473549246788,0.890625,0.89375,11.454343795776367
0.11327413469552994,0.1141999140381813,0.90625,0.903125,11.40904426574707
0.10313145071268082,0.11340073496103287,0.8875,0.9125,11.40737533569336
0.09968166798353195,0.10607067495584488,0.928125,0.896875,11.408805847167969
0.10314871370792389,0.11273960769176483,0.928125,0.903125,11.388540267944336
0.10206003487110138,0.10086898505687714,0.9125,0.9,11.365890502929688
0.11641875654459,0.10762369632720947,0.8875,0.88125,11.364936828613281
0.12015539407730103,0.11656367778778076,0.8875,0.9,11.388301849365234
0.1210615262389183,0.12990963459014893,0.896875,0.890625,11.403083801269531
