position
49765
49839
49886
49916
49928
49936
49938
49933
49927
49916
49902
49881
49865
49843
49823
49801
49772
49731
49581
49318
49058
48816
48562
48346
48142
47917
47698
47477
47266
47000
46721
46457
46185
45902
45618
45327
44986
44600
44223
43869
43485
42958
42371
41783
41106
40206
39541
38667
37658
36717
35735
34845
33904
33103
32069
31132
30313
29620
28807
27872
27141
26463
25779
25177
24562
23839
23262
22766
22264
21770
21376
21031
20638
20239
19860
19531
19218
18870
18530
18135
17775
17470
17187
16893
16622
16305
16010
15734
15465
15333
15323
15375
17871
20667
22168
23375
24831
25936
27166
28479
29647
30904
32107
33330
34457
35512
36710
37748
38751
39672
40661
41522
42351
43219
43933
44584
45222
45750
46290
46811
47163
47465
47759
48119
48523
48967
49196
49339
