position
49571
49669
49757
49814
49847
49865
49871
49872
49876
49875
49872
49867
49862
49855
49847
49838
49830
49819
49806
49794
49780
49768
49753
49739
49724
49710
49684
49585
49370
49193
49004
48813
48632
48467
48312
48159
47985
47813
47655
47504
47323
47151
46978
46780
46548
46324
46123
45912
45709
45500
45289
45055
44847
44609
44367
44108
43863
43615
43388
43095
42781
42456
42143
41845
41553
41193
40831
40432
40071
39761
39470
39104
38669
38161
37785
37401
36956
36434
35978
35563
35173
34740
34312
33877
33448
32985
32469
32036
31631
31267
30882
30520
30156
29812
29489
29144
28763
28375
27999
27765
27721
27740
27881
30920
33573
35165
36331
37417
38491
39435
40293
41306
42074
42940
43741
44394
45153
45739
46376
46917
47377
47786
48177
48508
48837
49087
49327
49494
