position
48770
48965
49135
49241
49321
49389
49429
49456
49468
49478
49479
49483
49480
49482
49482
49481
49478
49474
49470
49467
49465
49458
49453
49450
49443
49439
49433
49427
49420
49412
49404
49399
49391
49382
49374
49363
49357
49347
49336
49329
49318
49309
49295
49282
49254
49171
49034
48924
48827
48720
48629
48545
48448
48361
48260
48173
48095
48006
47911
47824
47720
47625
47532
47430
47329
47221
47115
47000
46878
46761
46634
46493
46363
46223
46072
45934
45768
45627
45491
45341
45171
44975
44780
44603
44427
44256
44122
43972
43813
43677
43481
43299
43101
42855
42621
42366
42104
41872
41647
41382
41121
40822
40510
40213
39922
39691
39464
39196
38923
38582
38357
38303
38292
38329
38482
41464
42988
44098
44958
45660
46247
46837
47248
47618
47993
48352
48643
48885
