position
49748
49818
49857
49878
49886
49887
49880
49853
49808
49744
49677
49455
48708
47986
47225
46371
45408
44347
43107
41619
39951
38069
36506
35837
34342
33472
31940
31131
29569
28545
27326
25958
24903
23618
22813
21389
19857
18747
17527
16326
15234
14038
13033
11867
10970
10114
9310
8707
8099
7520
6804
5749
5073
4589
4099
3688
3307
2958
2529
2154
1721
1219
902
657
454
399
378
363
353
349
349
351
362
1834
3190
3739
4387
5159
5880
6765
7771
8492
9482
10547
11489
12686
13658
14860
16042
17095
18361
19497
20726
21986
23171
24557
25605
26896
28140
29320
30579
31620
32946
33963
35140
36218
37281
38311
39366
40256
41292
42102
43029
43783
44531
45301
45867
46432
46977
47402
47813
48222
48598
48930
49167
49365
49504
49604
