position
49289
49424
49540
49613
49655
49677
49690
49699
49703
49705
49705
49705
49704
49699
49695
49688
49678
49670
49659
49642
49628
49610
49592
49575
49557
49543
49526
49508
49488
49467
49395
49221
49018
48850
48679
48522
48360
48201
48047
47892
47748
47600
47445
47295
47138
46953
46765
46576
46397
46191
45999
45794
45588
45368
45145
44896
44657
44383
44139
43881
43619
43281
42954
42648
42373
42074
41786
41452
41116
40725
40356
40015
39735
39399
39010
38515
38068
37657
37255
36742
36252
35816
35479
35101
34720
34244
33799
33394
32956
32516
32034
31604
31214
30853
30484
30141
29779
29417
28974
28515
28381
28370
28466
29474
33343
35393
36489
37603
38663
39576
40481
41455
42254
43074
43810
44426
45264
45842
46447
46958
47382
47733
48072
48398
48699
48931
49134
49299
