position
49613
49703
49758
49800
49825
49840
49846
49846
49850
49844
49838
49829
49817
49800
49780
49756
49729
49707
49681
49656
49620
49448
49169
48869
48614
48365
48110
47842
47598
47342
47058
46767
46434
46115
45767
45440
45086
44732
44353
43955
43548
43045
42537
42040
41525
40936
40283
39764
39205
38457
37757
37183
36416
35756
35110
34292
33582
32790
31956
31274
30608
29960
29235
28269
27516
26825
26231
25586
25000
24250
23537
23012
22430
21910
21421
20960
20490
19952
19476
18990
18561
18106
17562
17102
16627
16127
15673
15305
15011
14959
14969
15168
19352
21301
22622
23760
25227
26282
27537
28871
30021
31174
32304
33496
34759
35645
36844
37807
38850
39739
40772
41664
42508
43342
44056
44732
45487
46117
46769
47251
47613
48015
48411
48741
49021
49273
49451
49587
