position
48581
48767
48908
49028
49130
49202
49250
49280
49298
49310
49318
49318
49325
49324
49324
49323
49321
49320
49314
49308
49299
49295
49286
49277
49270
49254
49243
49231
49220
49201
49184
49168
49150
49137
49121
49106
49090
49071
49016
48899
48748
48593
48462
48316
48185
48055
47916
47785
47649
47514
47405
47277
47130
46993
46846
46707
46553
46390
46231
46075
45902
45741
45570
45395
45217
45039
44869
44694
44507
44328
44153
43974
43824
43684
43528
43386
43216
43038
42849
42641
42446
42245
42050
41859
41654
41433
41218
40974
40729
40459
40195
39945
39752
39547
39351
39143
38893
38623
38340
38054
37835
37598
37397
37174
36923
36657
36378
36101
35984
35955
35954
36010
36222
38947
40883
42333
43244
43984
44576
45147
45823
46436
46879
47218
47547
47812
48130
48405
