control
16
14
12
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
31
52
73
38
15
10
11
11
7
11
10
8
11
10
12
12
10
13
13
15
14
15
17
16
18
19
20
22
20
21
18
19
21
22
22
22
21
21
20
19
