control
17
16
13
10
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
32
52
74
47
15
8
12
13
4
11
9
12
7
10
11
10
13
11
16
13
16
13
17
16
19
18
19
20
21
19
20
21
23
24
25
24
24
23
21
19
