control
12
10
8
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
21
43
64
54
12
10
11
5
10
9
9
8
7
10
9
10
11
10
11
12
11
13
11
15
13
16
18
17
18
18
18
19
20
19
18
17
16
15
13
