control
8
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
16
31
46
8
5
6
5
7
4
7
5
4
5
6
5
6
5
7
3
6
5
6
5
5
7
5
8
7
8
8
8
9
9
8
10
10
12
12
12
12
13
13
15
15
14
13
13
10
9
8
8
