control
9
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
21
39
56
73
25
9
12
9
9
10
8
10
7
11
9
6
9
8
8
7
6
10
9
10
8
13
10
13
11
13
11
14
14
15
17
17
18
17
17
18
19
20
19
18
17
15
14
12
