control
13
11
9
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
28
49
70
25
10
10
8
9
8
8
10
6
8
9
9
10
7
12
10
13
12
15
12
15
15
16
17
17
17
16
14
16
17
18
17
16
15
14
13
11
