control
11
9
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
30
50
71
24
10
11
8
8
7
9
9
5
8
8
8
9
6
10
8
12
11
13
12
13
14
15
16
16
16
15
14
16
17
18
16
16
15
14
13
12
