position
48897
49066
49199
49276
49331
49372
49401
49414
49428
49436
49441
49443
49447
49445
49447
49447
49442
49439
49435
49430
49422
49413
49401
49388
49374
49357
49337
49322
49304
49286
49267
49251
49235
49217
49197
49181
49156
49097
48966
48802
48633
48467
48295
48126
47956
47805
47653
47498
47353
47180
47022
46846
46664
46472
46322
46136
45951
45752
45546
45330
45134
44915
44717
44494
44286
44068
43858
43602
43367
43081
42801
42500
42204
41896
41601
41258
40912
40505
40167
39830
39493
39085
38611
38146
37758
37338
36822
36282
35806
35430
34983
34452
33881
33338
32712
32152
31628
31131
30604
30152
29711
29569
29548
29617
30177
34264
36300
37483
38473
39519
40316
41267
42095
42870
43584
44220
44905
45484
46063
46557
47012
47399
47732
48005
48292
48520
48745
48930
