position
48616
48774
48902
48993
49068
49130
49168
49193
49208
49218
49226
49234
49238
49238
49241
49242
49243
49242
49244
49244
49243
49244
49240
49235
49235
49229
49222
49213
49206
49201
49191
49179
49166
49153
49141
49129
49114
49101
49086
49073
49060
49042
49029
49012
48999
48980
48962
48940
48887
48766
48620
48481
48320
48163
48011
47860
47714
47552
47420
47275
47123
46974
46818
46648
46506
46341
46184
46018
45841
45673
45504
45323
45155
44995
44817
44654
44486
44324
44157
43999
43858
43701
43517
43331
43158
42954
42766
42571
42368
42178
41996
41798
41604
41377
41145
40909
40630
40397
40178
39952
39738
39486
39222
38911
38562
38235
37937
37621
37482
37445
37443
37497
37688
39644
41689
43088
44008
44716
45420
46000
46487
46952
47310
47637
47900
48129
48342
48494
