position
48390
48557
48682
48764
48834
48895
48936
48971
48992
49010
49021
49029
49034
49039
49041
49042
49045
49046
49046
49046
49047
49044
49043
49041
49040
49036
49031
49026
49021
49014
49010
49003
48995
48989
48981
48971
48965
48955
48945
48933
48923
48911
48899
48884
48870
48858
48841
48828
48813
48798
48783
48768
48736
48650
48508
48367
48230
48086
47957
47832
47699
47569
47453
47322
47196
47053
46915
46765
46612
46468
46332
46169
46007
45844
45675
45499
45309
45133
44990
44830
44671
44504
44335
44177
44032
43869
43711
43517
43326
43134
42932
42738
42538
42314
42097
41914
41703
41508
41295
41045
40804
40555
40339
40144
39941
39749
39557
39352
39128
38872
38731
38694
38690
38737
38910
40325
42570
43766
44622
45448
46083
46642
47032
47427
47732
47991
48241
48431
