position
49405
49512
49601
49666
49701
49722
49730
49739
49741
49743
49743
49739
49735
49727
49714
49703
49687
49668
49644
49620
49600
49575
49549
49526
49502
49458
49309
49099
48888
48658
48440
48228
47983
47737
47476
47214
46926
46608
46301
45995
45662
45302
44986
44642
44287
43916
43573
43128
42638
42170
41646
41093
40401
39805
39136
38288
37521
36739
35846
35041
34043
32920
31787
30859
29985
29014
27732
26782
25930
25268
24486
23587
22835
22125
21497
20935
20306
19689
19134
18610
17925
17295
16722
16053
15466
15005
14559
14089
13902
13884
13934
16289
19434
20943
22195
23427
24837
25920
27154
28442
29722
30857
31974
33247
34304
35379
36395
37468
38308
39452
40322
41259
42068
42931
43710
44407
45113
45762
46435
46958
47363
47727
48060
48429
48738
49007
49189
49334
