position
48366
48521
48662
48754
48827
48885
48924
48953
48978
48990
49003
49013
49020
49023
49023
49027
49028
49027
49027
49027
49023
49021
49020
49017
49013
49009
49005
48999
48993
48987
48981
48975
48964
48956
48947
48938
48929
48919
48907
48896
48885
48873
48860
48846
48833
48822
48805
48794
48779
48768
48745
48707
48641
48541
48421
48313
48197
48081
47976
47867
47747
47616
47497
47370
47247
47107
46978
46843
46693
46548
46407
46275
46134
45994
45847
45723
45565
45425
45268
45108
44974
44852
44715
44575
44436
44285
44145
44006
43868
43738
43581
43405
43233
43036
42867
42699
42500
42314
42125
41938
41741
41532
41330
41099
40833
40600
40373
40166
39975
39782
39623
39570
39558
39568
39656
39921
42149
43479
44465
45197
45832
46360
46783
47197
47505
47766
48021
48230
