position
49867
49950
49990
50007
50008
50007
50000
49985
49971
49952
49931
49909
49888
49861
49822
49600
49335
49122
48933
48753
48576
48375
48096
47731
47458
47170
46891
46632
46364
46060
45754
45436
45104
44754
44361
43895
43409
42984
42554
42059
41437
40846
40251
39458
38728
38028
37238
36470
35592
34768
33952
33179
32588
31949
30976
30144
29383
28684
28013
27215
26505
25870
25241
24654
24177
23727
23230
22682
22259
21838
21375
20932
20543
20223
19935
19636
19269
18888
18559
18306
18043
17790
17577
17362
17163
16975
16789
16631
16465
16316
16261
16265
16335
18699
21654
23486
24623
25892
27183
28472
29679
30827
32099
33340
34323
35536
36579
37674
38611
39618
40604
41386
42255
42987
43694
44415
45061
45752
46410
47070
47721
48184
48569
48917
49266
49540
49752
49875
