position
48701
48913
49087
49222
49338
49425
49466
49490
49503
49509
49514
49514
49519
49517
49518
49514
49512
49512
49506
49502
49498
49492
49487
49482
49473
49466
49458
49450
49441
49433
49424
49416
49402
49397
49388
49379
49365
49359
49347
49336
49325
49301
49240
49120
49002
48880
48772
48681
48593
48494
48396
48298
48199
48112
48022
47929
47838
47742
47660
47573
47471
47375
47274
47169
47073
46964
46858
46746
46629
46515
46398
46264
46145
46019
45895
45767
45641
45510
45396
45233
45064
44907
44723
44558
44405
44245
44101
43954
43829
43715
43568
43407
43216
42971
42730
42508
42243
42001
41769
41535
41282
40993
40697
40411
40104
39869
39681
39470
39253
39029
38788
38713
38697
38704
38797
39797
42394
43840
44852
45606
46271
46858
47240
47616
47935
48258
48556
48781
