position
48946
49116
49281
49402
49485
49530
49552
49569
49577
49581
49586
49586
49596
49606
49610
49612
49612
49613
49611
49608
49604
49598
49594
49588
49582
49577
49569
49565
49556
49549
49543
49535
49527
49518
49510
49503
49499
49488
49478
49469
49459
49445
49425
49370
49296
49198
49062
48942
48828
48710
48603
48492
48364
48249
48143
48025
47906
47770
47656
47543
47399
47261
47120
46950
46797
46626
46461
46296
46115
45945
45778
45608
45456
45285
45077
44884
44664
44475
44308
44137
43978
43815
43623
43456
43303
43073
42833
42589
42364
42105
41846
41621
41386
41100
40835
40538
40245
39991
39772
39542
39317
39060
38770
38463
38145
37910
37684
37459
37243
37165
37146
37159
37258
38244
41197
42740
43768
44513
45265
45858
46400
46950
47335
47755
48100
48413
48709
48929
