position
49924
49998
50020
50023
50016
49992
49963
49927
49887
49834
49396
48928
48460
48002
47597
47134
46670
46203
45714
45161
44520
43915
43216
42322
41527
40353
39400
38051
36626
35170
33492
31504
29897
28268
26723
25410
24058
22845
21771
20931
19947
19116
18223
17453
16728
15948
15318
14721
14165
13603
13195
12822
12396
11918
11517
11177
10886
10636
10355
10106
9839
9646
9450
9265
9102
8939
8770
8643
8512
8395
8293
8188
8061
7917
7798
7673
7562
7465
7364
7255
7172
7153
7179
9934
11531
12679
13682
14896
16078
17156
18427
19629
20828
22066
23246
24596
25773
26952
28299
29402
30642
31808
33024
34186
35215
36345
37412
38384
39458
40322
41337
42139
43043
43825
44510
45227
45871
46505
47102
47591
48047
48493
48853
49135
49387
49585
49758
49864
